match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,captain,stat_accurateCross,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_challengeLost,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14065064,home,RB Leipzig,Rômulo,romulo,Rômulo,F,40,193,3725,M,1133743,EUR,1013126400,F,40,40,False,20.0,16.0,1.0,1.0,0.0,3.0,4.0,13.0,16.0,2.0,,,,85.0,31.0,7.3,9.0,0.0580435,,4,,0.15,0.01,-0.04,,Rômulo,,,4.0,5.0,,,,1.0,2.0,1.0,,4.0,1.0,0.5516,0.9989,,0.33,1.0,4.0,,,,2.0,,,1.0,1.0,,,,1.0,,1.0,,,
14065064,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,17.0,15.0,,,0.0,5.0,5.0,10.0,12.0,2.0,,,,23.0,19.0,6.7,3.0,0.0181034,,0,,0.01,0.05,0.2,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
14065064,home,RB Leipzig,Yan Diomande,yan-diomande,Y. Diomande,F,49,180,20986,M,2087085,EUR,1163462400,F,49,49,True,16.0,12.0,,,0.0,4.0,5.0,8.0,11.0,4.0,,,,23.0,27.0,7.0,6.0,0.0315944,,1,,0.15,0.32,0.13,,Yan Diomande,,,2.0,5.0,6.0,4.0,,1.0,,,,,,0.3203,,,-0.53,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14065064,home,RB Leipzig,Assan Ouédraogo,assan-ouedraogo,A. Ouédraogo,M,20,192,7677,M,1418623,EUR,1147132800,M,20,20,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,10.0,8.0,6.7,1.0,0.0456436,,1,,0.22,-0.19,0.0,,Assan Ouédraogo,,,,,,,,,,,,,,0.0465,,,-0.02,,,,,,1.0,,,,,,,,,,,,,
14065064,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,11,11,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,10.0,10.0,6.6,2.0,0.00062718,,2,,-0.05,0.01,0.0,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,0.0724,,,0.03,,,,,,,,,,,2.0,l_openda,,,,,,,
14065064,home,RB Leipzig,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2309,M,1152923,EUR,1134691200,D,19,19,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.032e-05,,0,,,,,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065064,home,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065064,home,RB Leipzig,Max Finkgräfe,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,1146250,EUR,1080345600,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Max Finkgräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065064,home,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065064,home,RB Leipzig,Andrija Maksimović,andrija-maksimovic,A. Maksimović,M,33,182,4274,M,1406171,EUR,1181001600,M,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065064,away,1. FC Heidenheim,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,41,41,False,52.0,37.0,24.0,9.0,0.0,31.0,35.0,6.0,17.0,12.0,1.0,3.0,4.0,90.0,66.0,6.8,16.0,0.00978335,0.3614,0,-0.1961,0.18,0.04,-0.08,0.14,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14065064,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,False,27.0,21.0,5.0,1.0,0.0,14.0,18.0,7.0,9.0,3.0,,,,90.0,44.0,6.1,10.0,0.00471343,,0,,0.02,0.03,-0.29,,,,,3.0,3.0,,,,,,2.0,2.0,,,,,,,,,,3.0,2.0,,,,3.0,,,,1.0,,,,,,
14065064,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,40.0,31.0,4.0,,0.0,21.0,23.0,10.0,17.0,3.0,,,,90.0,56.0,6.6,10.0,0.00831323,,0,,-0.01,0.13,0.2,,,,,2.0,4.0,,,,,,7.0,,1.0,1.0,,,,,2.0,2.0,2.0,1.0,,,True,,,,,,,,,,,,
14065064,away,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,39.0,31.0,8.0,2.0,0.0,22.0,26.0,9.0,13.0,4.0,,,,90.0,51.0,6.7,9.0,0.00419833,,0,,0.12,0.05,-0.07,,,,,3.0,5.0,,,,,,2.0,,1.0,2.0,,,,,2.0,,2.0,3.0,2.0,,,,,,,,,1.0,,,,,
14065064,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,12.0,10.0,1.0,1.0,0.0,6.0,7.0,4.0,5.0,1.0,,,,90.0,30.0,6.1,6.0,0.0611013,,0,,0.03,-0.01,-0.3,,,,2.0,5.0,2.0,,,,,,3.0,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,3.0,,,,,
14065064,away,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,False,11.0,5.0,2.0,2.0,0.0,3.0,5.0,2.0,6.0,1.0,,,,68.0,18.0,6.3,8.0,0.124716,,0,,0.13,0.04,-0.06,,,,1.0,7.0,2.0,,,,,,,,,1.0,,,1.0,,3.0,1.0,,,,,,1.0,2.0,1.0,,,,1.0,,,,,
14065064,away,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,False,13.0,10.0,,,0.0,8.0,9.0,2.0,4.0,4.0,,,,58.0,20.0,6.3,5.0,0.0165428,,0,,0.03,0.02,-0.25,,,,,2.0,2.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0
14065064,away,1. FC Heidenheim,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,1142248,EUR,1134259200,M,22,22,False,9.0,5.0,1.0,,0.0,3.0,4.0,2.0,5.0,4.0,,,,58.0,21.0,6.3,6.0,0.00205195,,1,,0.01,-0.01,-0.1,,,,,5.0,4.0,1.0,,,1.0,,3.0,,,,0.4676,,,-0.54,,2.0,,2.0,,1.0,,,1.0,,,,,3.0,,,,,
14065064,away,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,M,8,8,False,17.0,11.0,1.0,1.0,0.0,6.0,8.0,5.0,9.0,5.0,,,,90.0,44.0,6.9,24.0,0.349219,,1,,0.46,0.3,-0.18,,,,8.0,8.0,5.0,7.0,2.0,2.0,,,,,5.0,2.0,0.028,,2.0,-0.17,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,
14065064,away,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,M,17,17,False,9.0,4.0,,,0.0,2.0,3.0,2.0,6.0,2.0,,,,77.0,22.0,6.4,8.0,0.000531,,2,,0.05,0.12,-0.03,,,,1.0,2.0,3.0,,,,1.0,2.0,,2.0,2.0,,0.2943,0.229,,-0.58,1.0,1.0,,2.0,2.0,,,,,,,,1.0,1.0,,,,,
14065064,away,1. FC Heidenheim,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,29,29,False,10.0,3.0,1.0,,0.0,2.0,4.0,1.0,6.0,1.0,,,,57.0,14.0,5.8,9.0,0.00021938,,0,,-0.23,0.02,-0.05,,,,,11.0,3.0,,,,,,,,2.0,,,,,,7.0,2.0,,1.0,1.0,,,,3.0,,,,,1.0,,,,,
14065064,away,1. FC Heidenheim,Budu Zivzivadze,budu-zivzivadze,B. Zivzivadze,F,11,189,2844,M,149728,EUR,763257600,F,11,11,True,5.0,4.0,,,0.0,1.0,2.0,3.0,3.0,1.0,,,,33.0,7.0,6.2,3.0,0.0142839,,0,,-0.05,-0.42,-0.11,,,,1.0,3.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,
14065064,away,1. FC Heidenheim,Julian Niehues,julian-niehues,J. Niehues,M,16,195,115,M,1066042,EUR,987465600,M,16,16,True,13.0,11.0,2.0,1.0,0.0,5.0,5.0,6.0,8.0,4.0,,,,32.0,18.0,6.6,3.0,0.210491,,0,,0.12,0.15,-0.11,,,,,3.0,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,2.0,,,,,
14065064,away,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,175,M,800400,EUR,836870400,F,31,31,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,32.0,6.0,6.8,1.0,1.254e-05,,1,,-0.06,0.23,0.0,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,0.2262,0.2972,,0.2,,,,,,,,,1.0,,,,,,,,,,
14065064,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,8.0,7.0,,,0.0,4.0,5.0,3.0,3.0,2.0,,,,22.0,10.0,6.2,3.0,0.00887729,,0,,-0.03,0.01,-0.15,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,
14065064,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,True,3.0,2.0,1.0,,0.0,1.0,2.0,1.0,1.0,1.0,,,,13.0,7.0,6.0,3.0,0.00123653,,0,,0.02,0.02,-0.25,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,
14065064,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065064,away,1. FC Heidenheim,Leart Paqarada,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065064,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065064,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
