match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_wasFouled,captain,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_fouls,stat_interceptionWon,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_errorLeadToAGoal,stat_errorLeadToAShot
12906409,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8198,M,L'UomoTigre,844609,EUR,869961600,G,29,29,False,22.0,14.0,14.0,6.0,0.0,9.0,13.0,5.0,9.0,6.0,2.0,2.0,2.0,90.0,32.0,7.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906409,home,Juventus,Nicolò Savona,,,nicolo-savona,N. Savona,D,37,192,2579,M,,1010220,EUR,1048032000,D,37,37,False,51.0,48.0,2.0,,0.0,30.0,31.0,18.0,22.0,,,,,90.0,66.0,6.9,7.0,1,2.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12906409,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8636,M,locamanuel73,363860,EUR,884217600,D,5,5,False,73.0,64.0,4.0,2.0,0.0,37.0,40.0,29.0,37.0,4.0,,,,90.0,89.0,7.9,13.0,2,4.0,2.0,4.0,2.0,6.0,,1.0,1.0,,2.0,1.0,True,2.0,1.0,2.0,1.0,1.0,1.0,4.0,,,,,,,,,,,
12906409,home,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6757,M,Kalulujr_,965330,EUR,960163200,D,15,15,False,67.0,64.0,1.0,1.0,0.0,53.0,54.0,11.0,13.0,4.0,,,,90.0,78.0,7.1,5.0,0,,2.0,,4.0,2.0,,2.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,
12906409,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7748,M,west.mckennie,881931,EUR,904262400,D,16,16,False,55.0,51.0,,,0.0,25.0,27.0,26.0,28.0,6.0,,,,90.0,64.0,7.0,7.0,0,,,1.0,7.0,2.0,1.0,2.0,,,2.0,,,,,,,1.0,,4.0,4.0,1.0,1.0,,,,,,,,
12906409,home,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,teunkoopmeiners,803033,EUR,888624000,M,8,8,False,46.0,46.0,1.0,1.0,0.0,22.0,22.0,24.0,25.0,2.0,,,,58.0,56.0,7.4,4.0,2,1.0,,1.0,1.0,4.0,,,,,1.0,2.0,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,
12906409,home,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11821,M,k_thuram,904832,EUR,985564800,M,19,19,False,62.0,57.0,5.0,2.0,0.0,28.0,28.0,29.0,35.0,4.0,,,,90.0,73.0,7.4,8.0,0,1.0,1.0,2.0,1.0,5.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,
12906409,home,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19962,M,FConceicao_7,979222,EUR,1039824000,M,7,7,False,26.0,19.0,2.0,2.0,0.0,6.0,6.0,14.0,22.0,3.0,,,,81.0,44.0,8.1,11.0,7,2.0,,,4.0,6.0,2.0,7.0,5.0,2.0,,,,1.0,,2.0,,1.0,,2.0,1.0,,,,3.0,1.0,,1.0,,,
12906409,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,84063,M,KenanYıldız,1149011,EUR,1115164800,M,10,10,False,28.0,25.0,,,1.0,7.0,8.0,18.0,22.0,3.0,,,,66.0,45.0,7.1,9.0,3,2.0,1.0,,4.0,3.0,,,,1.0,,1.0,,,,2.0,,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,
12906409,home,Juventus,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4360,M,Samu,1100836,EUR,1074211200,M,51,51,False,34.0,31.0,,,0.0,14.0,15.0,17.0,21.0,6.0,,,,90.0,50.0,7.0,9.0,1,2.0,1.0,1.0,6.0,5.0,,3.0,1.0,1.0,,,,,,,,3.0,,3.0,1.0,1.0,,2.0,,,,,,,
12906409,home,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,42890,M,DV9,832208,EUR,949017600,F,9,9,False,10.0,6.0,,,0.0,2.0,2.0,4.0,8.0,2.0,,,,81.0,25.0,7.1,6.0,6,,,,2.0,4.0,,4.0,3.0,4.0,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,3.0,2.0,,,
12906409,home,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4989,M,FedericoGatti,1128063,EUR,898646400,D,4,4,True,11.0,10.0,,,0.0,9.0,9.0,1.0,2.0,1.0,,,,32.0,14.0,6.6,1.0,1,,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
12906409,home,Juventus,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17175,M,nicoigonzalez,901325,EUR,891820800,F,11,11,True,14.0,10.0,,,1.0,3.0,3.0,7.0,11.0,2.0,,,,24.0,17.0,7.8,5.0,2,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,
12906409,home,Juventus,Vasilije Adžić,Vasilije,Adžić,vasilije-adzic,V. Adžić,M,17,187,5172,M,,1149288,EUR,1147392000,M,17,17,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,,,,,9.0,7.0,6.6,1.0,1,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
12906409,home,Juventus,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11634,M,timothyweah,855810,EUR,951177600,M,22,22,True,5.0,5.0,,,1.0,2.0,2.0,3.0,5.0,1.0,,,,9.0,9.0,7.2,2.0,1,2.0,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
12906409,home,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2117,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906409,home,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3286,M,,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906409,home,Juventus,Danilo,,,danilo,Danilo,D,13,184,15246,M,Danilo,124992,EUR,679536000,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906409,home,Juventus,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4329,M,nicolofagioli,901850,EUR,981936000,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906409,away,Cagliari,Simone Scuffet,,,simone-scuffet,S. Scuffet,G,22,193,683,M,,284349,EUR,833500800,G,22,22,False,32.0,24.0,23.0,15.0,0.0,19.0,22.0,5.0,10.0,4.0,,1.0,2.0,90.0,40.0,5.9,8.0,0,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,
12906409,away,Cagliari,Gabriele Zappa,,,gabriele-zappa,G. Zappa,D,28,183,612,M,,927304,EUR,945820800,D,28,28,False,38.0,30.0,4.0,1.0,0.0,20.0,25.0,10.0,14.0,2.0,,,,68.0,47.0,6.3,9.0,0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12906409,away,Cagliari,Mateusz Wieteska,,,mateusz-wieteska,M. Wieteska,D,4,187,1504,M,,286087,EUR,855619200,D,23,23,False,49.0,43.0,4.0,2.0,0.0,32.0,33.0,11.0,16.0,2.0,,,,90.0,61.0,6.6,8.0,0,,2.0,3.0,4.0,6.0,1.0,,,,2.0,,,,,,2.0,3.0,1.0,,2.0,1.0,3.0,,,,,,,,
