match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_lastManTackle,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonContest,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_bigChanceCreated
11450122,home,Antalyaspor,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3747,M,1138856,EUR,837129600,F,9,9,False,14.0,7.0,1.0,1.0,4.0,5.0,3.0,9.0,9.0,,4.0,,,90.0,31.0,7.0,12.0,0.00413019,3,,,,3.0,8.0,,1.0,1.0,1.0,,,,2.0,2.0,0.1148,0.2794,,,5.0,2.0,,,2.0,,,AdamBuksa,,,,,
11450122,home,Antalyaspor,Erdal Rakip,,,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,True,5.0,3.0,,,1.0,1.0,2.0,5.0,1.0,1.0,,,,10.0,8.0,6.6,3.0,0.00254465,1,,1.0,,,1.0,,1.0,,,,,,,1.0,0.0631,,,,,,,,,1.0,1.0,,,,,,
11450122,home,Antalyaspor,Britt Assombalonga,,,britt-assombalonga,B. Assombalonga,F,27,177,240,M,151512,EUR,723600000,F,97,97,True,3.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,10.0,3.0,6.4,2.0,0.00032455,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,home,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,True,4.0,4.0,,,1.0,1.0,3.0,6.0,2.0,1.0,,,,13.0,13.0,6.5,6.0,0.0274051,0,,3.0,,,3.0,,3.0,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,
11450122,home,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,home,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,home,Antalyaspor,Ömer Toprak,,,omer-toprak,Ö. Toprak,D,,187,127,M,39015,EUR,616982400,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,home,Antalyaspor,Naldo,,,naldo,Naldo,D,5,188,74,M,243719,EUR,588470400,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,home,Antalyaspor,Deni Milošević,Deni,Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,190403,EUR,794707200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,home,Antalyaspor,Emre Uzun,,,uzun-emre,E. Uzun,M,11,177,141,M,1212159,EUR,1119225600,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,home,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,away,Fenerbahçe,Dominik Livaković,,,dominik-livakovic,D. Livaković,G,40,186,12815,M,190419,EUR,789609600,G,40,40,False,29.0,20.0,18.0,9.0,11.0,12.0,9.0,17.0,1.0,9.0,1.0,2.0,5.0,90.0,41.0,8.0,11.0,0.00427559,0,0.6799,,,,,,,,,,,,,,,,,,,,,,,,,Livakovic40,,,,,
11450122,away,Fenerbahçe,Mert Müldür,,,mert-muldur,M. Müldür,D,18,184,2870,M,836683,EUR,923097600,D,16,16,False,29.0,26.0,3.0,2.0,13.0,13.0,14.0,17.0,2.0,4.0,1.0,,,90.0,48.0,7.3,7.0,0.0492579,0,,1.0,1.0,,2.0,1.0,,,3.0,,,,3.0,1.0,,,2.0,,1.0,,,,,,,,,,,,
11450122,away,Fenerbahçe,Alexander Djiku,,,alexander-djiku,A. Djiku,D,6,182,4708,M,289977,EUR,776390400,D,6,6,False,38.0,31.0,7.0,3.0,28.0,31.0,3.0,7.0,1.0,7.0,1.0,,,90.0,48.0,7.0,7.0,0.00148727,2,,,,3.0,6.0,,,,4.0,3.0,,,,3.0,0.1385,,,,,,,,2.0,,,alex_djiku,,,,,
11450122,away,Fenerbahçe,Çağlar Söyüncü,,,caglar-soyuncu,Ç. Söyüncü,D,4,187,4168,M,758608,EUR,832809600,D,2,2,False,42.0,35.0,7.0,3.0,29.0,31.0,6.0,11.0,5.0,7.0,,,,90.0,59.0,7.5,8.0,0.0119351,0,,,,2.0,5.0,,1.0,,6.0,1.0,3.0,2.0,,3.0,,,,,1.0,,2.0,,,,1.0,soyuncu_caglar,,,,,
11450122,away,Fenerbahçe,Ferdi Kadıoğlu,,,ferdi-kadioglu,F. Kadıoğlu,D,24,174,20994,M,825844,EUR,939254400,D,7,7,False,49.0,39.0,7.0,4.0,19.0,27.0,21.0,24.0,5.0,9.0,,,,90.0,82.0,7.8,21.0,0.223003,0,,2.0,1.0,1.0,3.0,1.0,2.0,,3.0,3.0,2.0,2.0,3.0,2.0,,,2.0,,1.0,,1.0,,,,2.0,ferdikadioglu,,,,,
11450122,away,Fenerbahçe,Rade Krunić,,,rade-krunic,R. Krunić,M,33,184,2497,M,155449,EUR,749952000,M,33,33,False,37.0,28.0,2.0,,9.0,12.0,19.0,25.0,9.0,2.0,2.0,,,90.0,52.0,6.8,12.0,0.0215473,1,,,,2.0,9.0,2.0,,,1.0,1.0,4.0,4.0,1.0,3.0,0.291,,,,3.0,2.0,,,1.0,,,,,,,,
11450122,away,Fenerbahçe,İsmail Yüksek,,,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,952600,EUR,917308800,M,5,5,False,32.0,23.0,4.0,2.0,6.0,9.0,17.0,23.0,8.0,5.0,2.0,,,90.0,53.0,8.1,11.0,0.0586138,1,,,,1.0,3.0,1.0,3.0,,3.0,4.0,1.0,1.0,1.0,1.0,0.0722,,3.0,,3.0,,1.0,,1.0,,2.0,,1.0,,,,
11450122,away,Fenerbahçe,Cengiz Ünder,,,cengiz-under,C. Ünder,F,11,173,4739,M,758876,EUR,868838400,M,20,20,False,17.0,12.0,3.0,1.0,5.0,5.0,7.0,18.0,1.0,7.0,,,,68.0,30.0,7.5,12.0,0.0447142,4,,6.0,,,2.0,1.0,1.0,4.0,,,,,,,0.4979,1.4301,,,,1.0,,,,,1.0,cengizunder,,1.0,1.0,1.0,
11450122,away,Fenerbahçe,Sebastian Szymański,,,sebastian-szymanski,S. Szymański,M,17,174,10874,M,847983,EUR,926294400,M,53,53,False,18.0,11.0,4.0,3.0,2.0,3.0,11.0,21.0,3.0,2.0,1.0,,,88.0,37.0,7.3,14.0,0.279698,3,,6.0,2.0,,1.0,,1.0,,3.0,,2.0,1.0,2.0,,0.1516,,2.0,,,,,,1.0,2.0,,szymanski_11,,,,,
11450122,away,Fenerbahçe,Dušan Tadić,,,dusan-tadic,D. Tadić,F,10,181,12216,M,38560,EUR,595987200,M,10,10,False,24.0,16.0,1.0,,5.0,6.0,11.0,24.0,5.0,2.0,1.0,,,68.0,45.0,7.2,19.0,0.289154,1,,6.0,,,3.0,1.0,1.0,,,,3.0,2.0,2.0,,0.0815,,,,,2.0,,,1.0,,1.0,dusantadic,,,,,
11450122,away,Fenerbahçe,Edin Džeko,,,edin-dzeko,E. Džeko,F,10,193,23278,M,14990,EUR,511401600,F,9,9,False,35.0,25.0,2.0,1.0,7.0,7.0,18.0,28.0,7.0,3.0,1.0,,,83.0,43.0,7.7,13.0,0.400408,1,,,,5.0,7.0,,,1.0,1.0,,,,1.0,1.0,0.0493,0.2978,3.0,True,6.0,2.0,,,,,,EDzeko,,,,,1.0
11450122,away,Fenerbahçe,İrfan Can Kahveci,,,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,226986,EUR,805766400,M,17,17,True,5.0,5.0,,,,,5.0,5.0,2.0,2.0,1.0,,,22.0,9.0,6.8,,0.0583854,0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,irfankahveci,,,,,
11450122,away,Fenerbahçe,Joshua King,,,joshua-king,J. King,F,7,180,2230,M,100621,EUR,695433600,F,15,15,True,9.0,7.0,1.0,,1.0,2.0,6.0,7.0,5.0,3.0,2.0,,,22.0,17.0,6.8,4.0,0.0270566,1,,,,,5.0,1.0,3.0,1.0,,,,,,2.0,0.1094,0.0592,,,1.0,1.0,,,,,2.0,,,,,1.0,
11450122,away,Fenerbahçe,Michy Batshuayi,,,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,147745,EUR,749520000,F,23,23,True,1.0,,,,,,,1.0,1.0,,,,,14.0,5.0,7.3,3.0,,1,,,,,2.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0851,0.0377,,,,,,,,,,mbatshuayi,,,1.0,2.0,
11450122,away,Fenerbahçe,Leonardo Bonucci,,,leonardo-bonucci,L. Bonucci,D,19,190,2802,M,15444,EUR,546825600,D,19,19,True,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,9.0,3.0,6.9,1.0,0.00675139,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,bonuccileo,1.0,,,,
11450122,away,Fenerbahçe,İrfan Can Eğribayat,,,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,away,Fenerbahçe,Serdar Aziz,,,serdar-aziz,S. Aziz,D,,183,609,M,43528,EUR,656640000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,away,Fenerbahçe,Jayden Oosterwolde,Jayden Oosterwolde,,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,1048324,EUR,988243200,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,away,Fenerbahçe,Mert Hakan Yandaş,,,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,away,Fenerbahçe,Muhammet Imre,,,muhammet-imre,M. Imre,M,49,170,40,M,1133202,EUR,1106524800,M,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450122,away,Fenerbahçe,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1173,M,139256,EUR,773020800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
