match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_challengeLost,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
10583860,home,Al-Khaleej,Sokol Cikalleshi,,,sokol-cikalleshi,S. Cikalleshi,F,,185.0,338,M,81138,EUR,646444800.0,F,9,9,False,15.0,14.0,1.0,1.0,3.0,3.0,11.0,13.0,4.0,2.0,,90.0,24.0,6.9,6.0,2,1.0,,2.0,2.0,3.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,1.0,1.0,2.0,1.0,,,,,,,,
10583860,home,Al-Khaleej,Hussain Al-Nuweqi,Hussain Al-Nuweqi,,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800.0,M,27,27,True,10.0,9.0,,,3.0,3.0,6.0,11.0,,1.0,,21.0,20.0,6.5,6.0,0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10583860,home,Al-Khaleej,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000.0,F,14,14,True,4.0,2.0,,,,1.0,2.0,3.0,,,,21.0,9.0,6.9,3.0,2,,,1.0,,3.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,,
10583860,home,Al-Khaleej,Malek Al Darwish,Malek Al Darwish,,malek-al-darwish,M. A. Darwish,F,21,175.0,1,M,1396129,EUR,938304000.0,F,22,22,True,8.0,6.0,,,,1.0,7.0,10.0,1.0,2.0,1.0,21.0,16.0,6.7,5.0,0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10583860,home,Al-Khaleej,Mohammed Al-Sahli,,,mohammed-al-sahli,M. Al-Sahli,M,11,178.0,3,M,974146,EUR,678326400.0,F,11,11,True,7.0,6.0,,,1.0,1.0,5.0,6.0,1.0,1.0,,9.0,10.0,6.4,2.0,0,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
10583860,home,Al-Khaleej,Hassan Al-Majhad,Hassan,Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175.0,4,M,1915048,EUR,706147200.0,M,17,17,True,,,,,,,,,,1.0,,1.0,1.0,,1.0,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10583860,home,Al-Khaleej,Marwan Al-Haidari,,,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200.0,G,96,96,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,home,Al-Khaleej,Izuchukwu Jude Anthony,,,izuchukwu-jude-anthony,I. J. Anthony,D,16,187.0,51,M,834130,EUR,878515200.0,D,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,home,Al-Khaleej,Abdullah Al-Harbi,,,abdullah-al-harbi,A. Al-Harbi,D,20,175.0,4,M,818755,EUR,601948800.0,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,home,Al-Khaleej,Abdullah Al-Samtai,,,abdullah-al-samtai,A. Al-Samtai,M,48,174.0,10,M,1017786,EUR,840931200.0,M,48,48,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,away,Al Batin,Meshaal Huriss,Meshaal Huriss,,meshaal-huriss,M. Huriss,G,1,185.0,2,M,1085983,EUR,846892800.0,G,22,22,False,31.0,9.0,25.0,4.0,6.0,12.0,3.0,19.0,,7.0,,90.0,41.0,7.1,22.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0
10583860,away,Al Batin,Bader Alhwidy Alshammary,Bader Alhwidy Alshammary,,bader-alhwidy-alshammary,B. A. Alshammary,D,29,,2,M,1085356,EUR,,D,29,29,False,13.0,6.0,4.0,1.0,2.0,5.0,5.0,9.0,2.0,4.0,,90.0,28.0,6.4,10.0,0,1.0,1.0,1.0,,3.0,2.0,,2.0,4.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,
10583860,away,Al Batin,Mohammed Naji,Mohammed,Naji,mohammed-naji,M. Naji,D,4,170.0,4,M,893173,EUR,751939200.0,D,3,3,False,10.0,5.0,7.0,3.0,1.0,3.0,4.0,7.0,4.0,4.0,1.0,90.0,27.0,7.1,7.0,0,,,2.0,1.0,3.0,,,9.0,,1.0,,,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,
10583860,away,Al Batin,Maurício Antônio,,,mauricio-antonio,M. Antônio,D,13,183.0,71,M,583824,EUR,697334400.0,D,4,4,False,16.0,10.0,8.0,2.0,6.0,8.0,4.0,8.0,4.0,3.0,,90.0,37.0,7.1,6.0,0,,,1.0,4.0,1.0,,,18.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10583860,away,Al Batin,Saqr Al-Enazi,Saqr Al-Enazi,,saqr-al-enazi,S. Al-Enazi,D,2,,1,M,1134254,EUR,907372800.0,D,24,24,False,22.0,15.0,,,9.0,13.0,6.0,9.0,7.0,8.0,1.0,89.0,51.0,6.6,16.0,0,,,1.0,,7.0,2.0,,6.0,,4.0,2.0,2.0,,1.0,,,,,3.0,2.0,,,,,,,,,,
10583860,away,Al Batin,Yousef Fawaz,Yousef Fawaz,,yousef-fawaz,Y. Fawaz,M,77,173.0,9,M,1214204,EUR,1013644800.0,M,77,77,False,9.0,4.0,3.0,,1.0,1.0,3.0,9.0,2.0,4.0,,87.0,19.0,6.7,10.0,1,1.0,,,,6.0,,,,2.0,2.0,,3.0,,2.0,,,1.0,,1.0,,3.0,,,,,,,,,
10583860,away,Al Batin,Mohammed Al-Shammari,Mohammed Al-Shammari,,mohammed-alshammari,M. Alshammari,M,10,162.0,7,M,1092808,EUR,953510400.0,M,18,18,False,12.0,9.0,2.0,1.0,3.0,3.0,6.0,10.0,5.0,3.0,1.0,90.0,31.0,6.2,11.0,0,1.0,,,1.0,8.0,1.0,,4.0,1.0,2.0,1.0,2.0,1.0,3.0,,,,,3.0,1.0,4.0,,,,,,,,,
10583860,away,Al Batin,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000.0,M,6,6,False,28.0,16.0,11.0,4.0,9.0,12.0,7.0,17.0,9.0,7.0,1.0,90.0,43.0,7.1,16.0,2,1.0,,,2.0,3.0,2.0,1.0,2.0,,6.0,4.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,
10583860,away,Al Batin,Abdulrahman Saad Al Dhafiri,Abdulrahman Saad,,abdulrahman-saad-al-dhafiri,A. S. A. Dhafiri,F,15,,2,M,1134413,EUR,,M,19,19,False,14.0,9.0,3.0,2.0,3.0,5.0,6.0,9.0,8.0,8.0,1.0,90.0,29.0,6.6,9.0,0,,,1.0,2.0,2.0,,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,2.0,2.0,4.0,,,,,,,,,
10583860,away,Al Batin,Yousef Al-Shammari,,,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,M,7,7,False,17.0,12.0,,,7.0,9.0,5.0,8.0,8.0,1.0,3.0,90.0,34.0,6.2,8.0,0,,,4.0,5.0,6.0,1.0,,6.0,2.0,,,,,1.0,True,,,1.0,,,2.0,,,,,,,,,
10583860,away,Al Batin,Rakan Shamlan,,,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400.0,F,70,70,False,12.0,8.0,,,2.0,3.0,6.0,11.0,7.0,6.0,4.0,87.0,39.0,6.1,20.0,0,2.0,,1.0,1.0,11.0,7.0,,1.0,,1.0,1.0,2.0,,,,,,,3.0,1.0,5.0,,,,,,,,,
10583860,away,Al Batin,Tariq Al Mutairi,Tariq Al Mutairi,,tariq-al-mutairi,T. A. Mutairi,M,20,172.0,3,M,1168579,EUR,988243200.0,M,20,20,True,,,,,,,,,,,,11.0,,6.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,away,Al Batin,Mohamed Tayseer,Mohamed Tayseer,,mohamed-tayseer,M. Tayseer,F,41,169.0,1,M,1404264,EUR,1047168000.0,F,41,41,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,2.0,,3.0,5.0,,2.0,0,,,,,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10583860,away,Al Batin,Abdulah Mohamed,Abdulah Mohamed,,abdulah-mohamed,A. Mohamed,F,40,,1,M,1399511,EUR,,F,40,40,True,,,,,,,,,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,away,Al Batin,Falah Al-Shamri,Falah Al-Shamri,,falah-al-shamri,F. Al-Shamri,G,1,180.0,7,M,1914733,EUR,1132272000.0,G,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,away,Al Batin,Ibrahim Jamal,,,ibrahim-jamal,I. Jamal,D,5,180.0,7,M,1184652,EUR,1030752000.0,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,away,Al Batin,Ali Al-Shammari,Ali Al-Shammari,,ali-al-shammari,A. Al-Shammari,D,43,,0,M,1399521,EUR,,D,43,43,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,away,Al Batin,Turki Al-Dhafiri,Turki Al-Dhafiri,,turki-al-dhafiri,T. Al-Dhafiri,M,37,,0,M,1104953,EUR,,M,37,37,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,away,Al Batin,Abdulsalam Ibrahim,Abdulsalam Ibrahim,,abdulsalam-ibrahim,A. Ibrahim,M,44,,1,M,1399522,EUR,,M,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583860,away,Al Batin,Abdul Al-Jumaili,Abdul Al Jumaili,,abdul-al-jumaili,A. Al-Jumaili,F,23,170.0,1,M,1445993,EUR,1061510400.0,M,45,45,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
