match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goodHighClaim,stat_errorLeadToAGoal
14572698,home,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,512,M,963744,EUR,1026518400,G,1,1,False,30.0,20.0,13.0,3.0,0.0,17.0,19.0,3.0,11.0,9.0,1.0,3.0,1.0,1.0,90.0,38.0,7.0,10.0,0.0103183,0.3631,0,0.2311,0.1,0.0,0.24,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,299,M,877918,EUR,954547200,D,2,2,False,55.0,47.0,9.0,3.0,0.0,18.0,19.0,29.0,36.0,3.0,,,,,90.0,76.0,7.3,12.0,0.0589366,,0,,0.36,0.31,-0.02,,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193,475,M,965263,EUR,955324800,D,14,14,False,47.0,45.0,2.0,1.0,0.0,34.0,35.0,11.0,12.0,8.0,,,,,90.0,53.0,6.8,3.0,0.00558741,,0,,0.09,0.1,0.17,,,2.0,5.0,2.0,1.0,,,3.0,1.0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Bright Arrey-Mbi,bright-arrey-mbi,B. Arrey-Mbi,D,26,187,792,M,997173,EUR,1048636800,D,26,26,False,53.0,47.0,7.0,3.0,0.0,22.0,23.0,25.0,30.0,7.0,,,,,90.0,65.0,7.5,8.0,0.0154134,,0,,0.25,0.02,0.39,,1.0,1.0,1.0,4.0,,,,2.0,,,,,1.0,1.0,,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,486,M,1134430,EUR,1043193600,M,77,77,False,43.0,34.0,2.0,,0.0,9.0,10.0,25.0,33.0,5.0,,,,,78.0,63.0,7.3,16.0,0.0475843,,0,,0.03,0.25,0.18,,6.0,,,6.0,,,,1.0,2.0,2.0,,,,1.0,Gabriel Martínez,,,4.0,3.0,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4262,M,1120039,EUR,1027555200,M,29,29,False,66.0,60.0,3.0,1.0,0.0,26.0,27.0,34.0,39.0,6.0,,,,,90.0,78.0,6.7,10.0,0.0311194,,1,,0.23,0.14,-0.13,,1.0,,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,0.0543,-0.19,,,,,,,,,,,,
14572698,home,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,8,8,False,65.0,56.0,5.0,3.0,0.0,14.0,14.0,42.0,51.0,5.0,,,,,78.0,70.0,6.9,9.0,0.0365192,,0,,0.26,0.17,0.13,,,,4.0,2.0,1.0,1.0,1.0,1.0,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,40.0,32.0,3.0,1.0,0.0,10.0,11.0,22.0,29.0,5.0,,,,,90.0,67.0,6.7,17.0,0.169523,,1,,0.12,-0.03,0.23,,5.0,2.0,3.0,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,1.0,,0.283,-0.55,2.0,1.0,,,,,,,,,,
14572698,home,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174,2847,M,966575,EUR,934416000,F,10,10,False,48.0,41.0,,,0.0,9.0,10.0,32.0,38.0,4.0,,,,,66.0,69.0,7.0,16.0,0.141563,,3,,0.44,0.27,0.21,,6.0,,5.0,4.0,,3.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,,,,,,2.0,1.0,,0.1887,-0.5,2.0,,2.0,,,,,,,,,
14572698,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2167,M,314380,EUR,779587200,F,21,21,False,38.0,31.0,2.0,,2.0,7.0,8.0,24.0,30.0,5.0,,,,,89.0,52.0,7.3,13.0,0.936587,,1,,0.57,-0.59,-0.12,,3.0,,3.0,1.0,,1.0,,,3.0,,1.0,4.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.0819,-0.19,,,,True,3.0,,,,,,,
14572698,home,Sporting Braga,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1032,M,914772,EUR,886464000,F,39,39,False,17.0,13.0,,,0.0,2.0,3.0,11.0,14.0,,,,,,66.0,26.0,7.0,11.0,0.042691,,2,,-0.34,0.03,-0.01,,1.0,3.0,4.0,1.0,,,,,,,,,1.0,5.0,,,,,,1.0,1.0,,0.8136,0.49,,1.0,,,,1.0,1.0,2.0,0.9932,,,
14572698,home,Sporting Braga,Mario Dorgeles,mario-dorgeles,M. Dorgeles,M,20,177,1550,M,1396015,EUR,1091836800,M,20,20,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,5.0,,,,,24.0,12.0,7.7,1.0,0.0210591,,3,,0.1,0.0,0.13,,,,,,,,,,,,,,,,Mario Dorgeles,,,,,,,,0.3081,0.5,,,,,,3.0,1.0,,0.9679,,,
14572698,home,Sporting Braga,Pau Víctor,pau-victor,P. Víctor,F,18,182,38734,M,1031567,EUR,1006819200,F,18,18,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,1.0,,,,,24.0,17.0,7.3,4.0,0.205856,,0,,0.4,0.26,0.13,,,,1.0,3.0,,2.0,2.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,PauVíctor,,
14572698,home,Sporting Braga,Yanis da Rocha,yanis-da-rocha,Y. d. Rocha,M,41,189,93,M,1439201,EUR,1084147200,M,41,41,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,1.0,,,,,12.0,5.0,6.7,3.0,2.2e-07,,0,,0.03,,0.14,,1.0,,,1.0,,,,,,,,,,,Yanis da Rocha,,,1.0,1.0,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Diego Rodrigues,rodrigues-diego,D. Rodrigues,M,50,178,227,M,1184326,EUR,1116892800,M,50,50,True,2.0,,,,0.0,,1.0,,1.0,,,,,,12.0,2.0,6.5,2.0,,,0,,-0.02,,0.0,,,,1.0,,,,,,,,1.0,,,,Diego Henrique,Rodrigues,,,,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,João Aragão,joao-aragao,J. Aragão,F,72,170,197,M,1961097,EUR,1206316800,F,72,72,True,,,,,0.0,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,147,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Alaa Bellaarouch,alaa-bellaarouch,A. Bellaarouch,G,36,188,1259,M,1000501,EUR,1009843200,G,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Nuno Matos,nuno-matos,N. Matos,D,62,181,22,M,1394920,EUR,1096848000,D,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Nuno,Matos,,,,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Fodé Pascoal,fode-pascoal,F. Pascoal,D,81,187,23,M,1900357,EUR,1104019200,D,81,81,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Fodé Pascoal,,,,,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185,5063,M,1485309,EUR,1127865600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gabrielmoscardo,,
14572698,home,Sporting Braga,Amine El Ouazzani,el-ouazzani-amine,A. E. Ouazzani,F,9,188,2040,M,1014048,EUR,995155200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572698,home,Sporting Braga,Sandro Vidigal,sandro-vidigal,S. Vidigal,F,95,172,140,M,1649069,EUR,1185580800,F,95,95,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572698,away,FK Crvena zvezda,Matheus,matheus,Matheus,G,1,190,1509,M,603946,EUR,711504000,G,1,1,False,57.0,42.0,16.0,2.0,0.0,41.0,45.0,1.0,12.0,15.0,,2.0,1.0,1.0,90.0,66.0,5.9,15.0,0.00057389,-0.0015,0,-0.0389,-0.03,-0.04,-0.22,-0.58,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,2.0,
14572698,away,FK Crvena zvezda,Young-woo Seol,young-woo-seol,Y. W. Seol,D,66,181,2047,M,1019333,EUR,912816000,D,66,66,False,65.0,56.0,2.0,1.0,0.0,35.0,41.0,21.0,24.0,2.0,,,,,90.0,86.0,6.2,11.0,0.0180287,,0,,-0.02,-0.01,-0.28,,2.0,1.0,1.0,2.0,,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14572698,away,FK Crvena zvezda,Rodrigão,rodrigao-prado,R. Prado,D,5,191,845,M,867608,EUR,810777600,D,5,5,False,79.0,66.0,7.0,2.0,0.0,48.0,54.0,18.0,25.0,9.0,,,,,90.0,96.0,6.1,14.0,0.00641181,,0,,0.02,0.07,-0.53,,,2.0,3.0,6.0,1.0,,,5.0,3.0,,,,5.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0
14572698,away,FK Crvena zvezda,Franklin Tebo,franklin-tebo,F. Tebo,D,30,192,654,M,1133882,EUR,947894400,D,30,30,False,64.0,56.0,4.0,2.0,0.0,39.0,42.0,17.0,22.0,2.0,,,,,90.0,81.0,6.0,10.0,0.00417121,,1,,0.07,0.04,-0.63,,,,2.0,2.0,2.0,,,9.0,1.0,1.0,,,,2.0,Franklin Tebo,,,1.0,1.0,,1.0,,0.0154,0.02,,,,,,,,,,,,1.0
