match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_aerialWon,stat_onTargetScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_goals,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
10385421,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,True,28.0,25.0,6.0,3.0,23.0,24.0,2.0,4.0,8.0,2.0,4.0,90.0,38.0,6.2,3.0,0.0,0.0,0.00213704,0,-1.8531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385421,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,3,3,False,,29.0,24.0,2.0,,11.0,13.0,14.0,19.0,5.0,,,63.0,53.0,5.9,13.0,0.0,0.0,0.0507771,0,,Nathan,Patterson,3.0,1.0,5.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385421,home,Everton,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,30,30,False,,81.0,71.0,11.0,5.0,58.0,59.0,13.0,22.0,1.0,,,90.0,92.0,6.2,12.0,0.0,0.0,0.00418251,0,,,,,,1.0,1.0,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10385421,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,2,2,False,,86.0,80.0,9.0,5.0,63.0,64.0,17.0,22.0,4.0,,,90.0,103.0,6.7,6.0,0.0652,0.0,0.0051873,1,,,,,,4.0,4.0,,,,,6.0,3.0,1.0,,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
10385421,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,,35.0,31.0,2.0,1.0,16.0,17.0,15.0,19.0,5.0,,,90.0,48.0,6.4,6.0,0.0,0.0,0.0415533,0,,,,1.0,,4.0,3.0,1.0,1.0,,,2.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,
10385421,home,Everton,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,,38.0,34.0,3.0,3.0,17.0,19.0,17.0,21.0,7.0,,,90.0,50.0,6.9,8.0,0.0592,0.0151,0.0236806,1,,,,2.0,,2.0,3.0,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
10385421,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,,34.0,30.0,4.0,2.0,11.0,13.0,19.0,21.0,3.0,,,64.0,52.0,6.2,8.0,0.0,0.0,0.0113278,0,,,,,,3.0,5.0,,2.0,,,,2.0,1.0,,,5.0,2.0,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,
10385421,home,Everton,Tom Davies,tom-davies,T. Davies,M,22,179,349,M,,795058,EUR,899164800,M,26,26,False,,26.0,22.0,1.0,,15.0,15.0,7.0,11.0,4.0,,,58.0,35.0,6.7,5.0,0.0373,0.0592,0.0378945,1,,,,,,1.0,3.0,,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
10385421,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,F,7,7,False,,17.0,16.0,2.0,1.0,2.0,2.0,15.0,22.0,3.0,,,58.0,33.0,6.6,8.0,0.063,0.0,0.0240395,1,,Dwight,McNeil,7.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
10385421,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,,11.0,8.0,,,3.0,4.0,5.0,7.0,2.0,,,83.0,22.0,6.6,8.0,0.0934,0.0,0.0359035,2,,,,,,9.0,3.0,,,1.0,,1.0,1.0,,2.0,8.0,,4.0,2.0,,,,2.0,,,,,,,,,,,,,
