match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wonTackle,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_goals,stat_goalAssist
10388248,home,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,49.0,45.0,7.0,3.0,44.0,45.0,1.0,4.0,1.0,11.0,3.0,4.0,1.0,1.0,90.0,61.0,6.7,4.0,0.0,0.0,0.00038342,0,-0.1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388248,home,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,85.0,68.0,7.0,3.0,36.0,42.0,33.0,46.0,2.0,5.0,,,,,90.0,109.0,6.7,23.0,0.0,0.0,0.0470701,0,,,,3.0,1.0,2.0,6.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,
10388248,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,125.0,111.0,10.0,1.0,69.0,75.0,42.0,51.0,4.0,5.0,,,,,90.0,140.0,6.5,16.0,0.0,0.0,0.0291042,0,,,,1.0,,2.0,4.0,6.0,,,2.0,1.0,,1.0,,1.0,True,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10388248,home,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50096,M,964994,EUR,1011744000,D,32,32,False,103.0,98.0,8.0,7.0,59.0,61.0,39.0,42.0,1.0,10.0,,,,,71.0,109.0,6.8,5.0,0.0,0.0,0.033969,0,,,,,,3.0,4.0,3.0,,,2.0,,,,1.0,,,3.0,,,,,JGvardiol,,,,,,,,,,,
10388248,home,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,False,32.0,26.0,2.0,1.0,14.0,16.0,13.0,19.0,,2.0,,,,,45.0,44.0,6.6,9.0,0.0,0.0,0.0219193,0,,,,3.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10388248,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,28.0,24.0,,,9.0,11.0,15.0,17.0,,2.0,,,,,45.0,31.0,6.3,4.0,0.0,0.0,0.0113706,0,,,,,,2.0,4.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
10388248,home,RB Leipzig,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,M,27,27,False,49.0,43.0,5.0,3.0,15.0,16.0,28.0,35.0,,8.0,,,,,81.0,74.0,6.3,16.0,0.0,0.0,0.105964,0,,,,2.0,,1.0,8.0,7.0,3.0,1.0,,1.0,3.0,5.0,1.0,,,,1.0,3.0,1.0,,KonradLaimer,,,,,,,,,,,
10388248,home,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77008,M,869856,EUR,972432000,M,17,17,False,67.0,55.0,7.0,6.0,14.0,17.0,41.0,54.0,,5.0,,,,,90.0,95.0,7.8,21.0,0.1228,0.2081,0.195245,4,,,,4.0,,1.0,4.0,7.0,5.0,3.0,1.0,1.0,3.0,3.0,,4.0,,,1.0,,,,DomSzobo,1.0,3.0,1.0,,,,,,,,
10388248,home,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,M,10,10,False,21.0,19.0,2.0,2.0,1.0,1.0,18.0,21.0,,5.0,,,,,90.0,30.0,6.4,6.0,0.0,0.0,0.0278365,0,,,,1.0,,2.0,4.0,2.0,,,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,
10388248,home,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,False,8.0,5.0,2.0,1.0,3.0,3.0,2.0,5.0,,1.0,,,,,56.0,18.0,6.5,7.0,0.0968,0.0,0.0244584,2,,,,,,2.0,7.0,2.0,2.0,1.0,,,1.0,1.0,2.0,,,,,2.0,,,andresilva9,,1.0,,,1.0,,,,,,
