match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_shotOffTarget,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_challengeLost,stat_goodHighClaim,stat_onTargetScoringAttempt
10583816,home,Al-Khaleej,Mohammed Al-Sahli,,,mohammed-al-sahli,M. Al-Sahli,M,11,178,3,M,974146,EUR,678326400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10583816,home,Al-Khaleej,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177,52,M,989766,EUR,797904000,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10583816,away,Al Adalah,Milan Mijatović,,,milan-mijatovic,M. Mijatović,G,1,192,102,M,55655,EUR,554256000,G,1,1,False,25.0,15.0,12.0,2.0,14.0,15.0,1.0,10.0,,10.0,,,,,,90.0,34.0,6.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,2.0,
10583816,away,Al Adalah,Abdulaziz Aljamman,Abdulaziz,Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176,2,M,880822,EUR,823132800,D,11,11,False,26.0,20.0,5.0,,11.0,12.0,9.0,14.0,,6.0,,,,,,90.0,50.0,7.2,12.0,0,,,,4.0,4.0,1.0,1.0,,4.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,,,2.0,,
10583816,away,Al Adalah,Martin Angha,,,martin-angha,M. Angha,D,2,188,38,M,134246,EUR,759196800,D,2,2,False,20.0,17.0,1.0,,16.0,16.0,1.0,4.0,2.0,1.0,,,,,,90.0,26.0,6.9,3.0,0,,,,,,,,,2.0,,,,,,,,,,,,,,,
10583816,away,Al Adalah,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182,14,M,974013,EUR,856828800,D,3,3,False,34.0,23.0,8.0,1.0,18.0,21.0,5.0,13.0,4.0,4.0,,,,,,90.0,43.0,6.6,11.0,1,,,1.0,3.0,1.0,,,,4.0,,,,1.0,,,,1.0,,,,,2.0,,
10583816,away,Al Adalah,Mohammed Al Oufi,Mohammed Al Oufi,,mohammed-al-oufi,M. A. Oufi,D,23,168,14,M,1050350,EUR,1028764800,D,23,23,False,27.0,22.0,4.0,1.0,11.0,12.0,11.0,15.0,2.0,5.0,,,,,,88.0,42.0,6.7,10.0,0,,,,3.0,4.0,1.0,1.0,,,3.0,2.0,,,3.0,1.0,,,,1.0,,,1.0,,
10583816,away,Al Adalah,Khaled Al-Hamdhi,Khaled Al-Hamdhi,,khaled-al-hamdhi,K. Al-Hamdhi,M,16,173,3,M,1914878,EUR,682387200,M,16,16,False,29.0,24.0,3.0,2.0,16.0,19.0,8.0,10.0,,2.0,,,,,,68.0,35.0,6.7,6.0,0,,,,2.0,2.0,,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,
10583816,away,Al Adalah,Edson,,,edson,Edson,D,3,183,68,M,578420,EUR,678326400,M,19,19,False,29.0,22.0,4.0,3.0,15.0,21.0,7.0,8.0,4.0,4.0,,,,,,90.0,38.0,7.0,8.0,1,True,,6.0,2.0,7.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,
10583816,away,Al Adalah,Reinaldo Lenis,,,reinaldo-lenis,R. Lenis,F,,180,49,,325679,EUR,711590400,M,10,10,False,13.0,9.0,,,5.0,5.0,4.0,9.0,,3.0,,,,,,90.0,30.0,6.2,14.0,2,,1.0,,10.0,2.0,3.0,5.0,,,,,1.0,,2.0,3.0,,1.0,,1.0,1.0,,,,
10583816,away,Al Adalah,Christofer Gonzáles,,,christofer-gonzales,C. Gonzáles,M,10,176,434,M,345779,EUR,718848000,M,17,17,False,20.0,17.0,2.0,1.0,6.0,6.0,13.0,18.0,1.0,7.0,,,,,,88.0,45.0,7.1,10.0,3,,4.0,,4.0,6.0,2.0,1.0,,2.0,3.0,1.0,2.0,,3.0,1.0,,1.0,2.0,1.0,2.0,4.0,1.0,,
10583816,away,Al Adalah,Fwaz Altryes,,,fwaz-altryes,F. Altryes,F,8,170,19,M,902358,EUR,861840000,M,27,27,False,7.0,5.0,1.0,,3.0,3.0,2.0,5.0,,1.0,,,,,,42.0,15.0,6.6,5.0,0,,1.0,,3.0,2.0,,1.0,,,2.0,,,,1.0,1.0,,,,,,1.0,1.0,,
10583816,away,Al Adalah,Lautaro Palacios,,,lautaro-palacios,L. Palacios,F,9,177,76,M,986637,EUR,804384000,F,9,9,False,8.0,5.0,,,4.0,4.0,1.0,4.0,,1.0,,,,,,88.0,12.0,6.6,5.0,1,,,1.0,4.0,1.0,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0
10583816,away,Al Adalah,Nasser Al-Abdali,Nasser,Al-Abdali,nasser-al-abdali,N. Al-Abdali,M,7,167,2,M,849661,EUR,749260800,F,70,70,True,8.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,,,,,,,,48.0,17.0,6.3,8.0,0,,,,8.0,,3.0,2.0,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,
10583816,away,Al Adalah,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183,6,M,847228,EUR,779500800,M,24,24,True,7.0,7.0,,,,,7.0,7.0,,,,,,,,22.0,10.0,6.4,,1,,,,4.0,1.0,,,,,,,1.0,2.0,,1.0,,1.0,,,,,1.0,,
10583816,away,Al Adalah,Abdullah Al-Yousef,Abdullah,Al-Yousef,abdullah-al-yousef,A. Al-Yousef,D,8,174,2,M,868661,EUR,621907200,D,8,8,True,4.0,4.0,1.0,1.0,,,4.0,4.0,,,,,,,,2.0,4.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10583816,away,Al Adalah,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172,6,M,1084262,EUR,866764800,D,7,7,True,3.0,1.0,,,,1.0,1.0,2.0,,,,,,,,2.0,4.0,,3.0,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10583816,away,Al Adalah,Abdularahman Al Hurib,,,abdularahman-al-hurib,A. A. Hurib,M,4,174,1,M,818876,EUR,697248000,M,14,14,True,3.0,2.0,,,,,2.0,4.0,,,,,,,,2.0,4.0,,2.0,0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10583816,away,Al Adalah,Ali Al-Amri,,,ali-al-amri,A. Al-Amri,G,22,178,1,M,847381,EUR,777427200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10583816,away,Al Adalah,Murtadh Al-Barrih,Murtadh,Al-Barrih,murtadh-al-barrih,M. Al-Barrih,D,5,180,1,M,847232,EUR,647568000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10583816,away,Al Adalah,Ahmed Al-Sultan,,,ahmed-al-sultan,A. Al-Sultan,M,,166,1,M,818610,EUR,743299200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10583816,away,Al Adalah,Walead Alshangeati,,,walead-alshangeati,W. Alshangeati,F,11,178,6,M,893190,EUR,758073600,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
