match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_outfielderBlock,stat_totalTackle,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalCross,stat_dispossessed,stat_fouls,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_penaltyWon,stat_hitWoodwork,stat_penaltyConceded,stat_penaltyFaced,stat_blockedScoringAttempt,stat_errorLeadToAShot
11067554,home,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,True,22.0,15.0,15.0,8.0,11.0,11.0,4.0,11.0,2.0,6.0,1.0,2.0,2.0,1.0,90.0,33.0,6.7,7.0,0.00048009,0,0.1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,,37.0,29.0,5.0,1.0,25.0,28.0,4.0,9.0,4.0,4.0,,,,,90.0,49.0,6.8,9.0,0.00124813,0,,2.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,34,34,False,,40.0,38.0,2.0,2.0,36.0,37.0,2.0,3.0,10.0,2.0,,,,,90.0,53.0,7.1,3.0,0.00072868,0,,3.0,4.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,,54.0,47.0,12.0,6.0,32.0,32.0,15.0,22.0,2.0,3.0,,,,,90.0,60.0,6.3,7.0,0.010937,0,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,M,2,2,False,,28.0,22.0,4.0,,17.0,19.0,5.0,10.0,4.0,6.0,,,,,90.0,44.0,6.1,9.0,0.0138647,0,,2.0,4.0,1.0,,,,2.0,,,,,,6.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,,24.0,15.0,,,7.0,8.0,8.0,16.0,5.0,5.0,,,,,77.0,45.0,7.2,12.0,0.0209143,1,,4.0,10.0,1.0,,,,2.0,,,1.0,4.0,1.0,4.0,1.0,,1.0,,R14niele,1.0,1.0,1.0,2.0,0.3174,1.0,,,,,,,,,,,,
11067554,home,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,False,,39.0,33.0,4.0,1.0,20.0,24.0,14.0,16.0,,7.0,,,,,90.0,50.0,7.0,10.0,0.149756,1,,,1.0,,,1.0,,1.0,Denilson,,1.0,,,4.0,,1.0,3.0,1.0,,1.0,,,,0.0224,1.0,1.0,1.0,1.0,0.0157,,,,,,,,
11067554,home,Cuiabá,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,M,94,94,False,,13.0,12.0,3.0,2.0,9.0,9.0,3.0,5.0,2.0,1.0,,,,,45.0,21.0,6.5,3.0,0.00950343,1,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,0.1399,,,,1.0,0.5989,1.0,,,,,,,
11067554,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,False,,8.0,6.0,,,1.0,1.0,7.0,10.0,,1.0,,,,,57.0,16.0,6.6,6.0,0.0417084,0,,,2.0,1.0,,,2.0,1.0,,,,1.0,,3.0,,3.0,,2.0,,,,,,,,,2.0,,,,,,,,,,
11067554,home,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,F,29,29,False,,17.0,13.0,3.0,2.0,7.0,7.0,6.0,13.0,,1.0,,,,,64.0,24.0,6.6,8.0,0.00413086,0,,,1.0,,,,,1.0,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,
11067554,home,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,False,,15.0,9.0,1.0,,3.0,5.0,6.0,10.0,1.0,,,,,,64.0,25.0,7.6,8.0,0.134092,1,,2.0,6.0,1.0,1.0,,2.0,3.0,,,,,2.0,3.0,,,,1.0,,1.0,,,,0.1119,2.0,,,1.0,0.3887,,1.0,,,,,,
11067554,home,Cuiabá,Uendel,uendel,Uendel,D,,179,34,,123357,EUR,592272000,D,6,6,True,,6.0,3.0,1.0,,2.0,2.0,1.0,4.0,3.0,1.0,,,,,45.0,12.0,6.5,3.0,0.00117047,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,True,,16.0,15.0,3.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,,,,,33.0,29.0,7.3,2.0,0.00562616,1,,,7.0,,,,1.0,2.0,,,1.0,5.0,,2.0,2.0,,,,,,,1.0,4.0,0.0754,,,,,,,,,,,,,
11067554,home,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,22,22,True,,4.0,4.0,,,2.0,2.0,2.0,2.0,,3.0,,,,,26.0,14.0,7.3,3.0,0.0325464,0,,1.0,6.0,3.0,3.0,,2.0,1.0,,,,1.0,1.0,3.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,
11067554,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,True,,8.0,7.0,,,3.0,4.0,4.0,7.0,,1.0,,,,,26.0,18.0,7.1,7.0,0.0419988,2,,,1.0,2.0,,,,1.0,,,1.0,,1.0,4.0,,3.0,,1.0,,,,1.0,,0.9581,1.0,,,1.0,0.9878,,1.0,,1.0,,,,
11067554,home,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,True,,9.0,7.0,1.0,1.0,3.0,3.0,4.0,6.0,1.0,,,,,,13.0,12.0,6.7,2.0,0.00236892,0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,João Carlos,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Vitão,vitao,Vitão,D,34,194,85,M,1467772,EUR,969148800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Emerson Ramon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Luiz Felipe,luiz-felipe,L. Felipe,M,97,178,10,M,1604945,EUR,1091836800,M,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Luiz,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Wellington Silva,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,home,Cuiabá,Calebe Costa,calebe-costa,C. Costa,M,5,187,51,M,1645786,EUR,1054944000,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067554,away,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,,16.0,12.0,5.0,1.0,11.0,13.0,1.0,3.0,1.0,5.0,,1.0,2.0,1.0,90.0,22.0,5.9,4.0,0.00024073,0,-0.0088999999999999,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,
11067554,away,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,True,69.0,51.0,11.0,6.0,17.0,19.0,35.0,55.0,1.0,5.0,,,,,90.0,88.0,6.7,23.0,0.0837097,1,,2.0,4.0,1.0,,1.0,,,,,,2.0,,1.0,,5.0,,,,,,1.0,1.0,0.029,1.0,,1.0,,,,,,,,,,
11067554,away,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,,79.0,75.0,8.0,6.0,32.0,32.0,43.0,47.0,1.0,5.0,,,,,90.0,86.0,6.4,4.0,0.0233211,0,,1.0,1.0,,,1.0,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
