match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAShot,stat_hitWoodwork,stat_totalOffside
12504672,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,47.0,39.0,22.0,14.0,0.0,31.0,32.0,8.0,15.0,3.0,1.0,90.0,51.0,7.1,8.0,0.00401467,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504672,home,Milan,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,22,22,False,52.0,50.0,1.0,1.0,0.0,22.0,22.0,28.0,33.0,1.0,,90.0,76.0,7.5,9.0,0.0749672,2,3.0,3.0,4.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0488,1.0,,,,,,,,,,,,,,,,,,,,,
12504672,home,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,46,46,False,41.0,38.0,5.0,3.0,0.0,32.0,33.0,6.0,8.0,1.0,,75.0,54.0,7.5,4.0,0.00193512,0,,2.0,2.0,7.0,,,,5.0,,4.0,,1.0,,,,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,
12504672,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,False,59.0,54.0,5.0,3.0,0.0,45.0,47.0,9.0,12.0,4.0,,90.0,65.0,7.1,5.0,0.00373177,0,,3.0,3.0,3.0,,,,3.0,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12504672,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,38.0,34.0,1.0,,0.0,17.0,18.0,17.0,26.0,4.0,,90.0,54.0,7.1,11.0,0.163485,0,6.0,3.0,2.0,4.0,2.0,,,2.0,,,1.0,1.0,,,1.0,,,,,True,,,,,,,,,,,,,,,,
12504672,home,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,YFofana19_,945062,EUR,915926400,M,29,29,False,29.0,27.0,2.0,1.0,1.0,10.0,10.0,17.0,19.0,3.0,,75.0,39.0,7.2,5.0,0.0299376,1,,,4.0,4.0,2.0,,1.0,,,3.0,1.0,1.0,,0.0316,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,
12504672,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,42.0,40.0,,,0.0,15.0,15.0,25.0,28.0,3.0,,90.0,57.0,8.8,7.0,0.195287,3,1.0,1.0,4.0,6.0,,2.0,1.0,,2.0,3.0,,1.0,,0.1952,1.0,,3.0,,2.0,,1.0,2.0,2.0,0.6517,,,,,,,,,,,,
12504672,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,False,34.0,27.0,,,0.0,9.0,10.0,19.0,25.0,2.0,,75.0,47.0,6.8,10.0,0.0426854,0,1.0,1.0,6.0,6.0,,3.0,,,,2.0,1.0,1.0,4.0,,,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,
12504672,home,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,11,11,False,44.0,39.0,,,1.0,9.0,10.0,31.0,38.0,5.0,,90.0,68.0,8.2,9.0,0.328502,4,4.0,,4.0,8.0,1.0,2.0,3.0,,,2.0,,4.0,,0.3365,4.0,2.0,1.0,,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,
12504672,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,M,10,10,False,34.0,28.0,4.0,4.0,0.0,5.0,6.0,23.0,29.0,6.0,,84.0,58.0,7.2,20.0,0.102651,2,1.0,2.0,9.0,7.0,1.0,6.0,1.0,,,,5.0,3.0,,0.1206,4.0,,4.0,,,,2.0,1.0,,0.2728,,,,,,,,,,,,
