match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_penaltyConceded,player_sofascoreId,captain,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_penaltyWon
10433807,home,Hatayspor,Dylan Saint-Louis,dylan-saint-louis,D. Saint-Louis,F,,184,99,M,788833,EUR,798854400,F,9,9,False,22.0,17.0,2.0,2.0,5.0,5.0,14.0,24.0,5.0,,,,,,,,,,63.0,38.0,6.4,14.0,1,7.0,,1.0,4.0,1.0,,,,,,,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,,
10433807,home,Hatayspor,Kaan Kanak,kaan-kanak,K. Kanak,D,,173,15,M,78839,EUR,655171200,D,26,26,True,17.0,17.0,1.0,1.0,6.0,6.0,13.0,15.0,,,1.0,5.0,,,,,,,45.0,31.0,6.7,3.0,1,4.0,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,
10433807,home,Hatayspor,Rayane Aabid,rayane-aabid,R. Aabid,M,14,178,224,M,297510,EUR,695779200,M,10,10,True,39.0,31.0,4.0,,14.0,14.0,17.0,26.0,,,,5.0,,,,,,,45.0,47.0,6.8,10.0,0,1.0,,4.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10433807,home,Hatayspor,Kévin Soni,kevin-soni,K. Soni,F,,183,79,M,789199,EUR,892771200,F,93,93,True,5.0,3.0,,,,,3.0,5.0,3.0,,,1.0,,,,,,,13.0,10.0,6.1,5.0,2,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,
10433807,home,Hatayspor,Simon Falette,simon-falette,S. Falette,D,3,184,230,M,201918,EUR,698457600,D,3,3,True,13.0,13.0,,,4.0,4.0,9.0,9.0,3.0,,,3.0,,,,,,,26.0,20.0,6.0,1.0,2,,1.0,3.0,,,,,,,,2.0,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,
10433807,home,Hatayspor,Kevin Varga,kevin-varga,K. Varga,M,21,178,217,M,602730,EUR,828144000,M,21,21,True,17.0,15.0,1.0,1.0,3.0,3.0,13.0,20.0,,,,2.0,,,,,,,27.0,23.0,6.9,7.0,0,6.0,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10433807,home,Hatayspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433807,home,Hatayspor,Musa Çağıran,musa-cagiran,M. Çağıran,D,35,185,36,M,60363,EUR,721958400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433807,home,Hatayspor,Ognjen Vranješ,ognjen-vranjes,O. Vranješ,D,,183,138,M,44310,EUR,625190400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433807,home,Hatayspor,Muhammed Mert,muhammed-mert,M. Mert,M,25,171,13,M,227468,EUR,792288000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433807,home,Hatayspor,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1621,M,1382235,EUR,1026432000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Bertug Yildirim,,,,,,,,,,,,,,,,,
10433807,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,38.0,26.0,25.0,13.0,18.0,23.0,8.0,15.0,,,,14.0,,2.0,,4.0,,,90.0,54.0,7.6,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433807,away,Kayserispor,Onur Bulut,onur-bulut,O. Bulut,D,6,179,564,M,142494,EUR,766454400,D,38,38,False,37.0,34.0,3.0,2.0,14.0,15.0,20.0,23.0,5.0,2.0,1.0,5.0,,,,,,,90.0,53.0,7.0,9.0,0,1.0,,3.0,1.0,1.0,2.0,1.0,,,3.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,
10433807,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,104,M,68228,EUR,687571200,D,4,4,False,26.0,25.0,4.0,4.0,20.0,21.0,5.0,5.0,,,5.0,1.0,,,,,,,90.0,37.0,7.4,1.0,0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
10433807,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,False,36.0,33.0,5.0,2.0,29.0,30.0,4.0,6.0,1.0,,13.0,5.0,,,,,,,90.0,54.0,7.3,3.0,0,,5.0,6.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,
10433807,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,21,21,False,33.0,27.0,3.0,2.0,17.0,21.0,11.0,14.0,4.0,1.0,4.0,4.0,,,,,,,90.0,66.0,7.4,15.0,0,2.0,,4.0,2.0,,2.0,,1.0,3.0,3.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,
10433807,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,False,14.0,12.0,,,6.0,6.0,6.0,10.0,2.0,,,4.0,,,,,,,45.0,23.0,6.4,9.0,0,2.0,,1.0,2.0,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,
10433807,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,325,M,344009,EUR,771984000,M,7,7,False,31.0,24.0,3.0,1.0,10.0,12.0,14.0,24.0,4.0,,1.0,5.0,,,,,,,84.0,52.0,7.6,16.0,4,5.0,,2.0,1.0,,1.0,,,1.0,2.0,1.0,,1.0,,,,,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,
10433807,away,Kayserispor,Campanharo,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,88,88,False,46.0,42.0,4.0,2.0,26.0,28.0,16.0,18.0,3.0,1.0,,10.0,,,,,,,80.0,53.0,6.8,6.0,0,,,3.0,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10433807,away,Kayserispor,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180,416,M,546220,EUR,782352000,M,43,43,False,47.0,42.0,5.0,3.0,27.0,29.0,15.0,18.0,5.0,,2.0,6.0,,,,,,,79.0,61.0,7.3,9.0,1,,2.0,5.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,
10433807,away,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,M,27,27,False,40.0,25.0,2.0,,13.0,19.0,12.0,21.0,7.0,1.0,,5.0,,,,,,,90.0,51.0,7.2,19.0,1,,1.0,5.0,3.0,2.0,,,2.0,1.0,2.0,2.0,2.0,,,,,1.0,,1.0,3.0,,,,,,1.0,,,1.0,1.0,
10433807,away,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,38,181,25,,5810,EUR,537926400,F,23,23,False,9.0,6.0,,,3.0,4.0,3.0,5.0,2.0,,1.0,1.0,,,,,,,64.0,13.0,6.5,4.0,0,,1.0,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,True,,,,,,
10433807,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,948,M,595396,EUR,780019200,M,11,11,True,21.0,18.0,2.0,1.0,7.0,7.0,11.0,15.0,3.0,1.0,,2.0,,,,,,,45.0,28.0,6.8,6.0,0,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,
10433807,away,Kayserispor,Mario Gavranović,mario-gavranovic,M. Gavranović,F,,175,339,,49351,EUR,627868800,F,19,19,True,6.0,5.0,,,1.0,2.0,4.0,4.0,2.0,,,1.0,,,,,,,26.0,12.0,7.5,1.0,2,,,4.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0
10433807,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,True,7.0,7.0,,,4.0,4.0,3.0,3.0,1.0,,,,,,,,,,11.0,8.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10433807,away,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,828,M,280447,EUR,837820800,M,10,10,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,1.0,,,,,,,10.0,5.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10433807,away,Kayserispor,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,,179,98,M,47568,EUR,663552000,M,91,91,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,9.0,4.0,7.4,,1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,
10433807,away,Kayserispor,Abdulkadir Taşdan,abdulkadir-tasdan,A. Taşdan,G,1,192,14,M,1065837,EUR,1055894400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdulkadir Tasdan,,,,,,,,,,,,,,,,,
10433807,away,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176,59,M,993108,EUR,924307200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433807,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433807,away,Kayserispor,Hayrullah Erkip,erkip-hayrullah,H. Erkip,F,22,175,10,M,1177165,EUR,1056067200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433807,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,86,M,1088715,EUR,1074384000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
