match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalTackle,stat_wonTackle,player_lastName,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,captain,stat_wasFouled,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated
12624879,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600,G,82,82,False,26.0,16.0,17.0,7.0,0.0,11.0,13.0,5.0,13.0,1.0,1.0,4.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,90.0,40.0,7.6,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624879,home,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800,D,27,27,False,40.0,32.0,2.0,1.0,0.0,16.0,16.0,19.0,27.0,,1.0,4.0,5.0,,,,,,,90.0,68.0,6.8,15.0,0,Hussain Al-Nuweqi,3.0,3.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,
12624879,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800,D,29,29,False,43.0,39.0,8.0,5.0,0.0,30.0,31.0,9.0,12.0,2.0,3.0,6.0,5.0,,,,,,,90.0,53.0,7.2,4.0,0,,,,2.0,4.0,1.0,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,
12624879,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000,D,5,5,False,57.0,51.0,8.0,6.0,0.0,31.0,33.0,20.0,24.0,3.0,6.0,5.0,7.0,,,,,,,90.0,68.0,7.3,6.0,1,,,,2.0,2.0,,,,,,,,,3.0,1.0,,1.0,1.0,1.0,,,,,,,
12624879,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,44.0,35.0,1.0,,0.0,15.0,16.0,22.0,32.0,,5.0,2.0,4.0,,,,,,,90.0,67.0,7.2,17.0,0,Abdulelah Al Khaibari,4.0,2.0,,5.0,2.0,,1.0,,,1.0,2.0,1.0,4.0,4.0,,,,,True,1.0,,,,,
12624879,home,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200,M,11,11,False,18.0,13.0,,,0.0,1.0,2.0,12.0,17.0,2.0,6.0,,6.0,,,,,,,90.0,35.0,6.6,14.0,1,,1.0,,3.0,9.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,,2.0,1.0,,,,,,1.0,1.0,,,,
12624879,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,88,88,False,39.0,33.0,5.0,4.0,0.0,13.0,14.0,21.0,28.0,1.0,1.0,3.0,2.0,,,,,,,90.0,48.0,6.9,9.0,1,,3.0,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,
12624879,home,Al-Riyadh,Lucas Kal,lucas-kal,Lucas Kal,M,21,186.0,179,M,840118,EUR,826934400,M,21,21,False,37.0,30.0,5.0,3.0,0.0,14.0,14.0,16.0,23.0,,6.0,,8.0,,,,,,,80.0,56.0,7.2,10.0,2,,,,1.0,6.0,3.0,2.0,1.0,1.0,4.0,1.0,,1.0,5.0,2.0,,,,,,,2.0,,,,
12624879,home,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,41.0,37.0,2.0,2.0,0.0,10.0,10.0,27.0,33.0,1.0,15.0,1.0,7.0,,,,,,,90.0,72.0,7.9,13.0,0,,2.0,,,4.0,,2.0,6.0,5.0,,4.0,1.0,1.0,7.0,4.0,,,1.0,,,2.0,,,,,
12624879,home,Al-Riyadh,Sekou Lega,lega-sekou,S. Lega,F,11,190.0,117,M,1019662,EUR,1043107200,M,77,77,False,18.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,22.0,1.0,1.0,,4.0,,,,,,,80.0,32.0,6.9,15.0,3,,8.0,,1.0,3.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,1.0,2.0,2.0,
12624879,home,Al-Riyadh,Mohamed Konaté,mohamed-konate,M. Konaté,F,13,190.0,2441,M,850011,EUR,881884800,F,13,13,False,13.0,9.0,,,0.0,3.0,4.0,7.0,10.0,5.0,6.0,2.0,2.0,,,,,,,90.0,30.0,7.3,11.0,2,,1.0,1.0,1.0,4.0,,,1.0,,,6.0,2.0,2.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0
12624879,home,Al-Riyadh,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,1.0,,,,,,,,,10.0,9.0,6.7,1.0,0,Saud Zidan,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
12624879,home,Al-Riyadh,Enes Sali,sali-enes,E. Sali,F,98,168.0,434,M,1133883,EUR,1140652800,F,99,99,True,4.0,2.0,1.0,,0.0,,,2.0,4.0,,2.0,,,,,,,,,10.0,8.0,6.8,3.0,1,,,,,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,1.0,,
12624879,home,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624879,home,Al-Riyadh,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
