match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keyPass,stat_shotValueNormalized,stat_dribbleValueNormalized,stat_aerialWon,stat_challengeLost,stat_goals,stat_wasFouled,stat_dispossessed,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock
14288984,home,Estoril Praia,Khayon Edwards,khayon-edwards,K. Edwards,F,11,180,298,M,1084291,EUR,1063324800,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,Khayon Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288984,away,Tondela,Bernardo Fontes,bernardo-fontes,B. Fontes,G,31,196,193,M,1394935,EUR,1027382400,G,31,31,False,32.0,11.0,29.0,0.0,5.0,11.0,21.0,1.0,8.0,2.0,4.0,90.0,43.0,6.9,21.0,0.00143415,0.4825,0,-0.4657,0.02,-0.19,0.22,Bernardo,Fontes,8.0,6.0,,,,,,,,,,,,,,,,,,37.636012471927,7.0,19.78021342548,,,0.0,,,,,,,,,,,,,,
14288984,away,Tondela,Bebeto,bebeto,Bebeto,D,2,174,46,M,865335,EUR,631152000,D,2,2,False,32.0,25.0,7.0,0.0,18.0,20.0,12.0,3.0,3.0,,,90.0,54.0,6.5,14.0,0.0263909,,0,,0.12,-0.29,,,,1.0,7.0,1.0,1.0,,2.0,5.0,,,,,,,3.0,2.0,1.0,,,,55.593544650799,12.0,6.4411322701528,1.0,,0.15,,2.0,,2.0,,,,,True,,,,,
14288984,away,Tondela,Christian Marques,christian-marques,C. Marques,D,4,187,126,M,988964,EUR,1042588800,D,4,4,False,42.0,38.0,5.0,0.0,30.0,32.0,10.0,5.0,1.0,,,90.0,50.0,6.7,4.0,0.0077267,,0,,0.27,-0.17,,,,2.0,8.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,57.961441880438,8.0,9.2546999660865,,,0.01,,,,,,,,,,,,,,
14288984,away,Tondela,Brayan Medina,medina-brayan,B. Medina,D,20,195,331,M,1187281,EUR,1015200000,D,20,20,False,25.0,23.0,1.0,0.0,20.0,21.0,4.0,8.0,4.0,,,90.0,41.0,6.3,3.0,0.00076615,,1,,-0.05,-0.11,,,,,3.0,,,2.0,3.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,0.0235,0.0426,13.734378913736,4.0,5.5810196715766,,-0.12,-0.16,1.0,,,,,,,,,,,,,
14288984,away,Tondela,Rodrigo Conceição,rodrigo-conceicao,R. Conceição,D,27,173,250,M,945121,EUR,946771200,D,27,27,False,16.0,12.0,1.0,0.0,7.0,10.0,6.0,2.0,3.0,,,90.0,43.0,6.4,12.0,0.0641554,,1,,0.12,-0.52,,,,,5.0,1.0,1.0,,7.0,6.0,1.0,,,1.0,,2.0,4.0,1.0,5.0,1.0,0.0492,0.1417,145.72327440302,12.0,117.20762110167,,-0.21,0.3,1.0,5.0,,1.0,,21.076922729667,75.358782930768,4.0,,,,,,
14288984,away,Tondela,Siphephelo Sithole,sphephelo-sithole,S. Sithole,M,15,186,603,M,822684,EUR,920419200,M,15,15,False,32.0,27.0,1.0,0.0,14.0,16.0,16.0,,6.0,,,89.0,46.0,6.8,11.0,0.0135819,,1,,0.2,-0.1,,,,,13.0,,,1.0,2.0,4.0,1.0,,1.0,,,1.0,3.0,2.0,5.0,1.0,0.0162,,49.199500470007,8.0,10.520152512055,,0.01,0.02,1.0,,,,,,,,,,,,,1.0
14288984,away,Tondela,Cicero,cicero,Cicero,M,97,178,46,M,861283,EUR,863222400,M,97,97,False,38.0,29.0,3.0,1.0,16.0,18.0,20.0,2.0,4.0,,,90.0,52.0,6.8,11.0,0.205303,,0,,0.24,-0.21,,,,,13.0,,,1.0,4.0,5.0,,,,,,3.0,1.0,,,,,,7.550920738559,1.0,2.5933672649205,1.0,,0.01,3.0,3.0,,1.0,,,,,,1.0,,,,
14288984,away,Tondela,Maranhão,pedro-henryque,Maranhão,F,7,172,167,M,879917,EUR,920332800,M,7,7,False,15.0,12.0,,0.0,6.0,7.0,8.0,,,,,74.0,27.0,8.4,8.0,0.00248273,,3,,-0.58,-0.15,,,,,6.0,2.0,,,1.0,3.0,1.0,1.0,,3.0,,,1.0,,2.0,,1.2675,1.4307,86.581330383267,10.0,47.556284843971,,0.89,0.24,,1.0,2.0,1.0,,7.5226056227286,28.501589333496,3.0,,,1.0,,,
14288984,away,Tondela,Joe Hodge,hodge-joe,J. Hodge,M,10,172,268,M,988882,EUR,1031961600,M,10,10,False,24.0,19.0,3.0,0.0,12.0,13.0,11.0,1.0,5.0,,,65.0,36.0,6.2,11.0,0.00762522,,0,,-0.41,-0.04,,,,2.0,7.0,4.0,,1.0,2.0,3.0,,,,,,1.0,3.0,1.0,1.0,1.0,,,39.125148839678,5.0,12.31640313736,1.0,,0.01,,,,,,,,,,,,,,
14288984,away,Tondela,Makan Aïko,makan-aiko,M. Aïko,F,90,180,103,M,1136902,EUR,978825600,M,90,90,False,17.0,11.0,2.0,1.0,4.0,7.0,10.0,1.0,4.0,,,90.0,41.0,6.9,17.0,0.0103369,,0,,0.08,-0.05,,,,,7.0,2.0,,,4.0,7.0,8.0,4.0,,,,2.0,2.0,2.0,5.0,,,,125.53210981682,12.0,73.402066912303,2.0,,0.12,,,,1.0,,22.187103511124,64.460465599781,3.0,,1.0,,,,
14288984,away,Tondela,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,662,M,788786,EUR,830476800,F,29,29,False,17.0,14.0,,0.0,7.0,8.0,9.0,,2.0,,,65.0,27.0,6.3,6.0,0.0564914,,0,,-0.08,0.21,,,,,7.0,,,4.0,7.0,2.0,,,,,,,1.0,1.0,2.0,2.0,,,31.923885109096,3.0,23.645907301336,,,0.11,1.0,,,,1.0,21.818627376884,21.821190824517,1.0,,,,1.0,,1.0
14288984,away,Tondela,Hugo Félix,hugo-felix,H. Félix,M,79,170,995,M,1146013,EUR,1078272000,M,79,79,True,10.0,8.0,2.0,0.0,5.0,6.0,4.0,,,,,25.0,13.0,6.4,5.0,0.00088773,,0,,0.01,-0.01,,Hugo Félix,,1.0,3.0,,,,3.0,,2.0,,,,,,,,,,,,28.926808464319,3.0,13.782221401986,,,-0.09,,,,,1.0,,,,,,,,,
14288984,away,Tondela,Benjamin Mbunga-Kimpioka,benjamin-mbunga-kimpioka,B. Mbunga-Kimpioka,F,23,183,94,M,950339,EUR,951091200,F,23,23,True,6.0,3.0,,0.0,1.0,3.0,3.0,,,,,25.0,18.0,6.6,7.0,0.00037645,,0,,-0.05,-0.05,,,,,2.0,,,,6.0,6.0,,,,,,,2.0,2.0,1.0,2.0,,,6.6790505313255,1.0,-2.0303415625948,,,0.01,2.0,1.0,,2.0,3.0,,,,,,,2.0,,
14288984,away,Tondela,Arjen Van Der Heide,arjen-van-der-heide,A. V. D. Heide,M,26,174,95,M,917006,EUR,1006128000,F,26,26,True,3.0,1.0,,0.0,1.0,2.0,1.0,,1.0,,,16.0,7.0,6.5,4.0,2.231e-05,,0,,0.01,-0.01,,Arjen,Van Der Heide,,,,,,1.0,1.0,,,,,,1.0,,,2.0,1.0,,,15.892994716621,2.0,11.538414430688,,,0.03,1.0,,,,,,,,,,,,,
14288984,away,Tondela,Hélder Tavares,helder-tavares,H. Tavares,M,8,180,36,M,343909,EUR,630633600,M,8,8,True,,,,0.0,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288984,away,Tondela,Lucas Cañizares,lucas-canizares,L. Cañizares,G,30,186,485,M,1022248,EUR,1020988800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288984,away,Tondela,João Silva,joao-silva,J. Silva,D,44,187,281,M,1068519,EUR,916272000,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288984,away,Tondela,João Afonso,joao-afonso,J. Afonso,D,5,188,33,M,584158,EUR,643852800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288984,away,Tondela,Juan Rodríguez,juan-rodriguez,J. Rodríguez,M,32,174,223,M,1482435,EUR,1143417600,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,Juan Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288984,away,Tondela,Tiago Manso,tiago-manso,T. Manso,M,48,174,50,M,1133070,EUR,945043200,D,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,Tiago Manso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
