match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_errorLeadToAShot,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_clearanceOffLine,stat_bigChanceMissed
12437862,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,22.0,10.0,16.0,4.0,0.0,7.0,9.0,3.0,13.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,90.0,27.0,5.8,12.0,0.00216662,0,-0.0424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437862,home,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,48.0,35.0,4.0,1.0,0.0,19.0,20.0,16.0,29.0,3.0,9.0,8.0,,,,,,90.0,78.0,7.3,17.0,0.0200602,1,,1.0,1.0,6.0,2.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0296,,,,,,,,,,,,,,,
12437862,home,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,59.0,48.0,7.0,2.0,0.0,40.0,42.0,8.0,17.0,4.0,6.0,3.0,,,,,,90.0,76.0,6.6,12.0,0.00300253,0,,,1.0,3.0,1.0,,,,5.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12437862,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,False,60.0,52.0,5.0,4.0,0.0,36.0,40.0,16.0,20.0,3.0,9.0,8.0,,,,,,90.0,84.0,8.8,8.0,0.0154648,4,,,2.0,2.0,,,,2.0,7.0,2.0,5.0,5.0,,1.0,,0.5444,,,,2.0,1.0,1.0,0.8312,,,,,,,,
12437862,home,Sevilla,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,47.0,41.0,6.0,4.0,0.0,15.0,17.0,27.0,35.0,2.0,6.0,4.0,,,,,,90.0,76.0,7.3,13.0,0.0854642,2,,5.0,1.0,1.0,,2.0,2.0,1.0,3.0,,1.0,,2.0,1.0,,0.032,,,2.0,,,1.0,,1.0,1.0,,,,,,
12437862,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,55.0,50.0,2.0,,0.0,25.0,25.0,25.0,32.0,1.0,5.0,2.0,,,,,,82.0,66.0,7.1,7.0,0.0121427,1,,2.0,2.0,3.0,1.0,1.0,1.0,,,1.0,3.0,2.0,,,,0.0359,,,1.0,1.0,,,0.1196,,,,,,,,
12437862,home,Sevilla,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,False,60.0,48.0,3.0,,0.0,24.0,28.0,24.0,34.0,,5.0,11.0,,,,,,90.0,78.0,7.3,16.0,0.525776,2,,2.0,2.0,6.0,,3.0,2.0,2.0,2.0,4.0,3.0,2.0,,,2.0,0.0573,1.0,,3.0,,,,,,,Saul,True,,,,
12437862,home,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,M,11,11,False,27.0,21.0,1.0,1.0,0.0,8.0,8.0,14.0,24.0,1.0,9.0,4.0,,,,,,90.0,52.0,7.2,18.0,0.0750598,3,,5.0,,6.0,1.0,5.0,3.0,3.0,,,2.0,1.0,4.0,3.0,2.0,0.1393,2.0,,,,,,,1.0,,DLukebakio,,,,,
12437862,home,Sevilla,Juanlu Sánchez,,,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,False,16.0,14.0,,,0.0,5.0,5.0,9.0,13.0,,1.0,3.0,,,,,,86.0,22.0,6.6,6.0,0.0251892,0,,2.0,2.0,5.0,3.0,,,,,,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,
12437862,home,Sevilla,Ruben Vargas,,,ruben-vargas,R. Vargas,M,11,179,2690,M,872919,EUR,902275200,M,5,5,False,33.0,26.0,2.0,,0.0,7.0,8.0,22.0,31.0,,4.0,1.0,,,,,,82.0,53.0,7.5,13.0,0.236713,2,,6.0,1.0,2.0,,2.0,1.0,,2.0,,,,2.0,3.0,,0.0963,,,2.0,1.0,,,0.048,3.0,1.0,,,,,,
