match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,player_firstName,player_lastName,stat_totalContest,stat_fouls,stat_totalCross,stat_totalClearance,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyMiss,stat_totalOffside,stat_outfielderBlock,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_penaltyConceded,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_hitWoodwork,stat_clearanceOffLine
11406838,home,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,14.0,14.0,3.0,3.0,0.0,14.0,14.0,2.0,1.0,2.0,90.0,17.0,6.3,0.00014925,0,-0.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406838,home,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,14,14,False,32.0,26.0,5.0,4.0,0.0,16.0,17.0,4.0,,,45.0,44.0,6.8,0.0069917,1,,10.0,15.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,0.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406838,home,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,250547,EUR,755481600,D,13,13,False,76.0,69.0,4.0,2.0,0.0,41.0,45.0,5.0,,,90.0,81.0,6.1,0.00689223,0,,28.0,31.0,2.0,4.0,5.0,4.0,,,,,,1.0,8.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11406838,home,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,76.0,72.0,2.0,1.0,0.0,32.0,35.0,9.0,,,90.0,83.0,6.7,0.0173681,0,,40.0,42.0,2.0,1.0,3.0,5.0,,1.0,4.0,2.0,,,5.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406838,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,M,10,10,False,37.0,30.0,4.0,3.0,0.0,7.0,7.0,6.0,,,90.0,57.0,6.9,0.0618394,2,,25.0,34.0,2.0,2.0,7.0,6.0,1.0,,1.0,1.0,,2.0,13.0,0.1222,,,3.0,1.0,4.0,,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
11406838,home,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,False,41.0,38.0,4.0,2.0,0.0,21.0,22.0,4.0,,,45.0,46.0,6.8,0.0498004,0,,17.0,20.0,,,2.0,1.0,,,1.0,1.0,,,5.0,,,,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11406838,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,50.0,42.0,4.0,4.0,0.0,15.0,16.0,4.0,,,87.0,68.0,6.5,0.070113,3,,27.0,35.0,1.0,,6.0,1.0,2.0,2.0,,,3.0,1.0,16.0,0.2926,,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,True,1.0,1.0,,,,,,,,,,,,,,,
11406838,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,20.0,18.0,1.0,,0.0,8.0,8.0,1.0,,,45.0,30.0,6.7,0.00740497,1,,10.0,12.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,,4.0,0.029,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11406838,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,M,20,20,False,40.0,27.0,3.0,1.0,0.0,6.0,11.0,2.0,,,84.0,62.0,6.5,0.0549487,0,,22.0,35.0,1.0,1.0,4.0,5.0,,1.0,3.0,1.0,1.0,,20.0,,,,2.0,1.0,6.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11406838,home,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,False,3.0,2.0,,,0.0,,,1.0,,,90.0,19.0,7.2,0.0367344,3,,2.0,5.0,1.0,2.0,3.0,6.0,2.0,,2.0,1.0,6.0,2.0,10.0,0.1642,,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,mateoretegui,0.1247,,,,,,,,,,,,,
