match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,captain,stat_accurateCross,stat_bigChanceCreated,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
12117277,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,21.0,20.0,4.0,3.0,0.0,18.0,19.0,2.0,2.0,9.0,1.0,1.0,90.0,26.0,6.4,1.0,0.00038147,0,-1.1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,48.0,36.0,1.0,,0.0,9.0,10.0,27.0,41.0,4.0,,,90.0,80.0,7.6,20.0,0.0179176,0,,3.0,3.0,5.0,13.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,False,64.0,59.0,7.0,4.0,0.0,28.0,28.0,31.0,36.0,3.0,,,90.0,66.0,6.7,5.0,0.122284,0,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,95.0,87.0,4.0,3.0,0.0,36.0,40.0,51.0,56.0,4.0,,,90.0,107.0,7.4,11.0,0.184493,3,,1.0,5.0,3.0,6.0,1.0,,,3.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,0.254,1.0,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,54.0,50.0,,,0.0,12.0,13.0,38.0,45.0,2.0,,,90.0,80.0,6.8,12.0,0.0203968,1,,4.0,2.0,3.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,0.0239,1.0,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,86.0,84.0,3.0,2.0,0.0,35.0,36.0,49.0,50.0,5.0,,,90.0,93.0,6.7,4.0,0.0494333,1,,,,4.0,2.0,2.0,,,,2.0,2.0,1.0,,,1.0,,1.0,,0.0793,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,,1145106,EUR,1046390400,M,52,52,False,81.0,76.0,4.0,3.0,0.0,27.0,28.0,49.0,53.0,4.0,,,90.0,93.0,7.1,6.0,0.0460442,2,,,1.0,4.0,3.0,1.0,,,,2.0,1.0,,,1.0,1.0,2.0,,1.0,0.0666,,,,1.0,0.0434,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,8,8,False,48.0,40.0,1.0,,2.0,12.0,13.0,30.0,37.0,3.0,,,90.0,66.0,9.2,11.0,0.566435,2,,2.0,,3.0,8.0,2.0,3.0,3.0,,,2.0,1.0,,3.0,,,1.0,,0.1075,4.0,1.0,,1.0,0.0886,,,True,2.0,2.0,1.0,1.0,,,,,,,,,,
12117277,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,False,60.0,50.0,3.0,1.0,0.0,10.0,11.0,42.0,59.0,2.0,,,90.0,93.0,8.1,24.0,0.366131,5,,10.0,1.0,4.0,8.0,1.0,6.0,3.0,,,2.0,2.0,2.0,2.0,,,2.0,,0.562,4.0,,,3.0,0.8433,,,,2.0,,,,2.0,1.0,1.0,,,,,,,
12117277,home,Flamengo,Michael,michael,Michael,M,96,166,9025,M,Michael19,878084,EUR,826588800,M,30,30,False,24.0,17.0,,,0.0,2.0,3.0,15.0,22.0,3.0,,,69.0,32.0,7.9,10.0,0.0103144,2,,1.0,,2.0,3.0,,2.0,2.0,,,1.0,1.0,2.0,,,1.0,,,0.2146,2.0,1.0,,2.0,0.8634,,,,,,,,,,1.0,,,,,,,
12117277,home,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,99,99,False,18.0,16.0,,,0.0,4.0,4.0,12.0,14.0,3.0,,,69.0,25.0,7.7,6.0,0.107923,3,,,,1.0,,1.0,,,,,,,2.0,,,,1.0,,0.9187,2.0,,,2.0,0.9811,,,,,1.0,,1.0,,,1.0,,,,,,,
12117277,home,Flamengo,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6111,M,_alcaraz22,1017392,EUR,1038614400,M,37,37,True,9.0,8.0,2.0,2.0,0.0,3.0,3.0,5.0,6.0,2.0,,,21.0,18.0,6.2,6.0,0.0104828,0,,,1.0,5.0,1.0,2.0,1.0,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20442,M,gonzaloplata,937937,EUR,973036800,F,45,45,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,1.0,,,21.0,12.0,7.4,1.0,0.072971,1,,,,,,,,,,,,,,,,,,,0.3281,1.0,,,1.0,0.7451,,,,,,,,,,1.0,,,,,,,
12117277,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Dyogo Alves,dyogo-alves,D. Alves,G,49,188,2374,M,,1514629,EUR,1073606400,G,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194,3448,M,,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Ogundana Shola,oluwashola-ogundana,S. Ogundana,M,54,172,1945,M,,1647589,EUR,1108944000,F,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Oluwashola Ogundana,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Lorran,lorran,Lorran,M,99,180,6061,M,lorranlucas10,1459764,EUR,1151971200,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117277,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Gonçalves,,,,,,,,,,,,,,,,
12117277,away,Juventude,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,,147467,EUR,717552000,G,1,1,False,24.0,17.0,12.0,6.0,0.0,15.0,17.0,2.0,7.0,4.0,4.0,6.0,90.0,37.0,7.5,7.0,0.00040123,0,-0.435,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,
12117277,away,Juventude,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,,981019,EUR,889401600,D,2,2,False,16.0,9.0,8.0,3.0,1.0,6.0,8.0,3.0,11.0,1.0,,,90.0,35.0,6.6,17.0,0.00608726,0,,3.0,,2.0,3.0,,,,3.0,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12117277,away,Juventude,Danilo Boza,danilo-boza,D. Boza,D,3,184,230,M,,924226,EUR,894412800,D,4,4,False,17.0,16.0,2.0,2.0,1.0,15.0,16.0,1.0,1.0,2.0,,,90.0,31.0,6.7,3.0,0.00026835,0,,,,1.0,1.0,,,,7.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
12117277,away,Juventude,Zé Marcos,ze-marcos,Z. Marcos,D,3,188,355,M,,901700,EUR,886291200,D,3,3,False,27.0,15.0,9.0,,0.0,11.0,15.0,4.0,12.0,1.0,,,90.0,34.0,5.7,12.0,0.00057725,1,,,1.0,3.0,2.0,,,,2.0,,1.0,,,,1.0,,1.0,,0.0548,,2.0,,,,,,,,,,,,,,,,,,,1.0,
12117277,away,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,,551674,EUR,619833600,D,28,28,False,18.0,14.0,3.0,1.0,0.0,8.0,9.0,8.0,13.0,5.0,,,90.0,39.0,6.0,13.0,0.0568883,0,,4.0,,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,True,2.0,,,,,,,,,,,,,
12117277,away,Juventude,Luís Oyama,luis-oyama,Luís Oyama,M,6,171,231,M,,922570,EUR,854582400,M,5,5,False,19.0,17.0,2.0,2.0,0.0,13.0,15.0,4.0,4.0,5.0,,,80.0,32.0,6.5,4.0,0.00452594,0,,,,6.0,2.0,,1.0,,,4.0,2.0,1.0,1.0,,1.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
