match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_ownGoals,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_aerialWon,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_goals
12764229,home,Feyenoord,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176,22256,M,1218066,EUR,1013385600,F,23,23,True,12.0,11.0,2.0,2.0,0.0,4.0,4.0,8.0,11.0,1.0,,2.0,,,,,,,30.0,19.0,6.6,5.0,0.150587,0,,3.0,2.0,,1.0,,,1.0,,1.0,,,,,,1.0,,,,1.0,hadj.a20,,,,,,1.0,,,,
12764229,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182,7464,M,985823,EUR,904262400,F,9,9,True,3.0,3.0,,,0.0,,,3.0,3.0,3.0,,1.0,,,2.0,,,,29.0,9.0,6.6,2.0,0.00448137,0,,,3.0,1.0,2.0,,,,1.0,,,,,,1.0,,1.0,,,,bee18,,,,,,,,,,
12764229,home,Feyenoord,Jeyland Mitchell,,,jeyland-mitchell,J. Mitchell,D,2,187,1808,M,1099285,EUR,1096416000,D,20,20,True,9.0,7.0,,,0.0,5.0,5.0,2.0,4.0,6.0,,1.0,,,1.0,,,,18.0,15.0,7.1,2.0,0.00167962,0,,,1.0,,,,,,1.0,,,5.0,3.0,,,,,,,,,,,,,,,,,,
12764229,home,Feyenoord,Chris-Kévin Nadje,Chris-Kévin,Nadje,chris-kevin-nadje,C. Nadje,M,18,190,338,M,1528458,EUR,997747200,M,34,34,True,5.0,4.0,,,0.0,,,4.0,5.0,1.0,1.0,,,,,,,,16.0,8.0,6.6,2.0,0.00392096,0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12764229,home,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190,1387,M,556696,EUR,885427200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,home,Feyenoord,Mannou Berger,Mannou Berger,,berger-mannou,M. Berger,G,37,193,117,M,1390118,EUR,1097798400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,home,Feyenoord,Facundo González,,,facundo-gonzalez,F. González,D,16,193,1257,M,1085103,EUR,1054857600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,home,Feyenoord,Gjivai Zechiël,,,gjivai-zechiel,G. Zechiël,M,21,179,685,M,1433802,EUR,1086048000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,home,Feyenoord,Ibrahim Osman,Ibrahim Osman,,osman-ibrahim,I. Osman,F,17,177,2714,M,1471095,EUR,1101686400,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,home,Feyenoord,Julián Carranza,,,julian-carranza,J. Carranza,F,21,176,1422,M,895591,EUR,958953600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,home,Feyenoord,Luka Ivanušec,,,luka-ivanusec,L. Ivanušec,F,18,175,3283,M,822462,EUR,912038400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,LukaIvanusec,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Lukáš Hrádecký,,,lukas-hradecky,L. Hrádecký,G,1,190,2539,M,15219,EUR,627868800,G,1,1,False,46.0,40.0,14.0,8.0,0.0,38.0,40.0,2.0,6.0,,3.0,9.0,,,,3.0,2.0,2.0,90.0,56.0,7.7,6.0,0.00048259,0,0.3425,,,,,,,,,,,,,,,,,,,,,,,,True,,,,1.0,,
12764229,away,Bayer 04 Leverkusen,Edmond Tapsoba,,,edmond-tapsoba,E. Tapsoba,D,12,193,33854,M,883262,EUR,917913600,D,12,12,False,49.0,40.0,7.0,3.0,0.0,34.0,37.0,6.0,12.0,3.0,3.0,5.0,,,,,,,90.0,65.0,7.3,9.0,0.00136389,0,,,5.0,,1.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,1.0,,,,edmondtapsoba,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Jonathan Tah,,,jonathan-tah,J. Tah,D,4,194,9464,M,227672,EUR,823996800,D,4,4,False,62.0,60.0,2.0,1.0,0.0,52.0,54.0,8.0,8.0,1.0,4.0,3.0,,,,,,,90.0,72.0,6.8,3.0,0.0085365,0,,,5.0,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,jonatah,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Piero Hincapié,,,piero-hincapie,P. Hincapié,D,5,184,31055,M,1002837,EUR,1010534400,D,3,3,False,78.0,69.0,8.0,3.0,0.0,52.0,58.0,17.0,20.0,6.0,1.0,3.0,,,1.0,,,,90.0,89.0,7.5,10.0,0.00436796,0,,,,,,,,,,,1.0,4.0,3.0,,,1.0,,,1.0,1.0,pierohincapie,,,,,,,,,1.0,
12764229,away,Bayer 04 Leverkusen,Jeremie Frimpong,,,jeremie-frimpong,J. Frimpong,M,30,171,32688,M,970361,EUR,976406400,M,30,30,False,19.0,12.0,,,1.0,8.0,11.0,4.0,10.0,2.0,1.0,3.0,,,1.0,,,,90.0,35.0,7.2,16.0,0.217727,0,,2.0,7.0,3.0,2.0,,,3.0,,1.0,,1.0,,1.0,1.0,,,,1.0,2.0,jeremie_frimpong,,,,,1.0,,,,,
12764229,away,Bayer 04 Leverkusen,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15693,M,117777,EUR,717552000,M,34,34,False,53.0,49.0,4.0,2.0,0.0,35.0,38.0,14.0,15.0,3.0,1.0,5.0,,,,,,,81.0,66.0,6.8,6.0,0.00516545,0,,,3.0,2.0,,,,,1.0,,1.0,3.0,2.0,,,,,,,,Granit_Xhaka,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Robert Andrich,,,robert-andrich,R. Andrich,M,8,189,3318,M,168903,EUR,780192000,M,8,8,False,38.0,36.0,,,1.0,29.0,30.0,7.0,8.0,4.0,2.0,6.0,,,,,,,90.0,53.0,7.3,2.0,0.00430735,0,,,4.0,,,,,1.0,,2.0,4.0,4.0,2.0,3.0,,,,,1.0,,,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,177177,EUR,811555200,M,20,20,False,38.0,35.0,1.0,,0.0,19.0,20.0,17.0,19.0,7.0,3.0,2.0,,,1.0,,,,80.0,60.0,8.0,6.0,0.0749413,2,,1.0,3.0,1.0,4.0,,0.5989,,1.0,,1.0,3.0,3.0,,,,3.0,,,1.0,grimaldo35,1.0,1.0,0.7113,,,1.0,,,,1.0
12764229,away,Bayer 04 Leverkusen,Martin Terrier,,,martin-terrier,M. Terrier,F,11,184,2096,M,846445,EUR,857433600,F,11,11,False,20.0,13.0,1.0,,0.0,7.0,12.0,6.0,8.0,4.0,,5.0,,,1.0,,,,72.0,29.0,6.8,7.0,0.00800501,0,,,2.0,,1.0,,,,2.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Florian Wirtz,,,florian-wirtz,F. Wirtz,F,7,175,148828,M,1019322,EUR,1051920000,F,10,10,False,30.0,26.0,2.0,1.0,0.0,14.0,16.0,12.0,14.0,5.0,1.0,3.0,,,,,,,72.0,44.0,9.0,5.0,0.0425833,3,,,,,1.0,,0.853,3.0,,,1.0,3.0,,,,1.0,1.0,,,1.0,FWirtz,1.0,2.0,1.1966,,,,,,,2.0
12764229,away,Bayer 04 Leverkusen,Victor Okoh Boniface,,,victor-okoh-boniface,V. O. Boniface,F,22,193,28530,M,978521,EUR,977529600,F,22,22,False,11.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,5.0,3.0,,,,,,,,,62.0,23.0,7.1,5.0,0.146916,3,,,4.0,1.0,5.0,,0.1266,1.0,1.0,,,,,,,,3.0,,,1.0,boniface_jrn,2.0,1.0,0.071,,,,,,,
12764229,away,Bayer 04 Leverkusen,Patrik Schick,,,patrik-schick,P. Schick,F,14,191,10646,M,280609,EUR,822441600,F,14,14,True,9.0,8.0,,,0.0,6.0,7.0,2.0,2.0,1.0,,,,,,,,,28.0,10.0,6.6,1.0,0.00033684,0,,,,,,,,1.0,,,,,,,,1.0,,,,,p_shicky,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Aleix García,,,aleix-garcia,A. García,M,24,173,4596,M,796047,EUR,867456000,M,24,24,True,24.0,23.0,3.0,3.0,0.0,15.0,15.0,8.0,11.0,,1.0,,,,,,,,18.0,30.0,6.9,4.0,0.00146347,2,,2.0,1.0,,1.0,1.0,0.132,,,,,,,,,,,,,,AlexGarcia97,,1.0,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Amine Adli,,,amine-adli,A. Adli,F,21,174,17577,M,991478,EUR,957916800,F,21,21,True,8.0,4.0,,,0.0,3.0,5.0,1.0,4.0,4.0,2.0,1.0,,,,,,,18.0,17.0,6.4,9.0,0.00030127,0,,1.0,5.0,3.0,2.0,,,,,,,1.0,,1.0,,2.0,1.0,,,,amine_ad10,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Jeanuël Belocian,,,jeanuel-belocian,J. Belocian,D,6,186,1269,M,1173172,EUR,1108598400,D,44,44,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,,,,,,,,,,10.0,10.0,6.6,1.0,0.0273774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Exequiel Palacios,,,exequiel-palacios,E. Palacios,M,25,177,12686,M,822600,EUR,907545600,M,25,25,True,22.0,21.0,,,0.0,10.0,11.0,11.0,11.0,,,3.0,,,,,,,9.0,25.0,6.7,2.0,0.00687673,1,,,1.0,,,,0.0209,,,,,,,1.0,,,,,,1.0,exepalaciosok,1.0,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Niklas Lomb,,,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Arthur,Arthur,,arthur,Arthur,D,13,173,2974,M,1174761,EUR,1047859200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Nordi Mukiele,,,nordi-mukiele,N. Mukiele,D,20,185,6333,M,780014,EUR,878342400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Nathan Tella,,,nathan-tella,N. Tella,M,23,173,3092,M,920379,EUR,931132800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764229,away,Bayer 04 Leverkusen,Jonas Hofmann,,,jonas-hofmann,J. Hofmann,F,7,176,2113,M,142390,EUR,711072000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
