match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_outfielderBlock,stat_interceptionWon,stat_clearanceOffLine,stat_challengeLost,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_aerialWon,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_shotOffTarget,stat_bigChanceMissed
14773695,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,33.0,25.0,9.0,1.0,0.0,25.0,27.0,6.0,12.0,1.0,3.0,3.0,1.0,1.0,90.0,43.0,7.1,9.0,0.00010116,75.83498387123,11.0,29.085,6.405,0.5472,0,0.5816,0.02,0.01,-0.13,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773695,home,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,D,5,5,False,44.0,37.0,3.0,,0.0,19.0,20.0,24.0,4.0,,,,,,83.0,75.0,6.2,18.0,0.0121439,162.92532506959,17.0,23.31,23.415,,0,,-0.23,-0.06,-0.25,,Mohammed Mahzari,,18.0,4.0,1.0,3.0,5.0,8.0,2.0,1.0,1.0,1.0,6.0,3.0,5.0,1.0,28.816103848369,1.0,,,,,,,,,,,,,,,,,,,
14773695,home,Al-Taawoun,Moustapha Sémbène,moustapha-sembene,M. Sémbène,D,24,,66,M,1927680,EUR,898473600,D,24,24,False,75.0,66.0,11.0,4.0,0.0,47.0,50.0,25.0,8.0,,,,,,90.0,89.0,6.6,10.0,0.00783363,173.1971335743,25.0,120.855,12.39,,0,,0.12,0.11,-0.14,,Moustapha Sémbène,,19.0,,,2.0,2.0,2.0,,,,7.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
14773695,home,Al-Taawoun,Mohammed Al Dossari,mohammed-al-dossari,M. A. Dossari,D,55,184.0,35,M,1549231,EUR,986083200,D,55,55,False,78.0,73.0,9.0,7.0,0.0,49.0,52.0,26.0,4.0,,,,,,90.0,84.0,7.5,5.0,0.0130352,320.10327709399,44.0,230.475,18.585,,0,,0.27,0.3,-0.12,,Mohammed Al Dossari,,24.0,,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
14773695,home,Al-Taawoun,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,2,2,False,27.0,23.0,1.0,,0.0,15.0,17.0,10.0,3.0,,,,,,59.0,44.0,6.2,7.0,0.00358582,7.6207233071518,2.0,2.415,4.095,,0,,0.07,0.0,-0.32,,Meshal Alaeli,,8.0,1.0,,2.0,3.0,4.0,,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,
14773695,home,Al-Taawoun,Victor Hugo,vitao,V. Hugo,M,6,182.0,230,M,1395634,EUR,1084147200,M,6,6,False,22.0,17.0,3.0,,0.0,9.0,10.0,12.0,4.0,,,,,,71.0,32.0,6.3,10.0,0.0054505,36.402120927892,5.0,15.435,6.51,,1,,-0.04,0.1,-0.15,,,,8.0,1.0,,,4.0,1.0,,2.0,1.0,,,,3.0,,16.232424341422,1.0,,,,1.0,1.0,2.0,0.132,0.7914,0.19,,,,,,,,,,
14773695,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,56.0,50.0,11.0,6.0,0.0,18.0,19.0,37.0,3.0,,,,,,90.0,63.0,7.0,6.0,0.0363938,139.4627199724,19.0,64.785,22.995,,0,,0.41,0.1,-0.11,,,,32.0,,,,2.0,,,,,1.0,,,,,23.998738487679,1.0,,1.0,,1.0,,1.0,,,,True,,,,,,,,,
14773695,home,Al-Taawoun,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,506,M,787540,EUR,840499200,M,11,11,False,48.0,39.0,8.0,5.0,0.0,9.0,9.0,39.0,5.0,,,,,,90.0,68.0,6.9,18.0,0.0394908,79.715419498964,12.0,34.545,23.415,,0,,0.03,0.13,-0.15,,,,30.0,5.0,,,2.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,36.096948289421,2.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,
14773695,home,Al-Taawoun,Cristopher Zambrano,zambrano-cristopher,C. Zambrano,F,19,184.0,161,M,1116357,EUR,1088985600,F,19,19,False,16.0,11.0,1.0,,1.0,1.0,2.0,14.0,1.0,,,,,,71.0,28.0,7.2,10.0,0.623637,22.490471438912,2.0,20.79,15.855,,1,,0.53,-0.11,-0.04,,,,10.0,,,,6.0,3.0,2.0,1.0,,,3.0,2.0,1.0,,17.225006502176,1.0,,1.0,,2.0,,1.0,0.0222,,-0.11,,1.0,1.0,1.0,,,,,,
14773695,home,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600,F,10,10,False,17.0,10.0,1.0,1.0,0.0,5.0,6.0,11.0,1.0,,,,,,90.0,28.0,7.9,11.0,0.00514129,21.838709190229,2.0,-4.305,1.26,,3,,-0.13,-0.34,0.13,,,,5.0,,,4.0,9.0,2.0,1.0,3.0,,,,,,1.0,,,,,,,3.0,1.0,1.4393,2.094,0.78,,,,,1.0,2.0,2.0,,,
