match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_shotValueNormalized,stat_aerialLost,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,player_firstName,stat_shotOffTarget,stat_outfielderBlock,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,player_lastName,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt,stat_punches
14773726,home,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,38.0,31.0,13.0,6.0,0.0,27.0,29.0,4.0,9.0,2.0,2.0,1.0,6.0,1.0,1.0,3.0,3.0,90.0,48.0,7.9,7.0,48.441240769992,9.0,16.396508521002,0.6034,0,0.09,0.0,0.23,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773726,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,31.0,27.0,2.0,2.0,0.0,15.0,18.0,12.0,13.0,1.0,4.0,8.0,,1.0,,,,90.0,55.0,7.0,7.0,54.034440599742,9.0,-1.2851804131102,,0,0.07,0.06,0.15,,True,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14773726,home,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,False,50.0,44.0,5.0,1.0,0.0,42.0,45.0,2.0,5.0,3.0,6.0,4.0,,1.0,,,,90.0,61.0,7.4,6.0,119.07990170661,21.0,62.975670970491,,1,0.01,0.07,0.19,,,3.0,1.0,,,2.0,1.0,,2.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,
14773726,home,Al-Fayha,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192.0,345,M,836279,EUR,734745600,D,17,17,False,45.0,42.0,5.0,4.0,0.0,32.0,33.0,10.0,12.0,2.0,4.0,3.0,3.0,1.0,,,,81.0,50.0,7.2,3.0,223.18457817678,25.0,132.58281411735,,0,0.2,0.14,0.15,,,3.0,,,,1.0,1.0,,2.0,,,1.0,19.328389583034,20.569744991127,1.0,,,,,,,,,,,,,,,,,,
14773726,home,Al-Fayha,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,18,18,False,30.0,24.0,4.0,2.0,0.0,19.0,24.0,5.0,6.0,3.0,5.0,4.0,9.0,1.0,,,,90.0,55.0,7.4,9.0,66.683984343422,10.0,22.957206096618,,0,0.42,0.05,-0.06,,,3.0,1.0,,,1.0,1.0,,,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,
14773726,home,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,1171233,EUR,1038787200,M,6,6,False,43.0,40.0,3.0,1.0,1.0,29.0,29.0,11.0,14.0,,1.0,,3.0,,,,,90.0,49.0,6.8,5.0,142.40789281319,16.0,32.518863369808,,1,0.01,0.16,0.18,,,3.0,,1.0,1.0,1.0,,,2.0,,-0.1,,15.215980043615,20.570793275905,1.0,,,1.0,,,1.0,Rakan Kaabi,1.0,1.0,,,,,,,,,
14773726,home,Al-Fayha,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,33.0,28.0,,,0.0,18.0,18.0,10.0,15.0,1.0,3.0,3.0,7.0,,,,,81.0,54.0,6.3,11.0,84.238712199657,8.0,33.673292367591,,2,0.02,0.11,-0.12,,,10.0,3.0,,2.0,1.0,1.0,2.0,1.0,,-0.1,3.0,19.019061618804,28.174912315746,1.0,,,4.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,
14773726,home,Al-Fayha,Sabri Abdu Dahal,sabri-abdu-dahal,S. A. Dahal,F,72,172.0,88,M,1935210,EUR,1204243200,M,72,72,False,12.0,10.0,,,0.0,2.0,3.0,8.0,9.0,1.0,6.0,,1.0,1.0,,,,61.0,34.0,7.1,13.0,101.60822767707,11.0,72.005623249874,,1,-0.01,0.12,-0.08,,,7.0,2.0,,1.0,4.0,1.0,4.0,1.0,1.0,0.32,,18.424408992454,43.834068812043,2.0,4.0,1.0,4.0,,,1.0,Sabri Abdu Dahal,,,,,,1.0,,,,,
14773726,home,Al-Fayha,Yassine Benzia,yassine-benzia,Y. Benzia,M,8,181.0,9531,M,155718,EUR,778982400,M,8,8,False,27.0,25.0,1.0,1.0,0.0,12.0,12.0,13.0,15.0,,4.0,,3.0,2.0,,,,62.0,35.0,6.8,4.0,95.690690896147,11.0,51.065112538468,,0,-0.07,0.11,-0.01,,,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,,26.780126857649,35.608818907681,1.0,,,,,,,,,,,,,,,benzia9,,,
14773726,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,M,10,10,False,27.0,22.0,1.0,1.0,1.0,6.0,7.0,16.0,20.0,,2.0,,4.0,,,,,90.0,46.0,8.8,15.0,154.00248056868,12.0,115.74096881119,,2,0.95,0.33,-0.13,,,11.0,3.0,4.0,,,,3.0,,1.0,0.53,2.0,21.751138024827,110.56550710324,6.0,2.0,1.0,4.0,2.0,,6.0,,1.0,,2.0,,1.0,1.0,,fashionjr10,1.0,,
