match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,captain,stat_accurateCross,stat_wasFouled,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
12528248,home,Çaykur Rizespor,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,30,30,False,34.0,31.0,5.0,2.0,0.0,29.0,31.0,2.0,3.0,1.0,7.0,1.0,1.0,90.0,39.0,6.5,3.0,0.00053277,0,-0.2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528248,home,Çaykur Rizespor,Taha Şahin,Taha Sahin,,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,57.0,52.0,7.0,3.0,0.0,21.0,25.0,31.0,41.0,3.0,10.0,,,90.0,91.0,7.3,20.0,0.0790208,1,,9.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0335,0.1245,1.0,,,,,,,,,,,,,,,
12528248,home,Çaykur Rizespor,Attila Mocsi,,,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,85.0,82.0,4.0,4.0,0.0,56.0,58.0,26.0,27.0,2.0,4.0,,,90.0,92.0,6.9,3.0,0.0154121,0,,,3.0,1.0,5.0,2.0,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
12528248,home,Çaykur Rizespor,Seyfettin Anıl Yaşar,,,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,False,81.0,71.0,9.0,4.0,0.0,54.0,57.0,17.0,24.0,2.0,4.0,,,90.0,91.0,7.1,10.0,0.00466397,1,,,2.0,8.0,4.0,9.0,2.0,,,,,3.0,,0.0625,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
12528248,home,Çaykur Rizespor,Casper Højer,,,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,44.0,36.0,4.0,1.0,0.0,15.0,19.0,24.0,35.0,,4.0,,,90.0,66.0,7.1,17.0,0.175632,0,,10.0,,3.0,2.0,7.0,1.0,,,,,1.0,2.0,,,2.0,,1.0,,2.0,1.0,True,3.0,2.0,,,,,,,
12528248,home,Çaykur Rizespor,Amir Hadžiahmetović,,,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,20,20,False,44.0,36.0,5.0,1.0,0.0,21.0,22.0,15.0,22.0,,5.0,,,57.0,50.0,6.7,10.0,0.0413762,2,,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,1.0,,0.0425,,,,,2.0,1.0,1.0,,,,,,,,,,
12528248,home,Çaykur Rizespor,Giannis Papanikolaou,,,giannis-papanikolaou,G. Papanikolaou,M,6,182,212,M,856988,EUR,911347200,M,6,6,False,50.0,40.0,4.0,,0.0,27.0,31.0,13.0,19.0,,4.0,,,90.0,64.0,6.5,14.0,0.0205817,0,,,1.0,3.0,11.0,7.0,3.0,2.0,2.0,,,3.0,,,,1.0,,3.0,,4.0,3.0,,,,,,,,,,
12528248,home,Çaykur Rizespor,Babajide David Akintola,,,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,23.0,20.0,2.0,2.0,0.0,10.0,11.0,11.0,16.0,,3.0,,,57.0,39.0,6.7,12.0,0.0274988,1,,4.0,,1.0,4.0,4.0,1.0,3.0,2.0,2.0,,,2.0,0.0383,,,,,1.0,,,,1.0,1.0,,,,,,,
12528248,home,Çaykur Rizespor,Ibrahim Olawoyin,,,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,34.0,23.0,3.0,2.0,0.0,5.0,10.0,18.0,26.0,,3.0,,,90.0,56.0,7.0,23.0,0.0466952,1,,2.0,2.0,1.0,9.0,5.0,1.0,3.0,4.0,2.0,,2.0,4.0,0.0189,,,1.0,1.0,,,,,,2.0,1.0,,,,,,
12528248,home,Çaykur Rizespor,Altin Zeqiri,,,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,24.0,18.0,4.0,3.0,0.0,3.0,3.0,15.0,23.0,,1.0,,,72.0,43.0,7.1,13.0,0.0597955,0,,2.0,1.0,2.0,8.0,8.0,3.0,1.0,5.0,4.0,,1.0,3.0,,,1.0,,2.0,,1.0,,,,2.0,,,,,,,
