match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_wonTackle,stat_clearanceOffLine,stat_outfielderBlock,stat_wonContest,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_saves,stat_goalAssist,stat_goals
10390078,home,Ajaccio,Benjamin Leroy,,,benjamin-leroy,B. Leroy,G,16,184.0,45,M,80392,EUR,607910400,G,1,1,False,24.0,14.0,18.0,8.0,8.0,10.0,6.0,14.0,1.0,5.0,1.0,1.0,1.0,1.0,90.0,30.0,6.4,11.0,0.0,0.0,0.00092154,0,-0.0279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390078,home,Ajaccio,Mohamed Youssouf,,,mohamed-youssouf,M. Youssouf,D,20,168.0,49,M,38081,EUR,575337600,D,20,20,False,31.0,22.0,10.0,5.0,10.0,11.0,12.0,24.0,2.0,5.0,,,,,90.0,67.0,7.1,16.0,0.0,0.0,0.0233776,0,,4.0,2.0,3.0,10.0,1.0,4.0,3.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10390078,home,Ajaccio,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,21,186.0,314,M,842744,EUR,888364800,D,25,25,False,35.0,27.0,3.0,2.0,22.0,24.0,5.0,11.0,2.0,6.0,,,,,90.0,47.0,6.4,11.0,0.0,0.0,0.00258746,0,,,3.0,7.0,7.0,,1.0,,,4.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,
10390078,home,Ajaccio,Fernand Mayembo,,,fernand-mayembo,F. Mayembo,D,5,184.0,73,M,857267,EUR,821145600,D,77,77,False,40.0,34.0,4.0,2.0,25.0,29.0,9.0,11.0,2.0,10.0,,,,,90.0,54.0,6.9,6.0,0.6815,0.0,0.0039213,2,,,1.0,2.0,4.0,,3.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
10390078,home,Ajaccio,Ismaël Diallo,,,ismael-diallo,I. Diallo,D,5,177.0,979,M,359208,EUR,854496000,D,3,3,False,36.0,24.0,7.0,5.0,9.0,15.0,15.0,25.0,,6.0,,,,,90.0,57.0,6.8,22.0,0.0,0.0,0.0113083,0,,4.0,,7.0,1.0,,,,3.0,1.0,4.0,,,1.0,2.0,,,,,1.0,3.0,,,,,,,,,,,
10390078,home,Ajaccio,Cyrille Bayala,,,cyrille-bayala,C. Bayala,F,,181.0,606,M,785876,EUR,832896000,M,14,14,False,28.0,19.0,,,4.0,6.0,15.0,26.0,,5.0,,,,,88.0,57.0,6.5,22.0,0.0337,0.2461,0.022223,1,,4.0,5.0,10.0,9.0,3.0,2.0,1.0,5.0,2.0,2.0,,4.0,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,
10390078,home,Ajaccio,Vincent Marchetti,,,vincent-marchetti,V. Marchetti,M,4,181.0,112,M,795508,EUR,867974400,M,8,8,False,35.0,27.0,4.0,3.0,10.0,12.0,17.0,23.0,,6.0,,,,,77.0,53.0,7.0,12.0,0.0522,0.0,0.0318495,2,,,,5.0,10.0,5.0,,3.0,1.0,2.0,1.0,1.0,,3.0,1.0,,,,2.0,,,5.0,,True,2.0,,,,,,,
10390078,home,Ajaccio,Thomas Mangani,,,thomas-mangani,T. Mangani,M,,183.0,41,M,14142,EUR,546652800,M,23,23,False,53.0,35.0,9.0,3.0,13.0,15.0,23.0,42.0,1.0,10.0,,,,,88.0,68.0,6.6,24.0,0.0,0.0,0.042948,0,,4.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,
10390078,home,Ajaccio,Riad Nouri,,,riad-nouri,R. Nouri,M,,178.0,36,M,74061,EUR,486950400,M,5,5,False,30.0,19.0,2.0,1.0,2.0,5.0,20.0,34.0,,3.0,,,,,90.0,46.0,7.1,19.0,0.0,0.0,0.195166,0,,9.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,3.0,,,,,,
10390078,home,Ajaccio,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181.0,188,M,960007,EUR,918604800,F,7,7,False,17.0,10.0,,,3.0,3.0,7.0,17.0,1.0,2.0,,,,,77.0,32.0,6.6,15.0,0.0831,0.0,0.00665951,3,,3.0,2.0,7.0,4.0,,,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,,2.0,,,,,,,,1.0,,3.0,,,,,
10390078,home,Ajaccio,Bevic Moussiti Oko,,,bevic-moussiti-oko,B. M. Oko,F,,185.0,59,M,806520,EUR,791251200,F,11,11,False,19.0,11.0,2.0,1.0,2.0,5.0,9.0,15.0,,3.0,,,,,65.0,32.0,7.2,12.0,0.1355,0.0,0.0909248,2,,1.0,5.0,5.0,8.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,,,2.0,1.0,,,1.0,,,1.0,,,,
10390078,home,Ajaccio,Youcef Belaïli,,,youcef-belaili,Y. Belaïli,M,11,178.0,24608,M,901827,EUR,700531200,M,92,92,True,7.0,5.0,,,,,5.0,9.0,,1.0,,,,,25.0,14.0,6.7,6.0,0.0,0.0,0.00969736,0,,2.0,,2.0,3.0,3.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,2.0,,,,,,,belaili_youcef,,,
10390078,home,Ajaccio,Florian Chabrolle,,,chabrolle-florian,F. Chabrolle,M,,171.0,32,,941170,EUR,891820800,M,29,29,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,,,,,,13.0,7.0,6.7,1.0,0.0,0.0,0.00300134,0,,,,1.0,2.0,,,2.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,
10390078,home,Ajaccio,Jean Fiacre Kouamé Botué,Kouame Jean Fiacre Botue,,jean-fiacre-kouame-botue,J. F. K. Botué,F,11,184.0,257,M,1102863,EUR,1028678400,M,18,18,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,13.0,4.0,6.4,1.0,0.0358,0.0,0.00032817,1,,,1.0,5.0,1.0,1.0,,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,
10390078,home,Ajaccio,Clement Vidal,,,clement-vidal,C. Vidal,D,5,181.0,43,M,940993,EUR,961286400,D,15,15,True,3.0,,,,,,,3.0,,,,,,,2.0,3.0,,3.0,0.0,0.0,0.0,0,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10390078,home,Ajaccio,Mickaël Alphonse,,,mickael-alphonse,M. Alphonse,D,3,182.0,18,M,142061,EUR,616204800,D,2,2,True,1.0,,,,,,,2.0,,,,,,,2.0,4.0,,3.0,0.0,0.0,0.0299226,0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10390078,home,Ajaccio,Francois-Joseph Sollacaro,,,francois-joseph-sollacaro,F. Sollacaro,G,,181.0,23,M,556980,EUR,764208000,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390078,home,Ajaccio,Victor Lebas,Victor Lebas,,lebas-da-silva,V. Lebas,D,35,,8,M,1152852,EUR,1095120000,M,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390078,home,Ajaccio,Cedric Avinel,,,cedric-avinel,C. Avinel,D,,183.0,14,M,23568,EUR,526780800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390078,home,Ajaccio,Ruan Potó,,,ruan-poto,R. Potó,F,,177.0,15,M,981637,EUR,916790400,F,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390078,away,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,33.0,26.0,12.0,5.0,25.0,27.0,1.0,6.0,,10.0,3.0,,,,90.0,44.0,7.2,8.0,0.0,0.0,0.00024857,0,0.2461,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
10390078,away,Stade de Reims,Thomas Foket,,,thomas-foket,T. Foket,D,25,177.0,267,M,245615,EUR,780451200,D,32,32,False,38.0,28.0,5.0,3.0,15.0,19.0,14.0,20.0,1.0,5.0,,,,,90.0,56.0,6.8,12.0,0.0657,0.0,0.17475,1,,1.0,2.0,5.0,2.0,,2.0,,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,
10390078,away,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192.0,3192,M,1013842,EUR,866505600,D,24,24,False,52.0,43.0,9.0,3.0,38.0,39.0,5.0,13.0,5.0,8.0,,,,,90.0,66.0,7.4,11.0,0.1231,0.0,0.0111874,1,,,1.0,5.0,2.0,,,1.0,1.0,,,1.0,4.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,
10390078,away,Stade de Reims,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190.0,1888,M,178721,EUR,559785600,D,5,5,False,65.0,45.0,11.0,1.0,35.0,45.0,10.0,20.0,6.0,4.0,,,,,90.0,91.0,7.6,22.0,0.141,0.0,0.00210264,1,,,7.0,7.0,15.0,1.0,2.0,7.0,,1.0,2.0,,2.0,1.0,1.0,,,,5.0,,2.0,,,True,1.0,,,,,,,
10390078,away,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182.0,215,M,844744,EUR,897004800,D,25,25,False,34.0,16.0,3.0,,9.0,18.0,7.0,16.0,2.0,2.0,,,,,90.0,64.0,6.4,24.0,0.0,0.0,0.00231142,0,,,2.0,6.0,6.0,1.0,1.0,4.0,1.0,,2.0,,1.0,,2.0,,,,3.0,,,,,,,,,,,,,
10390078,away,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187.0,1937,M,894733,EUR,835401600,M,15,15,False,29.0,23.0,4.0,3.0,10.0,11.0,13.0,18.0,2.0,3.0,,,,,77.0,41.0,7.7,7.0,0.5073,0.9721,0.00627051,1,,,1.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0
10390078,away,Stade de Reims,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173.0,458,M,856495,EUR,893721600,M,21,21,False,67.0,51.0,17.0,10.0,40.0,49.0,11.0,18.0,4.0,8.0,,,,,90.0,85.0,6.9,17.0,0.0,0.0,0.00846953,0,,,,5.0,7.0,,,2.0,1.0,5.0,1.0,,2.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,
10390078,away,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,M,39,39,False,25.0,18.0,,,10.0,11.0,9.0,19.0,1.0,5.0,,,,,88.0,49.0,6.7,19.0,0.0522,0.0,0.0924483,1,,5.0,,6.0,4.0,3.0,,1.0,4.0,1.0,1.0,2.0,,2.0,2.0,,,,1.0,,,2.0,,,1.0,1.0,,,ItouJky,,,
10390078,away,Stade de Reims,Alexis Flips,,,flips-alexis,A. Flips,M,70,173.0,226,M,879672,EUR,948153600,M,70,70,False,22.0,11.0,5.0,2.0,5.0,8.0,6.0,15.0,,5.0,,,,,45.0,28.0,6.7,13.0,0.0742,0.0,0.00610845,1,,1.0,,5.0,2.0,1.0,1.0,,,1.0,2.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,
