match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_goals,captain,player_firstName,player_lastName,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork
11067335,home,Coritiba,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,24.0,13.0,18.0,7.0,7.0,8.0,6.0,16.0,6.0,1.0,5.0,90.0,31.0,7.2,12.0,0.0,0.0,0.00321976,0,-0.0705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,31.0,23.0,10.0,5.0,14.0,17.0,9.0,14.0,4.0,,,90.0,42.0,6.7,8.0,0.1276,0.0,0.00598093,2,,2.0,3.0,6.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Bruno Viana,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,5,5,False,31.0,25.0,8.0,4.0,19.0,20.0,6.0,11.0,2.0,,,90.0,38.0,7.0,6.0,0.0,0.0,0.0207508,0,,1.0,1.0,1.0,2.0,,,,,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,26,26,False,24.0,17.0,7.0,2.0,12.0,13.0,6.0,12.0,3.0,,,90.0,39.0,7.0,7.0,0.0,0.0,0.0629551,0,,1.0,2.0,3.0,3.0,2.0,,,,6.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
11067335,home,Coritiba,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,M,16,16,False,25.0,18.0,2.0,,4.0,6.0,15.0,25.0,2.0,,,90.0,60.0,7.1,17.0,0.0771,0.0461,0.0440184,2,,,,8.0,10.0,3.0,2.0,1.0,1.0,,,2.0,8.0,6.0,1.0,3.0,6.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
11067335,home,Coritiba,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,6,6,False,28.0,16.0,2.0,1.0,4.0,7.0,15.0,27.0,2.0,,,84.0,48.0,7.5,19.0,0.2092,0.1946,0.168014,3,,,1.0,3.0,1.0,1.0,2.0,,,1.0,,4.0,,,,1.0,6.0,3.0,1.0,3.0,,1.0,1.0,2.0,1.0,,,,,,,,
11067335,home,Coritiba,Willian Farias,willian-farias,W. Farias,M,5,176,330,M,243239,EUR,613094400,M,8,8,False,26.0,21.0,3.0,1.0,8.0,12.0,13.0,14.0,9.0,,,90.0,44.0,6.8,8.0,0.0578,0.0,0.0141485,1,,3.0,,8.0,4.0,,4.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,True,,,,,,,
11067335,home,Coritiba,Jamerson,jamerson,Jamerson,D,83,177,408,M,972373,EUR,905299200,M,83,83,False,26.0,19.0,2.0,1.0,6.0,10.0,14.0,20.0,8.0,,,90.0,51.0,6.9,16.0,0.0,0.0,0.0392288,0,,1.0,,5.0,4.0,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,,4.0,1.0,,1.0,2.0,,2.0,,,,,,,,,,
11067335,home,Coritiba,Kaio César,kaio-cesar,Kaio César,M,37,168,5030,M,1396009,EUR,1076803200,F,37,37,False,19.0,17.0,,,4.0,4.0,14.0,16.0,6.0,,,71.0,38.0,6.6,7.0,0.0249,0.0,0.079642,1,,1.0,2.0,11.0,10.0,3.0,4.0,1.0,1.0,,,1.0,2.0,1.0,5.0,3.0,1.0,1.0,,2.0,1.0,,1.0,,,,Kaio César,,1.0,,,,
11067335,home,Coritiba,Alef Manga,manga-alef,A. Manga,F,11,190,617,M,954719,EUR,786067200,F,11,11,False,20.0,16.0,1.0,1.0,5.0,5.0,11.0,16.0,3.0,,,90.0,38.0,7.0,9.0,1.1537,1.79,0.0647703,5,,,2.0,5.0,7.0,1.0,1.0,1.0,2.0,1.0,,1.0,3.0,3.0,1.0,2.0,1.0,,,2.0,2.0,3.0,2.0,,,,Alef,Manga,1.0,1.0,2.0,,
11067335,home,Coritiba,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,215,M,801339,EUR,675561600,F,9,9,False,7.0,3.0,,,1.0,2.0,2.0,5.0,2.0,,,58.0,18.0,6.9,6.0,0.2037,0.0,0.00043118,2,,2.0,1.0,4.0,4.0,1.0,,,2.0,1.0,,1.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
11067335,home,Coritiba,Robson,robson,Robson,F,11,179,708,M,850987,EUR,675561600,F,30,30,True,10.0,9.0,,,4.0,4.0,5.0,6.0,3.0,,,32.0,14.0,6.6,2.0,0.0,0.0,0.0100454,0,,2.0,1.0,4.0,3.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
11067335,home,Coritiba,William Pottker,william-pottker,William Pottker,F,,181,207,M,243501,EUR,756518400,F,90,90,True,9.0,6.0,1.0,1.0,2.0,2.0,4.0,8.0,3.0,,,19.0,13.0,6.5,6.0,0.0,0.0,0.00585731,0,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,
11067335,home,Coritiba,Andrey,andrey,Andrey,M,5,176,251,M,822513,EUR,887500800,M,7,7,True,8.0,8.0,,,2.0,2.0,6.0,8.0,1.0,,,12.0,13.0,6.9,2.0,0.0,0.0,0.0174209,0,,,,,1.0,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,
11067335,home,Coritiba,Luan Polli,luan-polli,Luan Polli,G,,189,94,M,880117,EUR,734054400,G,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Jean Pedroso,jean-pedroso,Jean Pedroso,D,47,191,259,M,1462756,EUR,1075248000,D,47,47,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Marcos Vinícius,marcos-vinicius,M. Vinícius,D,2,175,102,M,942054,EUR,859334400,D,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Vilar,vilar,Vilar,D,4,189,70,M,1177012,EUR,956016000,D,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Gabriel Boschilia,gabriel-boschilia,G. Boschilia,M,29,173,451,M,358540,EUR,825984000,M,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Marcelino Moreno,marcelino-moreno,M. Moreno,M,10,175,936,M,848472,EUR,804038400,M,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Jesús Trindade,jesus-trindade,J. Trindade,M,21,176,253,M,924855,EUR,742262400,M,50,50,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187,122,M,981746,EUR,886204800,M,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,home,Coritiba,Zé Roberto,ze-roberto,Z. Roberto,F,99,184,348,M,842076,EUR,747964800,F,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,away,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,24.0,20.0,7.0,3.0,18.0,20.0,2.0,4.0,8.0,3.0,4.0,90.0,34.0,7.1,4.0,0.0,0.0,0.00071343,0,1.0307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067335,away,São Paulo,Raí Ramos,rai-ramos,R. Ramos,D,2,179,190,M,879591,EUR,768182400,D,34,34,False,26.0,22.0,2.0,1.0,8.0,9.0,14.0,18.0,1.0,,,45.0,43.0,6.6,8.0,0.0552,0.0,0.0065686,2,,,,2.0,2.0,,2.0,,2.0,1.0,1.0,,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,
11067335,away,São Paulo,Diego Costa,diego-costa,D. Costa,D,4,184,1151,M,995293,EUR,932515200,D,4,4,False,79.0,77.0,5.0,3.0,31.0,33.0,46.0,46.0,2.0,,,90.0,90.0,7.2,3.0,0.1676,0.0,0.0156112,1,,2.0,2.0,3.0,3.0,,,,1.0,5.0,,1.0,1.0,,,1.0,,,,2.0,,,1.0,,,,Diego,Costa,,,,,
11067335,away,São Paulo,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17540,M,1108441,EUR,1069632000,D,35,35,False,88.0,72.0,5.0,1.0,35.0,41.0,37.0,47.0,7.0,,,90.0,102.0,7.0,17.0,0.1049,0.0,0.0195396,2,,2.0,2.0,3.0,2.0,,,,1.0,7.0,,3.0,,,,1.0,,,,,,,1.0,1.0,,,Lucas Beraldo,,,,,lberaldo,
11067335,away,São Paulo,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,D,38,38,False,52.0,49.0,1.0,1.0,15.0,15.0,34.0,38.0,7.0,,,90.0,92.0,7.1,12.0,0.0958,0.0,0.041778,2,,2.0,2.0,10.0,9.0,1.0,4.0,1.0,,4.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,,2.0,2.0,,2.0,2.0,,,,,,1.0,,,
11067335,away,São Paulo,Pablo Maia,pablo-maia,P. Maia,M,29,178,3211,M,1120721,EUR,1010620800,M,29,29,False,59.0,54.0,4.0,3.0,24.0,25.0,30.0,35.0,,,,80.0,73.0,6.9,7.0,0.0,0.0,0.0450014,0,,1.0,,6.0,5.0,2.0,1.0,1.0,,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,Pablo Maia,,,,,,
11067335,away,São Paulo,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,34.0,34.0,1.0,1.0,9.0,9.0,25.0,25.0,1.0,,,45.0,40.0,6.7,1.0,0.0122,0.0,0.0136114,1,,,3.0,1.0,5.0,,,,,,,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
11067335,away,São Paulo,Wellington Rato,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,False,43.0,32.0,4.0,2.0,9.0,10.0,24.0,38.0,5.0,,,63.0,61.0,7.1,18.0,0.0556,0.2812,0.295191,2,,1.0,,2.0,3.0,,2.0,2.0,,,,,1.0,1.0,,,5.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,
