match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_shotOffTarget,stat_interceptionWon,stat_penaltyConceded,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyWon,stat_hitWoodwork,stat_outfielderBlock,stat_goodHighClaim,stat_errorLeadToAGoal,stat_errorLeadToAShot
12451076,home,RC Lens,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,F,36,36,False,,21.0,17.0,,,0.0,7.0,8.0,10.0,13.0,2.0,,,90.0,33.0,6.6,12.0,0.0128225,0,,,1.0,5.0,4.0,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
12451076,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,True,,17.0,13.0,1.0,,0.0,4.0,5.0,9.0,13.0,1.0,,,27.0,27.0,7.1,7.0,0.064166,3,,1.0,2.0,1.0,5.0,,,1.0,1.0,,,1.0,2.0,2.0,1.0,,,,1.0,,,0.145,,,,,,,,,,2.0,,,,,,
12451076,home,RC Lens,Hamzat Ojediran,hamzat-ojediran,H. Ojediran,M,15,177,292,M,1002447,EUR,1068768000,M,15,15,True,,18.0,15.0,2.0,1.0,0.0,7.0,7.0,8.0,11.0,2.0,,,21.0,25.0,7.7,3.0,0.0110522,2,,,,1.0,3.0,,,3.0,3.0,,1.0,,,,,,,,,,,0.2927,,,,,1.0,1.0,0.9348,,,1.0,,,1.0,,,
12451076,home,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176,4199,M,877036,EUR,973555200,F,21,21,True,,7.0,6.0,,,0.0,2.0,2.0,5.0,10.0,,,,21.0,13.0,6.6,6.0,0.0447797,0,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,zaroury,1.0,,,,,,,,,,,,,
12451076,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,M,11,11,True,,10.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,8.0,2.0,,,14.0,15.0,6.4,5.0,0.00371208,0,,,,3.0,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12451076,home,RC Lens,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15844,M,867299,EUR,845424000,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,HKoffi,,,,,,,,,,,,,,
12451076,home,RC Lens,Malang Sarr,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451076,home,RC Lens,Jhoanner Chávez,jhoanner-chavez,Jhoanner Chávez,M,13,182,1070,M,1002458,EUR,1019606400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451076,home,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,papy.mendy,,,,,,,,,,,,,,
12451076,home,RC Lens,Kembo Diliwidi,kembo-diliwidi,K. Diliwidi,F,11,180,83,M,1545389,EUR,1138924800,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kembo Diliwidi,,,,,,,,,,,,,,,,,,,,,
12451076,away,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,,48.0,27.0,28.0,8.0,0.0,20.0,23.0,7.0,25.0,12.0,1.0,,90.0,58.0,6.5,21.0,0.0104682,0,-0.1472,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,
12451076,away,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,,22.0,20.0,4.0,3.0,0.0,10.0,11.0,10.0,12.0,1.0,,,90.0,33.0,6.2,5.0,0.00944707,1,,1.0,,2.0,,,2.0,,,,1.0,1.0,,,1.0,,,,1.0,,,0.0372,,,,,,,,,,,,,,,,
12451076,away,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,,37.0,31.0,4.0,2.0,0.0,26.0,28.0,5.0,9.0,6.0,,,90.0,56.0,6.4,6.0,0.00829588,1,,,1.0,3.0,6.0,1.0,6.0,4.0,2.0,,2.0,,,,,1.0,,,1.0,3.0,,0.0063,,,,,,,,,,,,,1.0,,1.0,
12451076,away,Nantes,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,,43.0,38.0,3.0,1.0,0.0,23.0,24.0,15.0,19.0,5.0,,,90.0,58.0,6.9,6.0,0.00893258,0,,,1.0,3.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,,3.0,,,,4.0,,,,,,,,,,,,,,,1.0,,,
12451076,away,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,M,98,98,False,,13.0,10.0,2.0,,0.0,4.0,6.0,6.0,7.0,2.0,,,90.0,25.0,6.3,5.0,0.005628,0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
12451076,away,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,True,40.0,30.0,4.0,1.0,0.0,20.0,20.0,10.0,20.0,,,,90.0,49.0,6.5,11.0,0.00828329,0,,,2.0,1.0,5.0,1.0,2.0,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
12451076,away,Nantes,Douglas Augusto,douglas-augusto,D. Augusto,M,66,173,491,M,809034,EUR,853113600,M,6,6,False,,49.0,43.0,2.0,,0.0,28.0,29.0,15.0,20.0,5.0,,,89.0,65.0,6.5,9.0,0.0242574,0,,,4.0,8.0,9.0,1.0,,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,
12451076,away,Nantes,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,M,3,3,False,,17.0,11.0,3.0,1.0,0.0,6.0,6.0,5.0,12.0,6.0,,,90.0,48.0,7.6,14.0,0.0221579,1,,1.0,1.0,5.0,4.0,2.0,1.0,2.0,1.0,,1.0,,2.0,,1.0,1.0,,,,1.0,,0.2122,1.0,,,,1.0,1.0,0.0816,,1.0,,1.0,,1.0,,,
12451076,away,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,,10.0,8.0,1.0,,0.0,4.0,4.0,4.0,6.0,2.0,,,66.0,22.0,6.3,9.0,0.0123869,0,,,1.0,7.0,4.0,,,1.0,,2.0,2.0,2.0,2.0,1.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0
12451076,away,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,False,,11.0,2.0,1.0,,0.0,,1.0,2.0,10.0,2.0,,,66.0,27.0,6.6,18.0,0.010026,1,,,3.0,11.0,6.0,1.0,,2.0,1.0,2.0,4.0,3.0,2.0,1.0,4.0,,,,1.0,,,0.169,,mostafamohamed11,,,,,,,,,,1.0,,,,
12451076,away,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,,12.0,11.0,1.0,1.0,1.0,2.0,2.0,10.0,11.0,4.0,,,80.0,25.0,8.3,5.0,0.141166,2,,1.0,,4.0,4.0,,,,,,2.0,2.0,1.0,1.0,1.0,3.0,,,,,,0.7976,4.0,,1.0,1.0,2.0,1.0,0.9499,,1.0,,,,,,,
12451076,away,Nantes,Bahereba Guirassy,bahereba-guirassy,B. Guirassy,F,11,177,1755,M,1406007,EUR,1156809600,F,62,62,True,,4.0,2.0,,,0.0,,,2.0,4.0,1.0,,,24.0,9.0,6.6,4.0,0.00145332,1,,,,3.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,0.0268,,,,,,,,,,1.0,,,,,,
12451076,away,Nantes,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,7,7,True,,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,,,24.0,14.0,6.7,3.0,0.00358499,2,,,,3.0,1.0,,,,,,2.0,1.0,,,2.0,1.0,,,2.0,,,0.1741,,,,,,,,,,,,,1.0,,,
12451076,away,Nantes,Sorba Thomas,sorba-thomas,S. Thomas,M,7,185,586,M,911039,EUR,917222400,M,22,22,True,,4.0,3.0,1.0,1.0,0.0,,,3.0,4.0,,,,9.0,7.0,5.8,3.0,0.00463549,0,,,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12451076,away,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,True,,2.0,2.0,,,0.0,,,2.0,2.0,,,,1.0,3.0,,,0.0337698,0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12451076,away,Nantes,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1191,M,326343,EUR,811987200,M,17,17,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,1.0,2.0,,1.0,3.07e-05,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451076,away,Nantes,Patrik Carlgren,patrik-carlgren,P. Carlgren,G,30,188,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451076,away,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451076,away,Nantes,Mathieu Acapandié,mathieu-acapandie,M. Acapandié,D,22,182,128,M,1405926,EUR,1102982400,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mathieu Acapandié,,,,,,,,,,,,,,,,,,,,,
12451076,away,Nantes,Louis Leroux,louis-leroux,L. Leroux,M,66,184,364,M,1405998,EUR,1137974400,M,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
