match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_wasFouled,captain,stat_goalAssist,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_goals,player_firstName,player_lastName,stat_goodHighClaim
11391106,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,19,19,False,37.0,26.0,,,9.0,12.0,17.0,25.0,,3.0,,,90.0,60.0,8.1,18.0,0.7422,0.9349,0.141484,7,,,,,4.0,2.0,,2.0,,3.0,,1.0,1.0,4.0,,5.0,3.0,,,,1.0,,,,,,4.0,amine_gouiri,1.0,,,
11391106,home,Stade Rennais,Birger Meling,birger-meling,B. Meling,D,24,172,241,M,606530,EUR,787622400,D,25,25,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,16.0,10.0,6.9,,0.1509,0.15,0.00055145,1,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,
11391106,home,Stade Rennais,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,21,21,True,15.0,13.0,1.0,1.0,6.0,7.0,8.0,9.0,1.0,2.0,,,16.0,21.0,7.0,3.0,0.0256,0.0,0.073728,1,,1.0,1.0,,,,,1.0,,1.0,,2.0,,2.0,,1.0,1.0,,,,,1.0,,,,,,lovromajer,,,,
11391106,home,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,True,8.0,7.0,,,2.0,3.0,5.0,5.0,,2.0,,,16.0,18.0,7.3,3.0,0.142,0.18,0.00798271,2,,,,,1.0,1.0,,,,,,,,6.0,,3.0,3.0,,1.0,,1.0,2.0,,,,,1.0,DD14,,Désiré Doué,,
11391106,home,Stade Rennais,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,14.0,6.0,8.8,1.0,0.9473,1.0266,0.00906526,2,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,2.0,,,
11391106,home,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,31,31,True,6.0,6.0,,,2.0,2.0,4.0,4.0,,1.0,,,1.0,7.0,,,0.0,0.0,0.00259854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391106,home,Stade Rennais,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391106,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chriswooh,,,,
11391106,home,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391106,home,Stade Rennais,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391106,away,Metz,Alexandre Oukidja,alexandre-oukidja,A. Oukidja,G,90,185,3337,M,32668,EUR,585273600,G,16,16,False,21.0,10.0,18.0,7.0,4.0,4.0,6.0,17.0,2.0,7.0,8.0,9.0,90.0,37.0,8.0,11.0,0.0,0.0,0.00185683,0,0.0226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11391106,away,Metz,Maxime Colin,maxime-colin,M. Colin,D,2,179,51,M,128285,EUR,690163200,D,2,2,False,28.0,22.0,4.0,3.0,15.0,17.0,8.0,12.0,1.0,6.0,,,90.0,50.0,5.9,10.0,0.0,0.0,0.0446363,0,,1.0,1.0,1.0,4.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
11391106,away,Metz,Ismaël Traoré,ismael-traore,I. Traore,D,,184,129,M,25506,EUR,524707200,D,8,8,False,33.0,29.0,4.0,1.0,21.0,23.0,8.0,10.0,3.0,8.0,,,90.0,47.0,6.5,4.0,0.0099,0.0,0.00352791,1,,,,,2.0,,,,4.0,,1.0,,2.0,5.0,1.0,,,1.0,3.0,3.0,1.0,,True,,,,,,,,,
11391106,away,Metz,Fali Candé,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,False,40.0,32.0,14.0,8.0,19.0,20.0,13.0,21.0,3.0,6.0,,,90.0,52.0,6.6,9.0,0.0292,0.0,0.0110861,1,,1.0,,,,,,1.0,1.0,,,,1.0,2.0,,,,3.0,1.0,,,,,,,,,,,,,
11391106,away,Metz,Koffi Kouao,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,D,39,39,False,20.0,18.0,1.0,1.0,11.0,13.0,7.0,7.0,4.0,5.0,,,75.0,32.0,5.8,5.0,0.0,0.0,0.00328917,0,,,,,7.0,,,,2.0,2.0,3.0,,1.0,1.0,3.0,1.0,,,,,,,,,1.0,,,,,,,
11391106,away,Metz,Danley Jean Jacques,jean-jacques-danley,D. J. Jacques,M,21,180,4507,M,1173167,EUR,958780800,M,27,27,False,22.0,18.0,5.0,3.0,8.0,9.0,10.0,13.0,1.0,2.0,,,85.0,30.0,6.0,6.0,0.0,0.0,0.0219417,0,,,,,6.0,1.0,,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,
11391106,away,Metz,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184,91,M,823476,EUR,822268800,M,6,6,False,36.0,30.0,7.0,3.0,13.0,15.0,17.0,21.0,1.0,5.0,,,90.0,44.0,6.3,9.0,0.0579,0.0,0.0313479,1,,,,1.0,4.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11391106,away,Metz,Cheick Tidiane Sabaly,cheick-tidiane-sabaly,C. T. Sabaly,F,14,168,3796,M,942834,EUR,920505600,M,14,14,False,17.0,16.0,,,7.0,7.0,9.0,12.0,,5.0,,,85.0,36.0,6.3,9.0,0.0,0.0,0.00570543,0,,2.0,,2.0,10.0,1.0,,,2.0,2.0,1.0,,,8.0,3.0,4.0,1.0,,5.0,1.0,,2.0,,,2.0,,,,,,,
11391106,away,Metz,Lamine Camara,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,18,18,False,16.0,14.0,2.0,1.0,5.0,5.0,9.0,14.0,,4.0,,,75.0,30.0,6.2,9.0,0.0,0.0,0.0195688,0,,3.0,,1.0,4.0,1.0,,,,2.0,,1.0,,3.0,1.0,1.0,,,1.0,,,2.0,,,,,,lamine_camara_5,,Lamine Camara,,
11391106,away,Metz,Youssef Maziz,youssef-maziz,Y. Maziz,M,10,175,444,M,862821,EUR,898646400,M,10,10,False,10.0,9.0,2.0,1.0,5.0,6.0,6.0,6.0,2.0,4.0,,,64.0,26.0,7.2,6.0,0.1105,0.3067,0.04702,3,,2.0,2.0,1.0,4.0,,,2.0,,2.0,,2.0,1.0,3.0,2.0,3.0,2.0,,,,,,,,,,1.0,,1.0,,,
11391106,away,Metz,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,1009372,EUR,972950400,F,9,9,False,21.0,17.0,,,9.0,10.0,9.0,13.0,,3.0,,,90.0,41.0,7.1,13.0,0.1104,0.5659,0.079593,2,,2.0,1.0,2.0,6.0,,,,1.0,3.0,,2.0,1.0,6.0,,7.0,3.0,,1.0,1.0,,1.0,,1.0,,1.0,2.0,georgesmkd,,,,
11391106,away,Metz,Malick Mbaye,mbaye-malick,M. Mbaye,F,11,173,790,M,1463503,EUR,1081209600,M,26,26,True,4.0,2.0,,,1.0,2.0,4.0,8.0,,,,,26.0,17.0,6.6,8.0,0.0,0.0,0.182955,0,,6.0,3.0,,3.0,,,,,2.0,2.0,1.0,1.0,5.0,1.0,,,,3.0,1.0,,1.0,,,,,,,,Malick Mbaye,,
11391106,away,Metz,Aboubacar Lô,aboubacar-lo,A. Lô,D,28,187,198,M,991692,EUR,946771200,D,15,15,True,7.0,7.0,,,6.0,6.0,1.0,1.0,,1.0,,,15.0,10.0,6.2,,0.1331,0.0,0.0003848,1,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
11391106,away,Metz,Benjamin Tetteh,benjamin-tetteh,B. Tetteh,F,30,193,539,M,796324,EUR,868492800,F,17,17,True,4.0,3.0,,,2.0,3.0,1.0,1.0,,,,,15.0,9.0,6.1,5.0,0.0,0.0,0.00074916,0,,,,,2.0,,,,,2.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,
11391106,away,Metz,Jean N'Guessan,jean-nguessan,J. N'Guessan,M,79,170,159,M,1110705,EUR,1050537600,M,21,21,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,13.0,3.0,6.2,,0.0,0.0,0.00043739,0,,,,,2.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,Jean N'Guessan,,
11391106,away,Metz,Arthur Atta,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,M,25,25,True,5.0,4.0,,,,,4.0,5.0,,1.0,,,13.0,7.0,6.5,1.0,0.0,0.0,0.0154451,0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11391106,away,Metz,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,78,M,986770,EUR,987465600,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391106,away,Metz,Sadibou Sané,sane-sadibou,S. Sané,D,38,185,730,M,1471683,EUR,1086825600,D,38,38,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sadibou Sané,,
11391106,away,Metz,Habib Maïga,habib-maiga,H. Maïga,M,80,179,211,M,359246,EUR,820454400,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391106,away,Metz,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
