match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAGoal
12436536,home,Bournemouth,Julio Soler,julio-soler,J. Soler,D,20,175.0,3920,M,,1201520,EUR,1108512000,D,20,20,True,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,Julio Soler,,,,,,,,,,,,,,,
12436536,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178.0,2382,M,,1104986,EUR,1061424000,M,8,8,True,,,,0.0,,,,,,,,1.0,2.0,,1.0,,1,,,,,,,,,,,,,,,,,,,0.0465,,1.0,Alex Scott,,,,,1.0,0.0655,,,,,,,,,
12436536,home,Bournemouth,Ben Winterburn,ben-winterburn,B. Winterburn,M,16,185.0,94,M,,2007889,EUR,1094256000,M,47,47,True,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436536,home,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,40,188.0,242,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436536,home,Bournemouth,Julián Araujo,julian-araujo,J. Araujo,D,22,175.0,4723,M,julian_araujo,978150,EUR,997660800,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436536,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184.0,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436536,home,Bournemouth,Zain Silcott-Duberry,zain-silcott-duberry,Z. Silcott-Duberry,F,43,177.0,155,M,,1403063,EUR,1120867200,F,43,43,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Zain Silcott-Duberry,,,,,,,,,,,,,,,
12436536,away,Leicester City,Jakub Stolarczyk,jakub-stolarczyk,J. Stolarczyk,G,1,194.0,1035,M,,997830,EUR,977184000,G,41,41,False,45.0,18.0,32.0,0.0,17.0,20.0,25.0,1.0,8.0,,1.0,90.0,54.0,7.1,27.0,0.00027761,0,,5.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,1.0,0.0998,,,
12436536,away,Leicester City,James Justin,james-justin,J. Justin,D,24,183.0,1165,M,,827681,EUR,888192000,D,2,2,False,28.0,21.0,2.0,0.0,10.0,15.0,15.0,14.0,5.0,5.0,,90.0,60.0,7.6,11.0,0.00737327,0,,,11.0,2.0,3.0,4.0,4.0,6.0,1.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12436536,away,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185.0,1743,M,,361696,EUR,891561600,D,3,3,False,24.0,22.0,3.0,0.0,18.0,18.0,6.0,2.0,,,,90.0,40.0,6.7,3.0,0.00132068,0,,2.0,4.0,,3.0,1.0,5.0,11.0,,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
12436536,away,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184.0,629,M,,98449,EUR,730598400,D,4,4,False,51.0,47.0,7.0,0.0,39.0,40.0,11.0,,7.0,,,90.0,54.0,6.3,5.0,0.00264483,0,True,5.0,8.0,,2.0,,4.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,
12436536,away,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178.0,491,M,,991584,EUR,992131200,D,33,33,False,22.0,16.0,4.0,0.0,9.0,12.0,12.0,4.0,3.0,2.0,,72.0,43.0,6.8,10.0,0.0426767,0,,2.0,8.0,2.0,,,5.0,5.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
12436536,away,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175.0,1315,M,,859901,EUR,969062400,M,22,22,False,20.0,10.0,2.0,0.0,7.0,8.0,12.0,2.0,3.0,,,72.0,30.0,6.8,11.0,0.00200052,1,,,3.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,0.2064,,1.0,,,,,,,,,,,,,,1.0,,
12436536,away,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188.0,1043,M,,887581,EUR,920073600,M,24,24,False,31.0,27.0,1.0,0.0,13.0,15.0,17.0,2.0,4.0,1.0,,90.0,39.0,6.0,6.0,0.0716513,0,,1.0,15.0,1.0,,,3.0,2.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0
12436536,away,Leicester City,Kasey McAteer,kasey-mcateer,K. McAteer,M,20,177.0,513,M,,1065134,EUR,1006387200,M,35,35,False,17.0,15.0,,0.0,5.0,5.0,13.0,6.0,5.0,,,86.0,32.0,6.8,8.0,0.232712,0,,,10.0,1.0,1.0,,4.0,,1.0,4.0,1.0,1.0,,1.0,3.0,2.0,,,,,3.0,Kasey McAteer,,,,1.0,,,,,,,,,,,
12436536,away,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182.0,13272,M,jordanayew9,103045,EUR,684547200,M,18,18,False,20.0,16.0,,0.0,6.0,8.0,13.0,10.0,1.0,5.0,,90.0,47.0,6.5,18.0,0.0307292,2,,,10.0,1.0,11.0,3.0,18.0,,,,,1.0,,2.0,4.0,2.0,,2.0,0.0599,2.0,7.0,,,,,1.0,,,,,,,,,1.0,,
12436536,away,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181.0,1305,M,,1092409,EUR,1039996800,M,16,16,False,19.0,12.0,,0.0,5.0,7.0,12.0,6.0,2.0,1.0,,89.0,32.0,6.5,11.0,0.00527525,0,,,7.0,,,3.0,6.0,3.0,2.0,2.0,1.0,2.0,,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,
12436536,away,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185.0,15501,M,patsondaka,865057,EUR,907891200,F,20,20,False,6.0,5.0,,0.0,4.0,4.0,2.0,3.0,,2.0,,72.0,16.0,6.5,4.0,0.0073831,0,,,1.0,,1.0,,6.0,2.0,,1.0,1.0,2.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
12436536,away,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174.0,18092,M,facubuonanotte_,1117025,EUR,1103760000,M,40,40,True,2.0,2.0,,0.0,2.0,2.0,,1.0,,1.0,,18.0,9.0,6.3,4.0,1.295e-05,0,,,,,1.0,,1.0,,,,,,,,,,,,,,4.0,Facundo Buonanotte,,,,,,,,,,,,,,,
12436536,away,Leicester City,Ricardo Pereira,ricardo-pereira,R. Pereira,D,21,175.0,985,M,,221200,EUR,749865600,D,21,21,True,10.0,9.0,,0.0,2.0,2.0,8.0,3.0,1.0,2.0,,18.0,15.0,6.1,3.0,0.0110111,0,,,7.0,,,,3.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12436536,away,Leicester City,Jeremy Monga,jeremy-monga,J. Monga,F,28,173.0,1726,M,,1861707,EUR,1247184000,M,93,93,True,1.0,1.0,,0.0,,,2.0,,,,,18.0,2.0,6.4,1.0,0.00516138,0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,Jeremy Monga,,,,,,,,,,,,,,,
12436536,away,Leicester City,Jake Evans,jake-evans,J. Evans,F,15,,179,M,,1899501,EUR,1212537600,F,91,91,True,,,,0.0,,,,,,,,10.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,Jake Evans,,,,,,,,,,,,,,,
12436536,away,Leicester City,Olabade Aluko,olabade-aluko,O. Aluko,D,56,182.0,131,M,,1543805,EUR,1164844800,D,77,77,True,5.0,3.0,,0.0,2.0,2.0,3.0,1.0,,,,1.0,9.0,,4.0,0.00018792,0,,,1.0,,,,2.0,,,1.0,1.0,,,,1.0,,,,,1.0,,Olabade Aluko,,,,,,,,,,,,,,,
12436536,away,Leicester City,Daniel Iversen,daniel-iversen,D. Iversen,G,1,193.0,286,M,,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436536,away,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191.0,938,M,,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436536,away,Leicester City,Michael Golding,michael-golding,M. Golding,M,34,178.0,481,M,,1403055,EUR,1148342400,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Michael Golding,,,,,,,,,,,,,,,
12436536,away,Leicester City,Sammy Braybrooke,braybrooke-sammy,S. Braybrooke,M,36,177.0,193,M,,1201693,EUR,1079049600,M,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
