match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,confirmed,playerName,reason,rescinded,from
10411559,FT,0.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411559,,0.0,4.0,,90,6.0,,1,,,goal,168919270.0,False,regular,802149.0,Yann Karamoh,,,,,,,
10411559,,,,,90,0.0,,1,,,injuryTime,,,,,,6.0,,,,,,
10411559,,,,,87,,,4,,,substitution,121807976.0,False,regular,,,,False,,,,,
10411559,,,,,87,,,4,,,substitution,121807975.0,False,regular,,,,False,,,,,
10411559,,,,,87,,,4,,,substitution,121807974.0,False,regular,,,,False,,,,,
10411559,,,,,86,,,5,,,varDecision,17719.0,True,goalAwarded,788061.0,M'Bala Nzola,,,False,,,,
10411559,,,,,80,,,11,,,substitution,121807921.0,True,regular,,,,False,,,,,
10411559,,0.0,3.0,,76,,,15,,,goal,168919048.0,False,regular,877371.0,Ivan Ilić,,,,,,,
10411559,,,,,75,,,16,,,card,120778880.0,True,yellow,788061.0,M'Bala Nzola,,,,M'Bala Nzola,Foul,False,
10411559,,0.0,2.0,,72,,,19,,,goal,168918986.0,False,regular,930189.0,Samuele Ricci,,,,,,,
10411559,,,,,69,,,22,,,card,120778852.0,False,yellow,978285.0,Wilfried Singo,,,,Wilfried Singo,Time wasting,False,
10411559,,,,,68,,,23,,,substitution,121807802.0,False,regular,,,,False,,,,,
10411559,,,,,65,,,26,,,substitution,121807784.0,True,injury,,,,True,,,,,
10411559,,,,,46,,,45,,,substitution,121807667.0,True,regular,,,,False,,,,,
10411559,,,,,46,,,45,,,substitution,121807666.0,True,regular,,,,False,,,,,
10411559,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411559,,,,,45,0.0,,1,,,injuryTime,,,,,,4.0,,,,,,
10411559,,,,,36,,,10,,,varDecision,17712.0,True,penaltyAwarded,788061.0,M'Bala Nzola,,,False,,,,
10411559,,0.0,1.0,,24,,,22,,,goal,168918174.0,False,ownGoal,931266.0,Przemysław Wiśniewski,,,,,,,owngoal
10411559,,,,,16,,,30,,,card,120778653.0,False,yellow,877371.0,Ivan Ilić,,,,Ivan Ilić,Foul,False,
10411559,,,,,11,,,35,,,card,120778630.0,True,yellow,21992.0,Albin Ekdal,,,,Albin Ekdal,Foul,False,
