match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_challengeLost,stat_outfielderBlock,player_firstName,player_lastName,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,captain,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_hitWoodwork,stat_errorLeadToAShot
12624937,home,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2722,M,188107,EUR,815097600.0,G,1,1,False,28.0,23.0,9.0,4.0,0.0,23.0,26.0,2.0,1.0,5.0,1.0,1.0,1.0,90.0,35.0,6.5,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624937,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800.0,D,13,13,False,41.0,37.0,1.0,,0.0,24.0,26.0,15.0,6.0,2.0,,2.0,,76.0,60.0,6.8,8.0,1,13.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12624937,home,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400.0,D,2,2,False,73.0,71.0,4.0,2.0,0.0,59.0,59.0,14.0,,6.0,,,,90.0,80.0,6.7,2.0,0,12.0,,,2.0,,,,,5.0,,,,1.0,DaniloP,1.0,1.0,,,,,,,,,,,,,,,,,,
12624937,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200.0,D,15,15,False,60.0,56.0,2.0,1.0,0.0,40.0,43.0,17.0,5.0,5.0,,3.0,,90.0,75.0,6.8,5.0,0,16.0,,1.0,2.0,1.0,1.0,1.0,,8.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12624937,home,Al-Ittihad,Mario Mitaj,mitaj-mario,M. Mitaj,D,12,180.0,1741,M,1006089,EUR,1060128000.0,D,12,12,False,63.0,58.0,1.0,,0.0,24.0,24.0,39.0,7.0,7.0,,4.0,,90.0,94.0,7.2,7.0,0,34.0,1.0,,7.0,2.0,,,,2.0,2.0,,3.0,2.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12624937,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800.0,M,7,7,False,87.0,79.0,,,0.0,31.0,33.0,54.0,3.0,5.0,,1.0,,90.0,105.0,7.2,13.0,1,48.0,,,4.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,nglkante,2.0,1.0,,,,,1.0,3.0,,,,,,,,,,,,
12624937,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400.0,M,8,8,False,81.0,77.0,7.0,5.0,0.0,46.0,46.0,36.0,9.0,3.0,,7.0,,90.0,96.0,7.3,5.0,0,31.0,,1.0,4.0,,,,,1.0,2.0,,1.0,1.0,Fabinho,3.0,,,,,,,1.0,1.0,,,,,,,,,,,
12624937,home,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000.0,M,77,77,False,22.0,19.0,,,0.0,7.0,9.0,14.0,1.0,1.0,,,,45.0,36.0,6.3,8.0,1,13.0,,,6.0,3.0,2.0,1.0,,,,,,1.0,,1.0,,Abduleallah Hawsawi,,,,,,1.0,1.0,1.0,,,,,,,,,
12624937,home,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14747,M,846081,EUR,899164800.0,M,10,10,False,42.0,39.0,2.0,1.0,1.0,11.0,11.0,33.0,14.0,4.0,,6.0,,81.0,70.0,9.3,10.0,2,28.0,1.0,1.0,8.0,1.0,7.0,5.0,1.0,,3.0,2.0,2.0,3.0,houssem_aouar,1.0,,,,,3.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,,
12624937,home,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800.0,M,34,34,False,22.0,21.0,,,1.0,6.0,6.0,20.0,2.0,1.0,,,,56.0,36.0,8.2,6.0,2,16.0,,,3.0,2.0,2.0,2.0,1.0,,,,,1.0,StevenBergwijn,,,,,,1.0,,,4.0,1.0,1.0,1.0,,1.0,,,,,,
