match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_fouls,stat_totalContest,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,stat_interceptionWon,stat_dispossessed,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_blockedScoringAttempt
10408587,home,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185.0,172,M,139925,EUR,644976000,G,13,13,False,36.0,26.0,26.0,16.0,15.0,16.0,11.0,20.0,1.0,1.0,2.0,8.0,2.0,90.0,43.0,6.5,10.0,0.0,0.0,0.00185746,0,-0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408587,home,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174.0,158,M,848080,EUR,919641600,D,17,17,False,33.0,21.0,9.0,4.0,11.0,14.0,10.0,20.0,,1.0,1.0,6.0,,77.0,45.0,6.4,14.0,0.0,0.0,0.0150619,0,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10408587,home,Almería,Rodrigo Ely,rodrigo-ely,R. Ely,D,5,188.0,877,M,168745,EUR,752284800,D,19,19,False,41.0,34.0,10.0,7.0,23.0,26.0,11.0,15.0,4.0,7.0,8.0,7.0,,90.0,56.0,7.7,8.0,0.0324,0.0,0.14462,1,,,,,1.0,2.0,,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408587,home,Almería,Srđan Babić,srdan-babic,S. Babić,D,6,195.0,634,M,280815,EUR,830131200,D,22,22,False,42.0,38.0,7.0,5.0,27.0,29.0,11.0,13.0,2.0,4.0,8.0,7.0,,90.0,57.0,6.8,5.0,0.0,0.0,0.0151395,0,,,,,,3.0,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10408587,home,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185.0,70,M,964174,EUR,935971200,D,20,20,False,26.0,24.0,7.0,6.0,17.0,17.0,8.0,14.0,1.0,3.0,2.0,5.0,,90.0,49.0,6.7,10.0,0.2175,0.0,0.0129863,1,,,,5.0,,3.0,,2.0,,1.0,,,,1.0,1.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,
10408587,home,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173.0,656,M,848926,EUR,858643200,M,5,5,False,36.0,29.0,4.0,1.0,13.0,14.0,18.0,25.0,,2.0,4.0,6.0,,84.0,49.0,7.0,10.0,0.0,0.0,0.081526,0,,,,3.0,1.0,2.0,,1.0,,1.0,2.0,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,
10408587,home,Almería,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179.0,47,M,233328,EUR,701913600,M,6,6,False,30.0,25.0,3.0,1.0,15.0,16.0,10.0,14.0,2.0,9.0,4.0,4.0,,90.0,45.0,7.1,5.0,0.0,0.0,0.00437614,0,,,,,2.0,5.0,1.0,5.0,3.0,,,,,,2.0,,1.0,2.0,,,,1.0,,,True,,,,,,,,
10408587,home,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183.0,159,M,789886,EUR,757468800,M,3,3,False,37.0,33.0,6.0,5.0,14.0,14.0,19.0,23.0,1.0,4.0,1.0,3.0,,84.0,49.0,7.0,8.0,0.0245,0.3637,0.0776306,1,,,,,,2.0,1.0,,,3.0,,,,,,4.0,,,,,,,,3.0,,1.0,,,,,,,
10408587,home,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181.0,560,M,252857,EUR,714787200,F,12,12,False,21.0,12.0,3.0,,5.0,8.0,7.0,14.0,2.0,5.0,1.0,4.0,,69.0,43.0,6.8,20.0,1.1168,0.1572,0.00584091,2,,,,1.0,2.0,7.0,1.0,1.0,1.0,6.0,1.0,,,1.0,1.0,3.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,
10408587,home,Almería,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185.0,22877,M,914213,EUR,881020800,F,16,16,False,21.0,16.0,1.0,,6.0,6.0,10.0,15.0,3.0,5.0,1.0,1.0,,90.0,44.0,6.9,14.0,0.1134,0.0,0.273465,2,,Luis,Javier Suárez,,3.0,8.0,2.0,,,5.0,1.0,,1.0,2.0,,2.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,
