match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalOffside,stat_bigChanceMissed
12117072,home,Atlético Goianiense,Luiz Fernando,luiz-fernando,Luiz Fernando,M,32,178,624,M,874143,EUR,845424000,F,11,11,False,,26.0,18.0,1.0,1.0,0.0,5.0,7.0,13.0,19.0,1.0,10.0,4.0,5.0,,,,,,,90.0,40.0,6.9,15.0,0.0465159,1,,,,,,5.0,3.0,3.0,1.0,,1.0,1.0,2.0,0.0491,1.0,1.0,,1.0,,,,,2.0,1.0,
12117072,home,Atlético Goianiense,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,15,15,True,,34.0,31.0,4.0,2.0,0.0,15.0,17.0,16.0,17.0,1.0,3.0,2.0,2.0,1.0,,,,,,45.0,40.0,6.4,4.0,0.0116997,0,,Roni,,,,1.0,,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,
12117072,home,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169,217,M,1086925,EUR,967766400,F,17,17,True,,19.0,13.0,,,0.0,1.0,3.0,15.0,24.0,,7.0,1.0,1.0,,,,,,,45.0,38.0,6.8,14.0,0.203298,1,,Alejo Cruz Techera,,8.0,3.0,3.0,,1.0,,1.0,1.0,1.0,2.0,0.1461,3.0,3.0,,,,1.0,,,,,
12117072,home,Atlético Goianiense,Max,max,Max,M,77,184,156,M,1642625,EUR,1025222400,F,21,21,True,,12.0,9.0,2.0,1.0,0.0,4.0,4.0,5.0,9.0,,1.0,3.0,1.0,1.0,,,,,,24.0,17.0,6.8,5.0,0.00266899,0,,Maswel,Ananias Silva,1.0,,,,3.0,,,,,,,,,,,,,,,2.0,,
12117072,home,Atlético Goianiense,Vágner Love,vagner-love,V. Love,F,9,172,828,M,13313,EUR,455760000,F,19,19,True,,4.0,3.0,,,0.0,,1.0,3.0,3.0,,1.0,,,,,,,,,8.0,4.0,6.4,1.0,0.00537835,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12117072,home,Atlético Goianiense,Mateo Zuleta,mateo-zuleta,M. Zuleta,M,28,170,98,M,1651712,EUR,1023408000,M,18,18,True,,6.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,,1.0,1.0,,,,,,,21.0,8.0,6.5,3.0,0.00361566,0,,Mateo,Zuleta,1.0,,,,,,,,,,,,,,,,,,,,,
12117072,home,Atlético Goianiense,Pedro Rangel,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12117072,home,Atlético Goianiense,Yeferson Rodallega,yeferson-rodallega,Y. Rodallega,D,17,178,46,M,1017363,EUR,974937600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12117072,home,Atlético Goianiense,Luiz Felipe,luiz-felipe,Luiz Felipe,D,3,187,139,M,831993,EUR,747532800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12117072,home,Atlético Goianiense,Danielzinho,danielzinho,Danielzinho,M,10,173,249,M,840218,EUR,821318400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12117072,home,Atlético Goianiense,Derek Freitas,derek-freitas,Derek,F,9,185,128,M,924423,EUR,881020800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12117072,away,Criciúma,Alisson,alisson,Alisson,G,1,190,88,M,840166,EUR,802569600,G,25,25,False,,34.0,15.0,27.0,9.0,0.0,13.0,17.0,2.0,17.0,,,,13.0,,,2.0,,,,90.0,40.0,6.3,19.0,0.00038312,0,-0.4697,,,,,,,,,,,,,,,,,,,,,,,,
12117072,away,Criciúma,Jonathan,jonathan,Jonathan,D,2,178,74,M,882351,EUR,714700800,D,13,13,False,,40.0,32.0,4.0,1.0,0.0,18.0,22.0,15.0,20.0,1.0,4.0,5.0,8.0,,,,,,,65.0,57.0,6.9,11.0,0.0765371,0,,,,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,2.0,,
12117072,away,Criciúma,Rodrigo Fagundes,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,886773,EUR,542419200,D,3,3,False,True,59.0,47.0,10.0,3.0,0.0,29.0,35.0,18.0,24.0,2.0,2.0,4.0,7.0,,1.0,,,,,90.0,74.0,7.2,12.0,0.0728101,0,,,,,,1.0,,,,1.0,2.0,2.0,,,,,10.0,1.0,,,,,,1.0,
12117072,away,Criciúma,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,29,29,False,,46.0,40.0,9.0,8.0,0.0,29.0,31.0,11.0,15.0,6.0,4.0,7.0,3.0,1.0,,,,,,90.0,59.0,7.1,9.0,0.00349278,0,,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,2.0,7.0,1.0,,,,,,,
12117072,away,Criciúma,Miguel Trauco,miguel-trauco,M. Trauco,D,,175,1359,M,247665,EUR,714700800,D,14,14,False,,54.0,44.0,8.0,3.0,0.0,21.0,22.0,24.0,34.0,2.0,3.0,8.0,7.0,1.0,,,,,,90.0,85.0,7.9,16.0,0.0808832,2,,,,2.0,1.0,3.0,,1.0,,1.0,4.0,3.0,2.0,0.0808,1.0,,3.0,,1.0,1.0,1.0,0.6352,1.0,,
12117072,away,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,False,,31.0,25.0,3.0,3.0,0.0,14.0,15.0,13.0,20.0,,6.0,1.0,4.0,1.0,2.0,,,,,74.0,44.0,6.6,12.0,0.107024,2,,,,4.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,0.0723,2.0,,,,,1.0,,,,,
12117072,away,Criciúma,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,8,8,False,,47.0,37.0,10.0,6.0,0.0,15.0,16.0,23.0,34.0,1.0,2.0,4.0,3.0,,,,,,,90.0,62.0,8.0,14.0,0.0398263,4,,Newton,,3.0,1.0,2.0,,2.0,2.0,,1.0,1.0,1.0,0.4249,,,1.0,1.0,1.0,1.0,1.0,0.8223,2.0,,
12117072,away,Criciúma,Barreto,barreto,Barreto,M,5,182,107,M,599688,EUR,818553600,M,88,88,False,,51.0,43.0,1.0,,0.0,21.0,24.0,22.0,27.0,3.0,2.0,8.0,5.0,,,,,,,90.0,63.0,7.0,11.0,0.0256607,0,,,,,,,1.0,2.0,,,3.0,,1.0,,1.0,1.0,1.0,,,,,,2.0,,
12117072,away,Criciúma,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,6,6,False,,36.0,29.0,4.0,4.0,0.0,13.0,15.0,16.0,22.0,,10.0,,6.0,,1.0,,,,,88.0,49.0,6.4,15.0,0.0852237,2,,,,1.0,,3.0,5.0,,,1.0,,,2.0,0.2158,1.0,2.0,,,1.0,1.0,,0.0685,,,
12117072,away,Criciúma,Arthur Caíke,arthur-caike,Arthur Caíke,F,,174,195,M,829832,EUR,708566400,F,45,45,False,,9.0,7.0,,,0.0,3.0,3.0,4.0,7.0,2.0,3.0,7.0,1.0,5.0,,,,,,74.0,27.0,7.3,8.0,0.084786,3,,,,1.0,,2.0,1.0,,1.0,,,,4.0,0.3351,1.0,,1.0,,1.0,1.0,,0.0285,,3.0,
12117072,away,Criciúma,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,False,,20.0,16.0,,,0.0,3.0,3.0,13.0,18.0,3.0,9.0,4.0,2.0,,4.0,,,,,88.0,34.0,6.4,10.0,0.036576,4,,,,1.0,,3.0,1.0,2.0,,,,,3.0,0.331,,,,,2.0,2.0,,0.3762,1.0,,1.0
12117072,away,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,992791,EUR,969753600,D,27,27,True,,17.0,14.0,,,0.0,10.0,12.0,4.0,5.0,,,1.0,,,,,,,,25.0,20.0,6.6,3.0,0.00455659,0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,
12117072,away,Criciúma,Allano,allano,Allano,M,29,182,510,M,796925,EUR,798681600,F,2,2,True,,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,2.0,2.0,7.0,1.0,2.0,1.0,,,,,16.0,18.0,7.2,4.0,0.0174554,0,,,,,,1.0,,,,,3.0,2.0,1.0,,1.0,,,,,,,,,,
12117072,away,Criciúma,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,17,17,True,,9.0,7.0,1.0,1.0,0.0,,,7.0,9.0,,1.0,2.0,1.0,,,,,,,16.0,13.0,7.1,3.0,0.193813,1,,,,,,1.0,,1.0,1.0,,1.0,,,0.0342,1.0,,,,,,,,1.0,,
12117072,away,Criciúma,Higor Meritão,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,5,5,True,,6.0,5.0,,,0.0,4.0,4.0,1.0,2.0,,1.0,,2.0,,1.0,,,,,16.0,8.0,6.7,1.0,0.00159549,1,,,,,,,,,,,,,,0.0154,,,,,1.0,,,0.2032,,,
12117072,away,Criciúma,Baltasar Barcia,baltasar-barcia,B. Barcia,M,32,177,123,M,1116590,EUR,982540800,M,30,30,True,,1.0,1.0,,,0.0,,,1.0,1.0,,3.0,,1.0,,1.0,,,,,16.0,3.0,6.3,2.0,0.00103815,0,,Baltasar Barcia,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,
12117072,away,Criciúma,Kauã Moroso,kaua-moroso,K. Moroso,G,12,190,67,M,1198002,EUR,1078963200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Kauã Moroso,,,,,,,,,,,,,,,,,,,,,,,
12117072,away,Criciúma,Matheus Teixeira,matheus-teixeira,M. Teixeira,G,1,187,99,M,939928,EUR,920851200,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12117072,away,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12117072,away,Criciúma,Erick Garcia,erick-garcia,E. Garcia,D,14,187,32,M,1808902,EUR,1117843200,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Erick Garcia,,,,,,,,,,,,,,,,,,,,,,,
12117072,away,Criciúma,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12117072,away,Criciúma,Eduardo Melo,eduardo-melo,E. Melo,F,39,186,142,M,1018777,EUR,989712000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12117072,away,Criciúma,João Carlos,joao-carlos,João Carlos,F,21,168,81,M,1462654,EUR,1056153600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,João Carlos,,,,,,,,,,,,,,,,,,,,,,,
