match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_goals,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside,stat_bigChanceMissed,stat_punches
11409155,home,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,26.0,16.0,16.0,6.0,10.0,10.0,6.0,16.0,13.0,1.0,2.0,4.0,90.0,35.0,7.3,10.0,0.0,0.0,0.00164276,0,-0.1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409155,home,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,57.0,55.0,3.0,2.0,21.0,21.0,34.0,36.0,3.0,,,,42.0,61.0,5.8,3.0,0.0,0.0,0.0115633,0,,Ousmane,Diomande,ousdiomande,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11409155,home,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,65.0,61.0,3.0,2.0,34.0,35.0,27.0,30.0,9.0,,,,90.0,74.0,7.3,6.0,0.0849,0.1046,0.203494,1,,Sebastián,Coates,,2.0,4.0,1.0,,1.0,1.0,,1.0,True,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
11409155,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,81.0,72.0,15.0,9.0,30.0,32.0,42.0,49.0,3.0,,,,90.0,96.0,7.6,10.0,0.2121,0.0,0.0245818,2,,Gonçalo,Inácio,goncaloinacio_25,2.0,5.0,,1.0,,2.0,,,,2.0,2.0,1.0,1.0,,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,
11409155,home,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,M,47,47,False,39.0,32.0,3.0,2.0,8.0,8.0,27.0,35.0,1.0,,,,59.0,56.0,6.8,11.0,0.0,0.0,0.0719282,0,,,,,2.0,1.0,,1.0,,,,2.0,,1.0,,1.0,,,,,,,,1.0,4.0,3.0,,,,,,,
11409155,home,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,45.0,42.0,2.0,1.0,13.0,13.0,29.0,33.0,3.0,,,,82.0,50.0,6.9,5.0,0.0,0.0,0.0276474,0,,Morten,Hjulmand,,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
11409155,home,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,33.0,27.0,3.0,1.0,9.0,11.0,18.0,22.0,4.0,,,,90.0,43.0,7.5,8.0,0.4834,0.6758,0.0556085,1,,Hidemasa,Morita,,2.0,5.0,,2.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,
11409155,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,31.0,25.0,3.0,1.0,6.0,7.0,19.0,27.0,2.0,,,,58.0,50.0,6.8,11.0,0.0365,0.0,0.0282896,2,,Nuno,Santos,,3.0,3.0,,,,2.0,,,,2.0,1.0,,,,,1.0,1.0,,,,3.0,,1.0,,1.0,,,,
11409155,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,18.0,17.0,,,3.0,3.0,16.0,18.0,2.0,,,,45.0,31.0,6.9,9.0,0.0391,0.0669,0.233774,1,,,,,7.0,1.0,,,,,1.0,2.0,,,,2.0,1.0,1.0,1.0,,,,,,3.0,2.0,5.0,,,1.0,,,
11409155,home,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,23.0,20.0,2.0,1.0,5.0,5.0,15.0,19.0,3.0,,,,90.0,52.0,7.4,16.0,0.5988,0.9085,0.098543,2,,,,VGyökeres,13.0,11.0,,1.0,3.0,6.0,3.0,,,2.0,2.0,7.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,3.0,1.0,,,3.0,,
11409155,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,27.0,22.0,3.0,3.0,3.0,3.0,25.0,34.0,4.0,,,,90.0,60.0,8.3,19.0,0.0503,0.0,0.985287,2,,,,pedroogoncalves28,5.0,7.0,2.0,2.0,4.0,3.0,,4.0,,,1.0,1.0,1.0,1.0,,,2.0,,,1.0,10.0,6.0,3.0,,,1.0,1.0,,
11409155,home,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,True,17.0,14.0,2.0,2.0,6.0,6.0,8.0,12.0,1.0,,,,45.0,24.0,6.8,4.0,0.0,0.0,0.0120995,0,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,
11409155,home,Sporting CP,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,True,12.0,11.0,1.0,1.0,4.0,4.0,7.0,8.0,,,,,29.0,15.0,6.6,1.0,0.0,0.0,0.00164384,0,,Eduardo,Quaresma,,2.0,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
11409155,home,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,F,21,21,True,12.0,11.0,,,3.0,4.0,8.0,8.0,2.0,,,,32.0,22.0,6.8,4.0,0.0468,0.2211,0.0133894,1,,,,,3.0,4.0,,1.0,,2.0,,,,,,3.0,1.0,,1.0,,,,,,,,1.0,,,,,,
11409155,home,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,True,3.0,2.0,,,,1.0,3.0,3.0,1.0,,,,8.0,7.0,6.4,1.0,0.2312,0.0,0.0262201,1,,Daniel,Bragança,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,
11409155,home,Sporting CP,Luís Neto,luis-neto,L. Neto,D,,185,201,M,59731,EUR,580608000,D,13,13,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,9.0,4.0,6.8,,0.0,0.0,0.00044459,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11409155,home,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409155,home,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409155,home,Sporting CP,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,1110006,EUR,1110758400,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409155,home,Sporting CP,Paulinho,paulinho,Paulinho,F,26,187,4934,M,205790,EUR,721267200,F,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409155,away,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,24.0,15.0,12.0,4.0,12.0,14.0,3.0,10.0,9.0,,1.0,3.0,90.0,33.0,6.8,9.0,0.0,0.0,0.00024408,0,-0.0231,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0
11409155,away,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,38.0,33.0,6.0,2.0,17.0,21.0,16.0,18.0,3.0,,,,90.0,53.0,6.7,9.0,0.0,0.0,0.013757,0,,,,,4.0,5.0,,4.0,1.0,,1.0,,True,2.0,1.0,1.0,,,,,,2.0,1.0,3.0,1.0,,,,,,,,
11409155,away,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,19,189,331,M,1087352,EUR,1025222400,D,64,64,False,30.0,29.0,,,20.0,21.0,9.0,9.0,2.0,,,,87.0,37.0,6.3,1.0,0.0,0.0,0.00326552,0,,,,,3.0,5.0,,4.0,,1.0,2.0,,,1.0,,,,,,,,2.0,,3.0,,,,,,,,,
11409155,away,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,52.0,44.0,5.0,2.0,28.0,32.0,16.0,21.0,4.0,,,,90.0,64.0,6.5,9.0,0.0,0.0,0.0107392,0,,,,,5.0,4.0,1.0,2.0,,1.0,4.0,,,,1.0,,,,,2.0,,4.0,,1.0,1.0,,,,,,,,
11409155,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,M,22,22,False,9.0,3.0,3.0,,1.0,5.0,2.0,4.0,2.0,,,,45.0,17.0,6.7,7.0,0.0,0.0,0.0071558,0,,,,,3.0,3.0,,1.0,1.0,,1.0,,,2.0,2.0,,,,,1.0,,2.0,,1.0,,,,,,,,,
11409155,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,53.0,48.0,2.0,2.0,16.0,18.0,32.0,36.0,4.0,,,,90.0,65.0,7.5,8.0,0.0158,0.1846,0.280357,1,,,,morlayesylla2,4.0,5.0,1.0,2.0,1.0,,1.0,5.0,,1.0,1.0,2.0,2.0,,1.0,,,1.0,,2.0,1.0,,1.0,,,,,,
11409155,away,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,False,17.0,16.0,1.0,1.0,9.0,10.0,7.0,8.0,2.0,,,,45.0,22.0,6.5,3.0,0.0,0.0,0.00959129,0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,
11409155,away,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,M,26,26,False,35.0,28.0,6.0,1.0,12.0,13.0,17.0,26.0,2.0,,,,90.0,59.0,6.7,15.0,0.0169,0.0,0.0916334,1,,,,,4.0,6.0,,4.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,,2.0,,2.0,4.0,1.0,,,1.0,,,,
