match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_goalAssist
11369911,home,KAS Eupen,Alfreð Finnbogason,alfred-finnbogason,A. Finnbogason,F,27,184,223,M,576382,EUR,602294400,F,27,27,False,15.0,13.0,1.0,1.0,7.0,9.0,6.0,8.0,5.0,,,78.0,28.0,6.9,8.0,0.202976,1,,,,2.0,,1.0,1.0,2.0,2.0,,,,2.0,1.0,1.0,,2.0,,1.0,,,,,0.184,1.0,1.0,,2.0,,1.0,,1.0,,
11369911,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188,41,M,838613,EUR,877132800,M,23,23,True,17.0,12.0,5.0,1.0,7.0,8.0,5.0,9.0,1.0,,,31.0,19.0,6.6,5.0,0.00278052,0,,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,
11369911,home,KAS Eupen,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180,79,M,352610,EUR,836697600,M,19,19,True,9.0,6.0,,,2.0,3.0,4.0,6.0,,,,31.0,13.0,6.4,4.0,0.0103866,1,,,,,,,1.0,3.0,1.0,1.0,,,1.0,,,,1.0,,,,,,2.0,0.0548,,,,,1.0,,,,,
11369911,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175,63,M,803116,EUR,857174400,F,10,10,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,12.0,5.0,6.1,3.0,0.00022508,0,,,,,,2.0,,5.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,,
11369911,home,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175,45,M,839883,EUR,924480000,M,14,14,True,2.0,2.0,,,,,2.0,2.0,,,,3.0,5.0,,3.0,0.00165394,0,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,
11369911,home,KAS Eupen,Tom Roufosse,roufosse-tom,T. Roufosse,G,,180,22,M,934290,EUR,985737600,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369911,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191,45,M,921951,EUR,966556800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369911,home,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179,38,M,788155,EUR,835660800,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369911,away,KV Kortrijk,Tom Vandenberghe,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,False,27.0,17.0,14.0,4.0,17.0,17.0,,10.0,10.0,,2.0,90.0,39.0,7.7,10.0,9.476e-05,2,0.0791,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.191,,,,,,,,,3.0,
11369911,away,KV Kortrijk,Mark Mampasi,mark-mampasi,M. Mampasi,D,18,185,119,M,998740,EUR,1047427200,D,4,4,False,44.0,34.0,7.0,5.0,20.0,25.0,14.0,19.0,1.0,,,90.0,54.0,7.3,10.0,0.0295518,0,,,,,,1.0,3.0,1.0,6.0,,,,5.0,1.0,3.0,3.0,,,,,,1.0,,,,,,,,,,,,
11369911,away,KV Kortrijk,João Silva,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,40.0,35.0,6.0,3.0,26.0,28.0,9.0,12.0,6.0,,,90.0,53.0,7.3,5.0,0.00219293,1,,,,,,1.0,,1.0,2.0,,,,8.0,1.0,2.0,2.0,,True,1.0,,,,,0.0564,,,,,,,,,,
11369911,away,KV Kortrijk,Aleksandar Radovanović,aleksandar-radovanovic,A. Radovanović,D,16,189,129,M,823996,EUR,752976000,D,66,66,False,44.0,37.0,7.0,4.0,31.0,36.0,6.0,8.0,5.0,,,86.0,53.0,6.9,7.0,0.00500814,1,,,,,,,5.0,1.0,7.0,,,,5.0,1.0,2.0,2.0,,,,1.0,,,1.0,0.0282,,,,,,,,,,
11369911,away,KV Kortrijk,Ryan Alebiosu,ryan-alebiosu,R. Alebiousu,M,2,188,779,M,1014441,EUR,1008547200,M,2,2,False,18.0,13.0,1.0,1.0,7.0,8.0,6.0,14.0,2.0,,,45.0,38.0,7.1,12.0,0.0189854,2,,,,4.0,,2.0,1.0,2.0,5.0,,2.0,2.0,1.0,,2.0,1.0,2.0,,2.0,,,,,0.0598,,,,,,,,,,
11369911,away,KV Kortrijk,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,15,15,False,39.0,31.0,4.0,1.0,16.0,19.0,15.0,20.0,7.0,,,74.0,50.0,6.7,8.0,0.0149524,2,,,,,,,2.0,5.0,3.0,3.0,,,4.0,,1.0,,,,2.0,,,1.0,3.0,0.0485,,,,,,,,,,
11369911,away,KV Kortrijk,Marco Kana,marco-kana,M. Kana,D,55,183,383,M,964759,EUR,1028764800,M,16,16,False,45.0,38.0,6.0,4.0,24.0,27.0,14.0,18.0,6.0,,,90.0,59.0,6.9,10.0,0.0575207,1,,,,,,,1.0,3.0,8.0,,1.0,,1.0,1.0,4.0,2.0,1.0,,1.0,,,1.0,1.0,0.0203,1.0,,3.0,,,,,,,
11369911,away,KV Kortrijk,Dion De Neve,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,M,11,11,False,36.0,29.0,3.0,2.0,15.0,18.0,15.0,22.0,8.0,,,90.0,65.0,7.2,16.0,0.0299915,1,,,,4.0,1.0,1.0,,7.0,7.0,2.0,5.0,2.0,,2.0,5.0,5.0,1.0,,1.0,,,,1.0,0.037,1.0,,,1.0,,,,,,
11369911,away,KV Kortrijk,Sheyi Ojo,sheyi-ojo,S. Ojo,D,17,177,264,M,284449,EUR,866678400,F,54,54,False,35.0,30.0,,,10.0,10.0,22.0,30.0,5.0,,,90.0,63.0,7.5,17.0,0.0921747,2,,,,5.0,2.0,1.0,,3.0,8.0,,3.0,3.0,,,3.0,2.0,6.0,,,1.0,,,,0.0543,2.0,,2.0,2.0,1.0,,,,,
11369911,away,KV Kortrijk,Abdelkahar Kadri,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,F,10,10,False,54.0,47.0,3.0,1.0,12.0,13.0,36.0,49.0,6.0,,,90.0,93.0,7.5,28.0,0.14654,0,,,,8.0,1.0,,,9.0,12.0,1.0,10.0,4.0,,1.0,4.0,3.0,6.0,,,,,,1.0,,1.0,,4.0,3.0,,,,,,1.0
11369911,away,KV Kortrijk,Mounaim El Idrissy,mounaim-el-idrissy,M. El Idrissy,F,9,181,189,M,960007,EUR,918604800,F,99,99,False,22.0,13.0,2.0,2.0,5.0,8.0,9.0,15.0,3.0,,,70.0,29.0,6.6,11.0,0.00957174,1,,,,1.0,1.0,7.0,1.0,10.0,2.0,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,0.0593,1.0,,1.0,,,,,,,
11369911,away,KV Kortrijk,Nayel Mehssatou,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,D,6,6,True,20.0,17.0,3.0,1.0,6.0,7.0,15.0,24.0,2.0,,,45.0,47.0,6.9,16.0,0.1665,0,,,,11.0,4.0,,,3.0,4.0,,2.0,1.0,,,1.0,1.0,3.0,,,,,,1.0,,1.0,,2.0,4.0,,,,,,
11369911,away,KV Kortrijk,Isaak Davies,isaak-davies,I. Davies,F,39,175,111,M,1005908,EUR,1001376000,F,39,39,True,3.0,3.0,,,1.0,1.0,2.0,4.0,,,,20.0,9.0,6.4,4.0,0.00347989,1,,,,2.0,,1.0,,2.0,,,1.0,,,,,,1.0,,,,,,,0.0284,,,,,1.0,,,,,
11369911,away,KV Kortrijk,Alex Mighten,alex-mighten,A. Mighten,F,77,171,205,M,992044,EUR,1018483200,F,23,23,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,,,16.0,9.0,6.5,3.0,0.00133087,0,,,,1.0,,1.0,,2.0,2.0,,2.0,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,
11369911,away,KV Kortrijk,Felipe Avenatti,felipe-avenatti,F. Avenatti,F,9,194,145,M,308058,EUR,767318400,F,20,20,True,1.0,1.0,,,,,1.0,1.0,,,,8.0,1.0,6.5,,0.00014001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369911,away,KV Kortrijk,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,95,95,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369911,away,KV Kortrijk,Abdoulaye Sissako,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369911,away,KV Kortrijk,David Henen,david-henen,D. Henen,F,10,185,74,M,790765,EUR,829872000,F,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
