match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_aerialLost,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_unsuccessfulTouch,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10408494,home,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1571,M,47339,EUR,574473600,G,1,1,False,26.0,24.0,7.0,5.0,21.0,21.0,3.0,5.0,5.0,90.0,31.0,6.3,3.0,0.0,0.0,0.00042666,0,-0.7615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408494,home,Celta Vigo,Hugo Mallo,hugo-mallo,H. Mallo,D,,174,280,M,83506,EUR,677548800,D,2,2,False,28.0,23.0,2.0,,10.0,11.0,13.0,18.0,2.0,30.0,35.0,6.5,8.0,0.0,0.0,0.00740483,0,,True,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408494,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,15,15,False,86.0,71.0,7.0,4.0,47.0,51.0,24.0,35.0,6.0,90.0,99.0,8.0,15.0,0.212,0.4643,0.0465027,1,,,,4.0,5.0,9.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408494,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,86.0,79.0,9.0,7.0,48.0,51.0,31.0,35.0,8.0,90.0,93.0,6.7,7.0,0.0,0.0,0.0136217,0,,,,4.0,8.0,4.0,,3.0,5.0,,,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,
10408494,home,Celta Vigo,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,17,17,False,74.0,69.0,9.0,6.0,28.0,31.0,42.0,51.0,11.0,90.0,106.0,6.6,20.0,0.0606,0.0,0.0545687,1,,,8.0,,8.0,4.0,4.0,,,1.0,,,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,
10408494,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,79.0,74.0,8.0,7.0,38.0,39.0,36.0,41.0,8.0,78.0,89.0,7.1,6.0,0.0462,0.0,0.0393641,2,,,1.0,2.0,3.0,3.0,1.0,,1.0,1.0,,,4.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,
10408494,home,Celta Vigo,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,5,5,False,71.0,61.0,4.0,3.0,15.0,16.0,48.0,60.0,5.0,90.0,93.0,7.1,18.0,0.1247,0.0,0.0616447,4,,,5.0,,7.0,3.0,1.0,1.0,5.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,,3.0,,1.0,,,3.0,,,,,,,
10408494,home,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,1010505,EUR,1022457600,M,28,28,False,35.0,27.0,4.0,3.0,8.0,9.0,19.0,26.0,2.0,78.0,49.0,6.4,13.0,0.0857,0.1164,0.0709726,3,,,,,8.0,1.0,1.0,,,,2.0,,1.0,,,1.0,2.0,1.0,3.0,,2.0,1.0,,,,,2.0,,,,,,,
10408494,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,False,20.0,15.0,2.0,1.0,7.0,8.0,8.0,14.0,8.0,65.0,40.0,7.2,12.0,0.0189,0.0,0.018659,1,,,2.0,,5.0,7.0,,,3.0,,,,2.0,7.0,4.0,,,1.0,,,2.0,,,1.0,,,3.0,,,,,,,
10408494,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,52.0,42.0,3.0,2.0,4.0,4.0,39.0,52.0,4.0,90.0,71.0,7.9,19.0,0.0679,0.1055,0.422286,2,,,4.0,1.0,8.0,5.0,3.0,,3.0,1.0,1.0,,1.0,,,3.0,1.0,8.0,,1.0,2.0,1.0,2.0,,,,,i.aspas10,1.0,1.0,,,,
