match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonTackle,stat_wasFouled,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_hitWoodwork,player_sofascoreId,stat_punches,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
12504703,home,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,10.0,10.0,1.0,1.0,0.0,2.0,2.0,8.0,11.0,1.0,,,,,45.0,17.0,6.7,3.0,0.00986306,0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,,,,
12504703,home,Udinese,Hassane Kamara,,,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,D,11,11,True,13.0,10.0,,,0.0,5.0,5.0,6.0,13.0,,,,,,23.0,28.0,7.1,8.0,0.0657587,1,,1.0,,,,,,2.0,,,1.0,0.1311,2.0,,1.0,,5.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
12504703,home,Udinese,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,,,,,22.0,9.0,7.0,2.0,0.0020175,2,,1.0,,,,1.0,1.0,3.0,1.0,,,0.1236,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,
12504703,home,Udinese,Rui Modesto,,,rui-modesto,R. Modesto,M,18,181,693,M,1068286,EUR,939254400,M,77,77,True,6.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,,,,,3.0,8.0,,3.0,0.00203596,0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12504703,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,home,Udinese,Răzvan Sava,,,razvan-sava,R. Sava,G,90,195,1061,M,1001997,EUR,1024617600,G,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,home,Udinese,Matteo Palma,Matteo,Palma,matteo-palma,M. Palma,D,13,194,608,M,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,home,Udinese,James Abankwah,,,james-abankwah,J. Abankwah,D,25,188,423,M,1127232,EUR,1074211200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,home,Udinese,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,904887,EUR,954892800,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,home,Udinese,Iker Bravo,,,iker-bravo,I. Bravo,F,49,184,2552,M,1155571,EUR,1105574400,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,home,Udinese,Damián Pizarro,,,damian-pizarro,D. Pizarro,F,99,188,3296,M,1177565,EUR,1111968000,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,home,Udinese,Brenner,,,brenner,Brenner,F,20,176,2858,M,884980,EUR,947980800,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,away,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,29,29,False,31.0,18.0,17.0,4.0,0.0,16.0,19.0,2.0,12.0,6.0,,3.0,2.0,2.0,90.0,43.0,7.6,13.0,0.00038925,0,0.4398,,,,,,1.0,2.0,,3.0,,,,,,,,,,,1.0,,,,,,,,L'UomoTigre,3.0,,,
12504703,away,Juventus,Nicolò Savona,,,nicolo-savona,N. Savona,D,37,192,2582,M,1010220,EUR,1048032000,D,37,37,False,68.0,64.0,5.0,2.0,0.0,46.0,47.0,20.0,25.0,5.0,,,,,80.0,81.0,7.8,7.0,0.0355137,1,,1.0,,,,,,3.0,,1.0,1.0,0.122,2.0,,3.0,,4.0,2.0,1.0,1.0,,,,1.0,,0.7565,,,,,1.0,,
12504703,away,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4940,M,1128063,EUR,898646400,D,4,4,False,66.0,66.0,1.0,1.0,0.0,55.0,55.0,11.0,11.0,3.0,,,,,90.0,80.0,7.6,1.0,0.00271777,0,,3.0,1.0,2.0,1.0,1.0,3.0,6.0,,6.0,1.0,,,,2.0,1.0,,,,2.0,1.0,,,,,,,,FedericoGatti,,,,
12504703,away,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6630,M,965330,EUR,960163200,D,15,15,False,95.0,91.0,8.0,6.0,0.0,75.0,78.0,16.0,17.0,1.0,,,,,90.0,100.0,7.2,6.0,0.004079,0,,3.0,,2.0,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,Kalulujr_,,,,
12504703,away,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,917048,EUR,951004800,D,27,27,False,62.0,52.0,1.0,1.0,0.0,40.0,46.0,12.0,17.0,3.0,,,,,81.0,75.0,7.1,11.0,0.00615865,0,,2.0,,,1.0,1.0,,5.0,,1.0,1.0,,,1.0,2.0,,1.0,,,2.0,2.0,1.0,,,,,,,andrea_cambiaso,,,,
12504703,away,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8228,M,363860,EUR,884217600,M,5,5,False,58.0,49.0,5.0,2.0,0.0,32.0,36.0,17.0,22.0,1.0,,,,,90.0,73.0,7.2,12.0,0.0143753,0,,5.0,1.0,2.0,3.0,1.0,1.0,5.0,,4.0,1.0,,,,4.0,1.0,,,,4.0,,,,,,,True,,locamanuel73,,,,
12504703,away,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,40.0,34.0,2.0,,0.0,20.0,22.0,14.0,19.0,8.0,,,,,70.0,52.0,8.0,7.0,0.155845,2,,,,,,,1.0,7.0,2.0,1.0,,0.2503,2.0,2.0,1.0,,1.0,,,,3.0,2.0,,,,,,1.0,k_thuram,,,1.0,
12504703,away,Juventus,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,M,22,22,False,27.0,24.0,2.0,,0.0,9.0,9.0,15.0,19.0,3.0,,,,,87.0,39.0,6.7,8.0,0.020332,0,,4.0,1.0,,1.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,,1.0,,,,timothyweah,,,,
12504703,away,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,M,8,8,False,26.0,23.0,4.0,3.0,0.0,13.0,14.0,10.0,15.0,1.0,,,,,90.0,38.0,6.6,8.0,0.0236923,1,,5.0,,,2.0,3.0,1.0,2.0,,,1.0,0.323,,,1.0,2.0,3.0,,,1.0,,,,1.0,1.0,0.3109,,,teunkoopmeiners,,,,1.0
12504703,away,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,82614,M,1149011,EUR,1115164800,M,10,10,False,24.0,21.0,2.0,2.0,0.0,10.0,12.0,11.0,14.0,9.0,,,,,90.0,47.0,7.5,11.0,0.0345049,2,,8.0,1.0,,2.0,2.0,,11.0,1.0,,,0.089,2.0,5.0,6.0,3.0,2.0,,1.0,4.0,2.0,3.0,1.0,,1.0,,,1.0,KenanYıldız,,,,
12504703,away,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,832208,EUR,949017600,F,9,9,False,10.0,7.0,,,0.0,2.0,3.0,5.0,8.0,1.0,,,,,70.0,20.0,6.7,6.0,0.00319167,3,,2.0,,,,1.0,,2.0,,,1.0,0.452,,,,1.0,1.0,,1.0,,2.0,,,3.0,,1.3314,,,DV9,,,,1.0
12504703,away,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,16,16,True,9.0,5.0,,,0.0,5.0,5.0,,4.0,3.0,,,,,20.0,10.0,6.6,4.0,5.142e-05,0,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,west.mckennie,,,,
12504703,away,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19864,M,979222,EUR,1039824000,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,20.0,8.0,6.3,2.0,0.00460776,1,,5.0,,,3.0,,,,,,,0.0445,,1.0,,,,,1.0,,,,1.0,,,,,,FConceicao_7,,,,
12504703,away,Juventus,Juan Cabal,,,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,8.0,6.0,1.0,,0.0,4.0,4.0,2.0,4.0,1.0,,,,,10.0,15.0,6.6,2.0,0.00086311,1,,,,,,,,2.0,,2.0,,0.0075,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
12504703,away,Juventus,Danilo,,,danilo,Danilo,D,13,184,15175,M,124992,EUR,679536000,D,6,6,True,8.0,7.0,,,0.0,6.0,7.0,1.0,1.0,1.0,,,,,9.0,12.0,6.8,1.0,0.00050934,0,,,,,,,1.0,2.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,Danilo,,,,
12504703,away,Juventus,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4367,M,1100836,EUR,1074211200,F,51,51,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,3.0,2.0,,,0.0831753,0,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,Samu,,,1.0,
12504703,away,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,away,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,away,Juventus,Javier Gil,Javier,Gil,javier-gil,J. Gil,D,3,191,477,M,1526397,EUR,1146614400,D,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,away,Juventus,Jonas Rouhi,,,rouhi-jonas,J. Rouhi,D,73,183,1883,M,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,away,Juventus,Vasilije Adžić,Vasilije,Adžić,vasilije-adzic,V. Adžić,M,17,187,5124,M,1149288,EUR,1147392000,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504703,away,Juventus,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,901850,EUR,981936000,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nicolofagioli,,,,
