match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_wasFouled,stat_hitWoodwork,stat_totalOffside,player_firstName,stat_blockedScoringAttempt,player_lastName,stat_errorLeadToAShot,stat_bigChanceCreated,stat_goals
13472876,home,Botafogo,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4958,M,870762,EUR,893462400,F,98,98,False,13.0,9.0,,,0.0,2.0,2.0,11.0,1.0,3.0,,,,,90.0,23.0,6.8,8.0,0.0175234,2,,7.0,,,2.0,4.0,6.0,,1.0,,,,1.0,,3.0,,4.0,,,,2.0,0.0906,,arthurcabral9,,1.0,,,,2.0,,,,
13472876,home,Botafogo,David Ricardo,david-ricardo,D. Ricardo,D,57,188,941,M,1186587,EUR,1040428800,D,57,57,True,34.0,31.0,4.0,2.0,0.0,24.0,25.0,9.0,3.0,3.0,,,,,45.0,39.0,6.7,4.0,0.00338017,0,,7.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,David Ricardo,,,,,
13472876,home,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,6,6,True,15.0,12.0,3.0,2.0,0.0,3.0,5.0,10.0,,2.0,,,,,32.0,24.0,6.9,7.0,0.315905,0,,9.0,3.0,,,2.0,2.0,1.0,,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,Cuiabano,,,,,
13472876,home,Botafogo,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,28,28,True,19.0,15.0,1.0,1.0,0.0,6.0,7.0,12.0,1.0,3.0,,,,,31.0,24.0,6.4,7.0,0.00350043,0,,9.0,,,,4.0,1.0,,2.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,Newton,,,,,
13472876,home,Botafogo,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5658,M,249929,EUR,776736000,F,30,30,True,12.0,7.0,,,0.0,,1.0,11.0,,1.0,,,,,31.0,22.0,6.6,9.0,0.0171515,0,,7.0,2.0,,1.0,3.0,4.0,1.0,,2.0,1.0,,1.0,,1.0,,,,,,2.0,,,tucocorrea,,2.0,,,,,,,,
13472876,home,Botafogo,Danilo,danilo,Danilo,M,8,177,5268,M,1064039,EUR,988502400,M,35,35,True,13.0,9.0,2.0,1.0,0.0,6.0,6.0,7.0,,4.0,,,,,20.0,17.0,6.6,5.0,0.0717831,0,,3.0,,,,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,Danilo,,,,,,,,,,
13472876,home,Botafogo,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,home,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,home,Botafogo,Huguinho,victor-hugo-custodio-de-melo-moura,Huguinho,D,6,169,158,M,2030103,EUR,1180915200,D,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Hugo,,Custódio de Melo Moura,,,
13472876,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,home,Botafogo,Santiago Rodríguez,santiago-rodriguez,S. Rodríguez,M,23,172,1846,M,975216,EUR,947289600,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,home,Botafogo,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,home,Botafogo,Matheus Martins,matheus-martins,M. Martins,F,11,179,1836,M,1106779,EUR,1058313600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Martins,,,,,
13472876,away,Cruzeiro,Cássio,cassio,Cássio,G,1,195,4592,M,27756,EUR,549936000,G,1,1,False,21.0,15.0,11.0,5.0,0.0,13.0,13.0,8.0,2.0,7.0,,2.0,2.0,2.0,90.0,30.0,7.5,6.0,0.00014237,0,0.4701,2.0,,,,,,,,,,,,,,,,,,,,,,rcassio12,,,,,,,,1.0,,
13472876,away,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,44.0,35.0,3.0,2.0,0.0,17.0,23.0,21.0,1.0,4.0,,,,,90.0,68.0,7.4,16.0,0.244459,0,,18.0,7.0,2.0,,3.0,5.0,2.0,,1.0,1.0,,3.0,1.0,2.0,4.0,,,,1.0,1.0,,,,,1.0,,,,,,,,
13472876,away,Cruzeiro,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,43.0,35.0,11.0,5.0,0.0,27.0,28.0,15.0,8.0,3.0,,,,,90.0,58.0,7.4,8.0,0.00418089,0,,8.0,,,2.0,4.0,5.0,2.0,,,,1.0,2.0,2.0,,,3.0,,,1.0,,,,fabriciobruno96,,2.0,,,,,,,,
13472876,away,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,False,50.0,38.0,13.0,3.0,0.0,29.0,31.0,19.0,5.0,7.0,,,,,90.0,63.0,7.2,12.0,0.00324448,0,,9.0,,,3.0,3.0,2.0,,,,,1.0,1.0,1.0,,,,,,3.0,,,,,,1.0,,,,,,,,
13472876,away,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,6,6,False,37.0,29.0,4.0,2.0,1.0,15.0,16.0,21.0,10.0,5.0,,,,,90.0,70.0,7.8,17.0,0.383002,0,,14.0,3.0,1.0,1.0,7.0,7.0,1.0,4.0,2.0,2.0,,1.0,1.0,2.0,2.0,4.0,,,2.0,1.0,,,,,,,,Kaiki,,,,1.0,
13472876,away,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,263477,EUR,766627200,M,29,29,False,39.0,28.0,6.0,2.0,0.0,15.0,19.0,20.0,1.0,3.0,,,,,90.0,48.0,6.6,13.0,0.011063,0,,13.0,,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
13472876,away,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,43.0,36.0,5.0,4.0,0.0,14.0,17.0,26.0,1.0,7.0,,,,,90.0,53.0,6.9,10.0,0.0159132,0,,22.0,,,,5.0,5.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,True,1.0,,,,,,,,
13472876,away,Cruzeiro,Christian,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,False,26.0,22.0,1.0,1.0,0.0,10.0,12.0,14.0,2.0,3.0,,,,,89.0,44.0,7.6,8.0,0.015812,4,,12.0,,,1.0,5.0,2.0,2.0,,1.0,,,,,2.0,,1.0,1.0,3.0,2.0,1.0,1.0772,1.054,,,1.0,,1.0,,,,,,1.0
13472876,away,Cruzeiro,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,94,94,False,16.0,16.0,,,0.0,3.0,3.0,13.0,,5.0,,,,,70.0,25.0,6.7,5.0,0.0231831,2,,13.0,1.0,,,4.0,1.0,1.0,,3.0,,,,,1.0,2.0,,1.0,,1.0,1.0,0.0494,,,,1.0,,,,1.0,,,,
13472876,away,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,F,10,10,False,38.0,30.0,,,0.0,7.0,7.0,31.0,,3.0,,,,,89.0,52.0,7.6,15.0,0.0394078,3,,23.0,4.0,,,3.0,3.0,2.0,,2.0,1.0,,,,2.0,,,1.0,1.0,1.0,,0.3196,0.8077,matheus_pereira,,2.0,,1.0,,1.0,,,,1.0
13472876,away,Cruzeiro,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26963,M,954888,EUR,1011830400,F,19,19,False,23.0,18.0,3.0,2.0,1.0,5.0,6.0,17.0,,4.0,,,,,89.0,38.0,7.5,12.0,0.179796,2,,13.0,2.0,,1.0,2.0,6.0,,1.0,2.0,2.0,,,,3.0,1.0,2.0,1.0,,1.0,,0.1058,,kaiojorge,,2.0,,,,1.0,,,1.0,
13472876,away,Cruzeiro,Marquinhos,marquinhos,Marquinhos,M,7,175,4094,M,1116954,EUR,1049673600,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,2.0,,,,,20.0,14.0,6.7,4.0,0.00296888,0,,2.0,,,1.0,3.0,4.0,,2.0,,,,2.0,1.0,1.0,,,,,1.0,,,,_marquinhos011,,2.0,,,Marquinhos,,,,,
13472876,away,Cruzeiro,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2964,M,912786,EUR,882489600,M,8,8,True,1.0,1.0,,,0.0,,,1.0,,,,,,,1.0,2.0,,1.0,9.103e-05,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13472876,away,Cruzeiro,Eduardo,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,21,21,True,1.0,1.0,,,0.0,,,1.0,,,,,,,1.0,2.0,,1.0,0.00076635,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,away,Cruzeiro,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181,1860,M,992093,EUR,895708800,F,26,26,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,away,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo,,,,,
13472876,away,Cruzeiro,Kauã Prates,kaua-prates-de-almeida,K. Prates,D,36,182,1703,M,1887796,EUR,1218412800,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,away,Cruzeiro,Jonathan Jesus,jonathan,J. Jesus,D,34,187,1356,M,1498670,EUR,1085616000,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,away,Cruzeiro,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,away,Cruzeiro,Kaique Kenji,kenji,K. Kenji,M,70,178,1279,M,1647579,EUR,1138579200,F,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,away,Cruzeiro,Walace,walace,Walace,M,5,188,1459,M,553686,EUR,796953600,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472876,away,Cruzeiro,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Gabigol,,,,,,,,,,
13472876,away,Cruzeiro,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
