match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_totalContest,stat_wonContest,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_totalOffside,stat_clearanceOffLine,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_goals
12421202,home,K. Beerschot V.A.,Nick Shinton,,,nick-shinton,N. Shinton,G,33,196,117,M,909962,EUR,989452800,G,33,33,False,35.0,21.0,22.0,8.0,0.0,14.0,16.0,7.0,19.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,46.0,6.0,14.0,0.00332963,0,-0.9132,,,,,,,,,,,,,,,,,,,,,,,,,
12421202,home,K. Beerschot V.A.,Colin Dagba,,,dagba-colin,C. Dagba,D,2,168,498,M,941300,EUR,905299200,D,2,2,False,18.0,13.0,3.0,,0.0,8.0,8.0,5.0,11.0,,1.0,,,3.0,,,,,,,,,45.0,24.0,6.1,6.0,0.00397419,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12421202,home,K. Beerschot V.A.,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186,287,M,904992,EUR,992390400,D,5,5,False,35.0,31.0,6.0,2.0,0.0,24.0,24.0,7.0,11.0,2.0,4.0,,2.0,4.0,,4.0,,,,,,,90.0,44.0,6.2,5.0,0.00235691,0,,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12421202,home,K. Beerschot V.A.,Omar Fayed,Omar Fayed,,omar-fayed,O. Fayed,D,66,189,1607,M,1393731,EUR,1057276800,D,6,6,False,35.0,28.0,8.0,5.0,0.0,13.0,15.0,15.0,20.0,6.0,12.0,1.0,5.0,6.0,1.0,3.0,,,,,,,90.0,61.0,7.3,12.0,0.0420245,1,,,5.0,4.0,2.0,4.0,3.0,,2.0,3.0,1.0,1.0,2.0,2.0,0.0392,1.0,,,,,,,,,,
12421202,home,K. Beerschot V.A.,Brian Plat,,,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,4,4,False,18.0,11.0,5.0,2.0,0.0,4.0,6.0,7.0,13.0,5.0,6.0,1.0,1.0,1.0,,3.0,,,,,,,78.0,45.0,5.9,18.0,0.00644533,0,,1.0,1.0,1.0,2.0,,2.0,,2.0,1.0,,,6.0,1.0,,,1.0,,,,,,,,,
12421202,home,K. Beerschot V.A.,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185,953,M,966452,EUR,997660800,M,16,16,False,11.0,9.0,1.0,,0.0,7.0,7.0,2.0,4.0,2.0,6.0,,1.0,3.0,,2.0,,,,,,,33.0,19.0,5.6,3.0,0.00338472,0,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
12421202,home,K. Beerschot V.A.,Katuku Derrick Tshimanga,,,katuku-derrick-tshimanga,K. D. Tshimanga,D,26,176,30,M,46014,EUR,594777600,M,26,26,False,13.0,11.0,,,0.0,6.0,7.0,5.0,6.0,4.0,7.0,1.0,2.0,1.0,,5.0,,,,,,,90.0,25.0,7.0,4.0,0.0038338,0,,,,,2.0,,2.0,1.0,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,
12421202,home,K. Beerschot V.A.,Ayouba Kosiah,,,ayouba-kosiah,A. Kosiah,F,92,188,256,M,1046939,EUR,995760000,M,9,9,False,6.0,4.0,,,0.0,3.0,4.0,1.0,2.0,3.0,2.0,,,1.0,,,,,,,,,45.0,12.0,6.5,4.0,0.00013576,1,,,,,,,,1.0,2.0,1.0,,,2.0,1.0,0.0266,,1.0,,,1.0,0.1113,,,,,
12421202,home,K. Beerschot V.A.,Hakim Sahabo,Hakim Sahabo,,sahabo-hakim,H. Sahabo,M,6,183,470,M,1434757,EUR,1118880000,M,20,20,False,26.0,23.0,2.0,1.0,0.0,12.0,14.0,12.0,16.0,,4.0,,1.0,3.0,,2.0,,,,,,,78.0,38.0,6.6,8.0,0.0726205,0,,4.0,,,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,1.0,,,,
12421202,home,K. Beerschot V.A.,Thibaud Verlinden,,,thibaud-verlinden,T. Verlinden,M,7,173,110,M,826172,EUR,931478400,M,10,10,False,11.0,10.0,1.0,1.0,0.0,4.0,4.0,8.0,14.0,2.0,4.0,,,2.0,,1.0,,,,,,,78.0,29.0,6.8,11.0,0.149303,1,,7.0,3.0,1.0,,,,,,,,,1.0,2.0,0.028,2.0,,,,1.0,0.0157,2.0,True,,,
12421202,home,K. Beerschot V.A.,Charly Keita,,,keita-charly,C. Keita,F,99,192,56,M,1137495,EUR,929491200,F,27,27,False,21.0,15.0,,,0.0,6.0,6.0,9.0,15.0,11.0,11.0,,3.0,3.0,,1.0,,,,,,,90.0,43.0,6.7,16.0,0.00908833,1,,,1.0,,5.0,,1.0,,5.0,8.0,,,4.0,2.0,0.0581,,,,,,,,,1.0,,
