match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_errorLeadToAGoal,stat_fouls,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_outfielderBlock,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_wonTackle,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated
10913420,home,Al-Khaleej,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,9,9,False,11.0,9.0,2.0,1.0,3.0,3.0,6.0,8.0,4.0,2.0,2.0,,,,90.0,27.0,7.0,8.0,5,1.0,10.0,,1.0,,,,4.0,3.0,4.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,3.0,1.0,3.0,,,
10913420,home,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170,35,M,857390,EUR,852076800,M,6,6,True,16.0,12.0,2.0,1.0,4.0,4.0,8.0,12.0,6.0,3.0,1.0,,,,21.0,27.0,7.1,6.0,0,,4.0,2.0,3.0,,3.0,,1.0,,,2.0,2.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,
10913420,home,Al-Khaleej,Mohammed Al-Sahli,mohammed-al-sahli,M. Al-Sahli,M,11,178,3,M,974146,EUR,678326400,F,11,11,True,5.0,5.0,,,1.0,1.0,4.0,4.0,2.0,1.0,2.0,,,,11.0,8.0,6.6,1.0,0,,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10913420,home,Al-Khaleej,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177,52,M,989766,EUR,797904000,F,14,14,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913420,home,Al-Khaleej,Douglas Friedrich,douglas-friedrich,D. Friedrich,G,36,193,156,M,838439,EUR,597888000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913420,home,Al-Khaleej,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179,10,M,1085896,EUR,914284800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdullah Alshenqiti,,,,,,,,,,,,,,,,,
10913420,home,Al-Khaleej,Abdullah Al-Harbi,abdullah-al-harbi,A. Al-Harbi,D,20,175,4,M,818755,EUR,601948800,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913420,home,Al-Khaleej,Hani Al-Subayani,hani-al-subayani,H. Al-Subayani,D,3,175,4,M,974169,EUR,900979200,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913420,home,Al-Khaleej,Ayman Al-Hujaili,ayman-al-hujaili,A. Al-Hujaili,M,10,165,16,M,990188,EUR,900460800,M,58,58,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913420,home,Al-Khaleej,Hassan Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175,4,M,1915048,EUR,706147200,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Hassan,Al-Majhad,,,,,,,,,,,,,,,,
10913420,away,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187,324,M,235686,EUR,654652800,G,18,18,False,25.0,20.0,10.0,5.0,18.0,21.0,2.0,4.0,,12.0,,5.0,1.0,1.0,90.0,39.0,6.5,5.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,
10913420,away,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,27,27,False,25.0,19.0,1.0,,10.0,11.0,9.0,15.0,3.0,6.0,1.0,,,,90.0,39.0,6.1,9.0,0,1.0,3.0,2.0,,1.0,1.0,,1.0,,,,,2.0,,,1.0,,1.0,,,,,1.0,,,,,,,,
10913420,away,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188,76,M,584430,EUR,706492800,D,4,4,False,54.0,51.0,6.0,6.0,34.0,36.0,17.0,18.0,8.0,6.0,2.0,,,,90.0,65.0,7.2,3.0,1,2.0,4.0,,2.0,3.0,2.0,,2.0,2.0,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,
10913420,away,Al-Shabab,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182,1188,M,881837,EUR,918518400,D,5,5,False,62.0,54.0,7.0,3.0,37.0,41.0,17.0,21.0,10.0,4.0,3.0,,,,90.0,77.0,7.0,8.0,0,3.0,1.0,1.0,,7.0,4.0,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,
10913420,away,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171,848,M,1022679,EUR,950918400,D,24,24,False,42.0,35.0,2.0,2.0,13.0,15.0,22.0,32.0,2.0,5.0,,,,,90.0,65.0,6.5,14.0,0,,3.0,1.0,,,2.0,,1.0,,1.0,,3.0,1.0,,,,,5.0,,,,,1.0,,,,,,,,
10913420,away,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,11,174,1194,M,31981,EUR,583545600,M,10,10,False,96.0,88.0,8.0,7.0,42.0,46.0,50.0,58.0,5.0,6.0,2.0,,,,90.0,113.0,7.8,14.0,0,,5.0,1.0,4.0,,,,2.0,,1.0,3.0,,,,,,1.0,8.0,4.0,,,4.0,,True,,,,,,,1.0
10913420,away,Al-Shabab,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187,2715,M,76227,EUR,633571200,M,23,23,False,61.0,56.0,3.0,1.0,39.0,40.0,17.0,21.0,6.0,5.0,2.0,,,,90.0,69.0,7.0,5.0,0,1.0,1.0,,,1.0,3.0,,1.0,,,,2.0,,Grzegorz,Krychowiak,,,,,,,,1.0,,,,,,,,
10913420,away,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177,565,M,789438,EUR,733190400,M,8,8,False,36.0,28.0,2.0,,15.0,17.0,13.0,19.0,4.0,6.0,1.0,,,,89.0,52.0,6.8,16.0,2,,5.0,,4.0,,1.0,,1.0,1.0,1.0,2.0,,3.0,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,
10913420,away,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177,32,M,893218,EUR,787881600,M,15,15,False,58.0,53.0,1.0,1.0,30.0,31.0,23.0,27.0,4.0,4.0,,,,,70.0,67.0,7.9,5.0,1,,3.0,2.0,,,4.0,,1.0,,,,,,,,,1.0,,,,,1.0,2.0,,,1.0,1.0,,,,
10913420,away,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168,92,M,803052,EUR,711244800,M,11,11,False,27.0,23.0,3.0,2.0,7.0,8.0,16.0,21.0,6.0,2.0,2.0,,,,70.0,39.0,6.6,9.0,0,,7.0,,2.0,,2.0,,4.0,1.0,2.0,2.0,,1.0,,,,,2.0,,,,,1.0,,,,,,,,
10913420,away,Al-Shabab,Aaron-Salem Boupendza,aaron-salem-boupendza,A. Boupendza,F,9,180,1126,M,891419,EUR,839376000,F,9,9,False,15.0,9.0,1.0,,5.0,7.0,4.0,8.0,3.0,2.0,1.0,,,,79.0,26.0,7.1,11.0,3,2.0,4.0,,1.0,,,,1.0,1.0,1.0,,1.0,3.0,,,,,,,2.0,,,,,,1.0,1.0,,,,
10913420,away,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185,28,M,818624,EUR,735955200,M,89,89,True,15.0,15.0,1.0,1.0,7.0,7.0,8.0,8.0,3.0,2.0,,,,,20.0,19.0,6.8,1.0,0,,2.0,1.0,,,3.0,,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,
10913420,away,Al-Shabab,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170,151,M,965177,EUR,938044800,M,7,7,True,6.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,,,,,,,20.0,14.0,6.1,8.0,1,,5.0,2.0,2.0,,,,,1.0,,,,4.0,,,,,1.0,,,,,,,,1.0,,1.0,,,
10913420,away,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176,437,M,555624,EUR,808444800,F,13,13,True,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,11.0,6.0,6.6,2.0,1,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10913420,away,Al-Shabab,Ahmed Abdu,ahmed-abdu,A. Abdu,F,71,183,6,M,1392248,EUR,839462400,F,71,71,True,3.0,3.0,,,,,3.0,3.0,1.0,1.0,,,,,1.0,4.0,,,0,1.0,2.0,,,,,,2.0,,,,,,Ahmed Abdu,,,,,,,,,,,,,,,,,
10913420,away,Al-Shabab,Hussein Shaian,hussain-abdoh-al-shaian,H. Shaian,G,,190,4,M,791429,EUR,611884800,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913420,away,Al-Shabab,Khaled Al-Ghamdi,khaled-al-ghamdi,K. Al-Ghamdi,D,,166,2,,804259,EUR,575510400,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913420,away,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184,534,M,923040,EUR,831513600,D,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913420,away,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168,15,M,1152012,EUR,993340800,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Hussain Alsebyani,,,,,,,,,,,,,,,,,
10913420,away,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172,36,M,828444,EUR,730771200,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
