match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed
15361022,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175.0,40103,M,FedeChiesa,845386,EUR,877737600,F,14,14,False,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,,,1.0,,,,77.0,16.0,6.1,4.0,9.1442216913161,2.0,5.2478114214501,0.0,,1,-0.08,0.0,-0.04,,,,,,4.0,1.0,,,,,,,,3.0,,,,,-0.03,,3.0,,,,,1.0,1.0,,,,,
15361022,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188.0,14092,M,joegomez5,318927,EUR,864345600,D,2,2,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,,,1.0,,,,19.0,3.0,6.7,,,,,,,0,0.01,,0.13,,,,,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,
15361022,home,Liverpool,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190.0,97155,M,hekitike,1048422,EUR,1024531200,F,22,22,True,4.0,2.0,,,0.0,,,2.0,4.0,,1.0,,,,,,13.0,7.0,6.3,3.0,11.898351188243,2.0,5.9662736867191,0.0,,0,-0.07,0.05,-0.05,,Hugo Ekitiké,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15361022,home,Liverpool,Rio Ngumoha,rio-ngumoha,R. Ngumoha,F,73,174.0,27166,M,,1881902,EUR,1219881600,F,73,73,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,,,,,13.0,9.0,6.5,2.0,61.603386459247,4.0,43.328145960931,2.0,,0,0.05,0.04,0.0,,Rio Ngumoha,,,,3.0,,,,,,,,,,,15.437207208461,32.811095793172,,,,1.0,,,,,1.0,,,,,,
15361022,home,Liverpool,Calvin Ramsay,calvin-ramsay,C. Ramsay,D,47,177.0,4403,M,,991227,EUR,1059609600,D,47,47,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,,,,,,,,1.0,3.0,,2.0,4.9793015574476,1.0,3.6269353769765,0.0,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
15361022,home,Liverpool,Trey Nyoni,nyoni-trey,T. Nyoni,M,42,180.0,9789,M,TNyoni,1445945,EUR,1183161600,M,42,42,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,,,,1.0,,,1.0,8.0,,1.0,14.03958316739,2.0,7.0653092911887,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361022,home,Liverpool,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200.0,17245,M,mamardashvili,930997,EUR,970185600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361022,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178.0,24708,M,andyrobertson94,262911,EUR,763344000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361022,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190.0,31041,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361022,home,Liverpool,Kieran Morrison,kieran-morrison,K. Morrison,M,68,170.0,1871,M,,1462781,EUR,1163030400,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361022,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188.0,531,M,,31867,EUR,650937600,G,23,23,False,36.0,27.0,17.0,9.0,0.0,23.0,26.0,4.0,10.0,,,,,4.0,2.0,2.0,90.0,40.0,6.1,9.0,62.067892499928,10.0,34.884263709488,0.0,0.1038,0,0.05,0.0,-0.32,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
15361022,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184.0,1145,M,,219572,EUR,695433600,D,34,34,False,36.0,33.0,2.0,,0.0,14.0,15.0,19.0,21.0,4.0,,,1.0,1.0,,,90.0,54.0,6.1,6.0,123.24302302986,14.0,9.539953431852,1.0,,1,0.1,0.01,-0.42,,,,,,3.0,1.0,1.0,,,1.0,2.0,2.0,1.0,,2.0,21.507453709652,23.434345072991,3.0,-0.12,,2.0,,1.0,,,,,,,,,
15361022,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3187,M,,962012,EUR,960422400,D,6,6,False,43.0,38.0,9.0,6.0,0.0,23.0,23.0,15.0,20.0,2.0,2.0,1.0,3.0,2.0,,,72.0,52.0,6.6,6.0,168.45926701188,20.0,62.015587004976,1.0,,0,0.25,0.08,-0.29,,,,,,1.0,,,,,1.0,,,,,1.0,17.095392572045,17.095747892385,,,,,,,,,,,,,,,
15361022,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190.0,1907,M,,115365,EUR,690681600,D,5,5,False,58.0,54.0,6.0,4.0,0.0,36.0,36.0,18.0,22.0,1.0,,,4.0,5.0,,,90.0,68.0,5.8,5.0,157.29966861611,22.0,22.278254852407,0.0,,1,-0.32,0.02,-0.26,,,,1.0,,3.0,,1.0,,,2.0,,1.0,1.0,,,,,2.0,-0.05,1.0,1.0,True,,,1.0,1.0,,,,,,
15361022,away,Brighton & Hove Albion,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174.0,20994,M,ferdikadioglu,825844,EUR,939254400,D,24,24,False,41.0,34.0,1.0,,0.0,11.0,14.0,23.0,27.0,5.0,3.0,2.0,1.0,4.0,,,90.0,64.0,6.0,13.0,110.87551974256,14.0,37.103685844126,1.0,,3,0.07,0.17,-0.57,,,,,,3.0,1.0,,1.0,,,1.0,1.0,1.0,4.0,2.0,14.049858202807,16.6353979213,2.0,-0.21,,1.0,,,,,,2.0,,,,,
15361022,away,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181.0,4700,M,pascalgross65,48480,EUR,676944000,M,30,30,False,52.0,46.0,5.0,3.0,0.0,20.0,23.0,26.0,29.0,4.0,,,,6.0,,,90.0,71.0,6.8,10.0,160.08267075166,14.0,60.792788136584,1.0,,0,0.43,0.14,-0.23,,,,3.0,,5.0,,,,,1.0,1.0,2.0,2.0,1.0,2.0,19.939805530745,24.729811180031,,,,2.0,,4.0,1.0,,1.0,,,,,1.0,
15361022,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179.0,26183,M,carlos_baleba,1199043,EUR,1073088000,M,17,17,False,21.0,20.0,3.0,3.0,0.0,13.0,13.0,7.0,8.0,3.0,2.0,2.0,,3.0,,,62.0,27.0,6.7,2.0,137.89916404155,15.0,73.582928378046,3.0,,0,0.06,0.24,-0.1,,,,,,1.0,,,,,,2.0,,,,1.0,26.592316618492,61.542664459123,,,,1.0,,,,,,,,,,,
15361022,away,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182.0,1558,M,,1142315,EUR,1113177600,M,13,13,False,34.0,25.0,3.0,1.0,0.0,14.0,18.0,11.0,16.0,6.0,1.0,1.0,4.0,1.0,,,81.0,47.0,6.3,10.0,75.922100464532,9.0,41.811879854872,1.0,,1,-0.27,0.08,-0.11,,Jack Hinshelwood,,1.0,1.0,5.0,1.0,1.0,,,,,4.0,2.0,,,17.946302169955,21.855005925417,2.0,-0.52,1.0,2.0,,,,,,,,,,,1.0
15361022,away,Brighton & Hove Albion,Harry Howell,harry-howell,H. Howell,M,53,,689,M,,1627806,EUR,1208649600,F,53,53,False,19.0,14.0,2.0,,0.0,7.0,10.0,7.0,9.0,10.0,3.0,,2.0,2.0,,,62.0,40.0,7.2,10.0,142.75606218523,14.0,44.072780703548,2.0,,1,0.26,0.08,-0.01,,,,1.0,3.0,10.0,1.0,,,,1.0,2.0,4.0,3.0,1.0,3.0,27.125920048032,39.022170391775,2.0,0.01,,5.0,,1.0,1.0,1.0,,1.0,,,,,
15361022,away,Brighton & Hove Albion,Charalampos Kostoulas,kostoulas-charalampos,C. Kostoulas,M,19,185.0,6073,M,,1416535,EUR,1180483200,F,19,19,False,26.0,21.0,,,0.0,8.0,8.0,13.0,18.0,4.0,2.0,1.0,1.0,3.0,,,90.0,46.0,6.3,10.0,120.00173144725,12.0,24.878679468383,2.0,,2,-0.34,0.2,0.18,,Charalampos Kostoulas,,5.0,,9.0,,1.0,,,,1.0,2.0,,2.0,1.0,13.581899521073,39.611252076125,1.0,0.0,1.0,2.0,,,,,,1.0,,,,,
15361022,away,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185.0,11191,M,,1065588,EUR,1048723200,F,25,25,False,20.0,12.0,2.0,,0.0,7.0,8.0,5.0,12.0,2.0,,,1.0,5.0,,,62.0,32.0,6.3,10.0,93.700647044761,8.0,57.953882839434,2.0,,2,-0.16,0.34,-0.1,,Diego Gomez,,,1.0,5.0,2.0,,1.0,,,1.0,1.0,,1.0,,33.047270416273,58.730506431191,1.0,-0.38,,3.0,,1.0,,,,1.0,,,,,1.0
15361022,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178.0,20697,M,KaoruM,936849,EUR,864086400,M,22,22,True,20.0,18.0,,,0.0,5.0,5.0,13.0,15.0,2.0,,,1.0,1.0,,,28.0,29.0,6.7,5.0,67.759899331619,8.0,33.310992233406,1.0,,1,-0.1,0.12,0.23,,,,1.0,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,12.644434158932,13.556222519566,1.0,-0.03,,,,3.0,1.0,,,,,,,,
15361022,away,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182.0,3505,M,,946695,EUR,1019260800,F,10,10,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,4.0,,,,,,,28.0,16.0,6.8,3.0,29.626523059124,5.0,13.428365428992,0.0,,2,-0.05,0.03,-0.03,,,,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,-0.29,,,,1.0,,,,1.0,,,,,
15361022,away,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180.0,7041,M,minteh01,1400106,EUR,1090454400,F,11,11,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,3.0,3.0,1.0,,3.0,,,28.0,25.0,7.1,9.0,75.367660729464,7.0,43.044613897209,2.0,,1,0.32,0.3,0.18,,,,,,4.0,,1.0,,,,,2.0,2.0,1.0,,14.786811507254,43.742044100789,1.0,-0.22,2.0,,,3.0,1.0,,,,,,,,
15361022,away,Brighton & Hove Albion,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181.0,1043,M,,788784,EUR,879811200,D,21,21,True,17.0,14.0,3.0,2.0,0.0,6.0,6.0,8.0,11.0,1.0,,,2.0,1.0,,,18.0,21.0,6.9,3.0,46.778634122875,7.0,34.374500192256,0.0,,2,0.12,0.07,0.19,,,,,1.0,,,,,,,,,,,,,,,-0.4,,,,,,,,2.0,,,,,
15361022,away,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188.0,2173,M,,959628,EUR,942710400,M,27,27,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,1.0,,,2.0,,,9.0,12.0,6.5,2.0,21.791676236816,2.0,16.950365176254,0.0,,1,-0.02,0.03,-0.03,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,-0.1,,,,,,,,,,,,,
15361022,away,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193.0,4215,M,,994363,EUR,1029628800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361022,away,Brighton & Hove Albion,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183.0,4478,M,,997152,EUR,977443200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361022,away,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175.0,3348,M,,791,EUR,505180800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361022,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185.0,4466,M,,33902,EUR,659577600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
