match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_lastManTackle,stat_expectedGoals,stat_aerialWon,stat_outfielderBlock,stat_totalCross,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_penaltyConceded,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goalAssist,stat_goals,stat_penaltyWon,stat_bigChanceCreated
11451038,home,Adana Demirspor,M'Baye Niang,,,mbaye-niang,M. Niang,F,29,188,1637,M,,139228,EUR,787795200,F,9,9,False,16.0,14.0,,,8.0,8.0,6.0,8.0,3.0,,,,,1.0,,,,,,90.0,29.0,7.6,6.0,0.0325648,1,,5.0,,,,,5.0,,,0.7884,2.0,,,4.0,,,,,,1.0,,1.0,0.9904,,1.0,1.0,,
11451038,home,Adana Demirspor,Dorukhan Toköz,,,dorukhan-tokoz,D. Toköz,M,24,180,156,M,,796133,EUR,832636800,M,26,26,True,27.0,20.0,3.0,,11.0,13.0,9.0,14.0,4.0,,1.0,1.0,,2.0,,,,,,45.0,37.0,6.8,8.0,0.00912995,0,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,
11451038,home,Adana Demirspor,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182,285,M,,1000187,EUR,1049068800,F,56,56,True,6.0,5.0,,,3.0,3.0,2.0,3.0,5.0,1.0,,1.0,,2.0,,,,,,38.0,16.0,7.3,2.0,0.00141028,1,,2.0,,,,,1.0,,,0.0557,1.0,,,,2.0,1.0,,,1.0,,,1.0,0.3386,,,1.0,,
11451038,home,Adana Demirspor,Arbër Zeneli,,,arber-zeneli,A. Zeneli,F,9,176,393,M,,227892,EUR,793670400,M,23,23,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,,1.0,,,,,,12.0,7.0,6.6,3.0,0.00115767,0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11451038,home,Adana Demirspor,Ertaç Özbir,,,ertac-ozbir,E. Özbir,G,,186,92,M,,126077,EUR,625276800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,home,Adana Demirspor,İsmail Çokçalış,,,ismail-cokcalis,İ. Çokçalış,D,16,176,32,M,,906050,EUR,961545600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,home,Adana Demirspor,Pape Abou Cissé,Pape,Abou Cissé,pape-abou-cisse,P. A. Cissé,D,,197,811,M,,790198,EUR,811036800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,home,Adana Demirspor,Tayfun Aydoğan,,,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,,816435,EUR,833328000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,home,Adana Demirspor,Édouard Michut,,,edouard-michut,É. Michut,M,20,178,701,M,,1048011,EUR,1046736000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,home,Adana Demirspor,İzzet Çelik,,,celik-izzet,İ. Çelik,M,6,166,68,M,,826836,EUR,1087689600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,home,Adana Demirspor,Nani,,,nani,Nani,F,17,177,2176,M,,17740,EUR,532569600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,away,Samsunspor,Okan Kocuk,,,okan-kocuk,O. Koçuk,G,1,187,289,M,,190179,EUR,806803200,G,1,1,False,19.0,10.0,19.0,10.0,3.0,7.0,7.0,12.0,,1.0,10.0,,,,2.0,,1.0,2.0,1.0,90.0,29.0,7.0,9.0,0.00078414,0,-0.3398,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,away,Samsunspor,Mickael Tirpan,,,mickael-tirpan,M. Tirpan,D,25,177,58,M,,800340,EUR,751334400,D,24,24,False,19.0,14.0,4.0,1.0,6.0,8.0,8.0,15.0,3.0,3.0,7.0,1.0,1.0,1.0,,,,,,89.0,53.0,6.9,14.0,0.0185795,0,,5.0,1.0,5.0,1.0,,,,,,,,4.0,1.0,2.0,1.0,,,,1.0,,,,2.0,,,,
11451038,away,Samsunspor,Ľubomír Šatka,,,ubomir-satka,Ľ. Šatka,D,37,185,293,M,,187231,EUR,817862400,D,37,37,False,25.0,17.0,6.0,1.0,15.0,16.0,2.0,9.0,4.0,5.0,6.0,1.0,1.0,1.0,,,,,,90.0,39.0,6.8,9.0,0.00099173,0,,3.0,,3.0,2.0,,2.0,,,,2.0,,,,,,,1.0,,,,,,1.0,,,1.0,
11451038,away,Samsunspor,Alim Öztürk,,,alim-ozturk,A. Öztürk,D,5,190,29,M,,151074,EUR,721958400,D,5,5,False,18.0,11.0,7.0,3.0,6.0,9.0,5.0,9.0,3.0,6.0,3.0,,,,,,,,,90.0,28.0,6.7,7.0,0.653653,0,,1.0,,2.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,
11451038,away,Samsunspor,Soner Gönül,,,soner-gonul,S. Gönül,D,28,177,50,M,,867727,EUR,865987200,D,28,28,False,9.0,8.0,2.0,1.0,2.0,2.0,6.0,8.0,2.0,1.0,3.0,2.0,1.0,,,,,,,87.0,25.0,6.5,7.0,0.00343001,0,,2.0,,,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,
11451038,away,Samsunspor,Carlo Holse,,,carlo-holse,C. Holse,M,21,177,633,M,,837012,EUR,928281600,M,21,21,False,25.0,17.0,3.0,2.0,9.0,12.0,8.0,13.0,1.0,2.0,7.0,,,,,,,,,90.0,44.0,7.2,11.0,0.142004,1,,6.0,2.0,4.0,2.0,,1.0,,,0.0998,1.0,1.0,,2.0,,,,,,,,1.0,0.2786,1.0,,1.0,,
11451038,away,Samsunspor,Taylan Antalyalı,,,taylan-antalyali,T. Antalyalı,M,14,180,286,M,,190197,EUR,789523200,M,48,48,False,27.0,18.0,4.0,3.0,6.0,9.0,12.0,20.0,3.0,2.0,12.0,1.0,1.0,1.0,,,,,,90.0,42.0,6.9,15.0,0.0188039,1,,2.0,1.0,1.0,1.0,,,1.0,,0.0438,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,
11451038,away,Samsunspor,Muhammed Gümüşkaya,,,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,,929649,EUR,978307200,M,23,23,False,12.0,7.0,1.0,1.0,,,7.0,16.0,3.0,1.0,3.0,,,1.0,,,,,,59.0,24.0,6.9,12.0,0.360386,1,,6.0,2.0,,1.0,,1.0,,,0.0818,1.0,,4.0,1.0,2.0,1.0,,,,1.0,,1.0,0.0471,1.0,,,,
11451038,away,Samsunspor,Olivier Ntcham,,,olivier-ntcham,O. Ntcham,M,10,180,801,M,,352676,EUR,823824000,M,10,10,False,29.0,25.0,,,7.0,7.0,19.0,23.0,1.0,,4.0,,,,,,,,,87.0,41.0,6.7,12.0,0.0949216,1,,6.0,1.0,,1.0,,,,,0.7884,,,1.0,2.0,4.0,1.0,,,,1.0,1.0,1.0,0.9745,1.0,,1.0,,
11451038,away,Samsunspor,Emre Kılınç,,,emre-kilinc,E. Kılınç,M,11,174,320,M,,202032,EUR,777600000,M,11,11,False,26.0,20.0,1.0,1.0,10.0,11.0,10.0,16.0,5.0,,8.0,3.0,2.0,2.0,,,,,,90.0,41.0,7.9,11.0,0.0260154,0,,5.0,3.0,1.0,1.0,True,,,,,,,1.0,3.0,1.0,,,,1.0,4.0,,,,,2.0,,,1.0
11451038,away,Samsunspor,Marius Mouandilmadji,,,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,,943593,EUR,885427200,F,9,9,False,25.0,13.0,2.0,,4.0,4.0,10.0,22.0,6.0,3.0,4.0,,,1.0,,,,,,89.0,46.0,7.8,19.0,0.0214733,5,,3.0,,,2.0,,1.0,1.0,,1.1667,5.0,1.0,1.0,5.0,,,2.0,,,,1.0,2.0,0.9155,1.0,,1.0,,
11451038,away,Samsunspor,Nanú,,,nanu,Nanú,D,14,177,270,M,,343965,EUR,769132800,D,19,19,True,8.0,6.0,,,1.0,2.0,5.0,6.0,4.0,,6.0,1.0,,1.0,,,,,,31.0,22.0,6.2,10.0,0.00711217,0,,7.0,,,2.0,,,,,,,,,3.0,3.0,2.0,,,,,,,,4.0,,,,
11451038,away,Samsunspor,Marc Bola,,,marc-bola,M. Bola,D,16,185,264,M,,862083,EUR,881625600,D,16,16,True,4.0,1.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,14.0,9.0,6.6,3.0,3.044e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,away,Samsunspor,Ercan Kara,,,ercan-kara,E. Kara,F,9,192,253,M,,843039,EUR,820627200,F,99,99,True,3.0,1.0,,,,,1.0,3.0,2.0,1.0,1.0,,,1.0,,,,,,14.0,7.0,6.8,3.0,0.00052883,1,,1.0,,,1.0,,,,,0.1439,1.0,,,1.0,,,,,,,,1.0,0.4039,,,,,
11451038,away,Samsunspor,Soner Aydoğdu,,,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,,69351,EUR,663033600,M,8,8,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,4.0,,1.0,0.00039645,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11451038,away,Samsunspor,Kingsley Schindler,,,kingsley-schindler,K. Schindler,F,19,179,869,M,,169113,EUR,742435200,F,17,17,True,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,1.0,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11451038,away,Samsunspor,Jakub Szumski,,,jakub-szumski,J. Szumski,G,29,194,149,M,,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,away,Samsunspor,Rick Van Drongelen,,,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,,803023,EUR,914112000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,away,Samsunspor,Osman Çelik,,,osman-celik,O. Çelik,M,88,182,13,M,,758656,EUR,691200000,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,away,Samsunspor,Muhammet Ali Özbaskıcı,Muhammet Ali Özbaskici,,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,,1149024,EUR,1127779200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451038,away,Samsunspor,Moryke Fofana,,,moryke-fofana,M. Fofana,M,7,182,112,M,,269199,EUR,690854400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
