match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,confirmed,length,injury,playerName,reason,rescinded,from
11067502,FT,0.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067502,,0.0,3.0,,90,8.0,,1,,,goal,174368605.0,False,regular,931521.0,Ronald,,,,,,,
11067502,,,,,90,2.0,,1,,,varDecision,21631.0,False,penaltyNotAwarded,979861.0,Isidro Pitta,True,,,,,,
11067502,,,,,90,0.0,,1,,,injuryTime,,,,,,,9.0,,,,,
11067502,,,,,88,,,3,,,substitution,122188898.0,False,regular,,,,,False,,,,
11067502,,,,,85,,,6,,,card,121004418.0,False,yellow,1102383.0,Rikelme,,,,Rikelme,Foul,False,
11067502,,,,,80,,,11,,,card,121004417.0,True,yellow,868030.0,Rezende,,,,Rezende,Persistent fouling,False,
11067502,,0.0,2.0,,77,,,14,,,goal,174368228.0,False,regular,979861.0,Isidro Pitta,,,,,,,
11067502,,,,,74,,,17,,,substitution,122188892.0,True,regular,,,,,False,,,,
11067502,,,,,73,,,18,,,substitution,122188891.0,True,regular,,,,,False,,,,
11067502,,,,,71,,,20,,,substitution,122188886.0,False,regular,,,,,False,,,,
11067502,,,,,68,,,23,,,substitution,122188883.0,False,injury,,,,,True,,,,
11067502,,,,,62,,,29,,,substitution,122188880.0,True,regular,,,,,False,,,,
11067502,,,,,62,,,29,,,substitution,122188879.0,True,regular,,,,,False,,,,
11067502,,,,,60,,,31,,,varDecision,21630.0,True,redCardGiven,794838.0,Vitor Hugo,False,,,,,,
11067502,,,,,46,,,45,,,substitution,122188877.0,False,regular,,,,,False,,,,
11067502,,,,,46,,,45,,,substitution,122188876.0,False,regular,,,,,False,,,,
11067502,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067502,,,,,45,0.0,,1,,,injuryTime,,,,,,,5.0,,,,,
11067502,,,,,43,,,3,,,card,121004400.0,False,yellow,809194.0,Allyson,,,,Allyson,Foul,False,
11067502,,,,,36,,,10,,,card,121004398.0,False,yellow,790103.0,Jonathan Cafú,,,,Jonathan Cafú,Foul,False,
11067502,,,,,23,,,23,,,substitution,122188816.0,True,regular,,,,,False,,,,
11067502,,0.0,1.0,,22,,,24,,,goal,174366630.0,False,penalty,270287.0,Deyverson,,,,,,,penalty
11067502,,,,,20,,,26,,,card,121004395.0,True,red,924073.0,Camilo Cándido,,,,Camilo Cándido,Professional handball,False,
