match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,captain,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon,stat_goals,stat_hitWoodwork,stat_penaltyConceded,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot
12117338,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188.0,4344,M,17785,EUR,339120000.0,G,1,1,False,11.0,7.0,4.0,0.0,7.0,9.0,2.0,7.0,3.0,90.0,20.0,7.2,4.0,8.437e-05,0,0.2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117338,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166.0,1621,M,795773,EUR,644630400.0,D,2,2,False,42.0,41.0,2.0,0.0,15.0,15.0,30.0,6.0,,90.0,59.0,7.5,5.0,0.426611,1,,2.0,27.0,3.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0333,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117338,home,Fluminense,Thiago Silva,,,thiago-silva,T. Silva,D,3,181.0,42324,M,33541,EUR,464659200.0,D,3,3,False,56.0,52.0,5.0,0.0,34.0,36.0,20.0,3.0,,90.0,69.0,7.5,5.0,0.0106466,3,,3.0,18.0,,,,3.0,,3.0,,3.0,3.0,2.0,,,1.0,,0.1177,,ThiagoSilva,True,1.0,,,,,,,,,,,,,,,,,,,,
12117338,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181.0,954,M,378590,EUR,620956800.0,D,29,29,False,69.0,66.0,4.0,0.0,39.0,39.0,30.0,3.0,,90.0,78.0,7.0,3.0,0.00828561,1,,1.0,27.0,,,3.0,1.0,6.0,4.0,,1.0,2.0,2.0,2.0,,,1.0,0.039,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12117338,home,Fluminense,Gabriel Fuentes,,,gabriel-fuentes,G. Fuentes,D,18,180.0,1577,M,927551,EUR,855446400.0,D,31,31,False,76.0,64.0,10.0,0.0,29.0,33.0,46.0,4.0,,89.0,98.0,7.1,19.0,0.0461513,1,,4.0,35.0,3.0,,1.0,1.0,5.0,3.0,1.0,,,1.0,1.0,,,2.0,0.0341,3.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12117338,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176.0,4179,M,1067671,EUR,1002240000.0,M,8,8,False,29.0,29.0,1.0,0.0,7.0,7.0,22.0,3.0,,45.0,36.0,6.6,3.0,0.0348817,0,,1.0,22.0,,,1.0,,6.0,1.0,1.0,,1.0,,,,,4.0,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12117338,home,Fluminense,Facundo Bernal,,,bernal-facundo,F. Bernal,M,5,187.0,1705,M,1177404,EUR,1061424000.0,M,5,5,False,69.0,61.0,5.0,0.0,30.0,32.0,37.0,7.0,,90.0,75.0,7.1,8.0,0.0398495,3,,3.0,31.0,,,,2.0,3.0,3.0,,1.0,,1.0,1.0,,,2.0,0.0651,,,,,1.0,,,,1.0,1.0,0.0871,,,,,,,,,,,,,
12117338,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170.0,30718,M,844096,EUR,874800000.0,M,21,21,False,37.0,32.0,2.0,0.0,3.0,4.0,42.0,6.0,,89.0,64.0,6.8,16.0,0.26318,3,,1.0,33.0,9.0,4.0,1.0,,7.0,2.0,3.0,2.0,,2.0,1.0,,,,0.8525,5.0,jhonariasa,,,1.0,3.0,1.0,,,1.0,0.9235,1.0,1.0,,,,,,,,,,,
12117338,home,Fluminense,Lima,,,lima,Lima,M,45,181.0,1368,M,807850,EUR,834451200.0,M,45,45,False,51.0,47.0,1.0,0.0,14.0,14.0,40.0,6.0,,90.0,67.0,7.5,11.0,0.0966929,1,,1.0,34.0,3.0,1.0,1.0,,4.0,2.0,2.0,,,1.0,,,2.0,,0.0146,2.0,,,1.0,,1.0,,,,1.0,0.0448,,,1.0,,,,,,,,,,
12117338,home,Fluminense,Kevin Serna,,,serna-kevin,K. Serna,M,90,181.0,3425,M,981374,EUR,882748800.0,M,90,90,False,20.0,11.0,,0.0,2.0,3.0,24.0,2.0,,71.0,49.0,7.4,23.0,0.380772,3,,,9.0,7.0,,,,9.0,6.0,2.0,1.0,,1.0,3.0,2.0,,,0.6813,,,,,2.0,8.0,3.0,,,2.0,0.8135,,,,1.0,,,,,,,,,
12117338,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176.0,8244,M,33238,EUR,568080000.0,F,14,14,False,13.0,9.0,1.0,0.0,3.0,4.0,9.0,1.0,,71.0,18.0,6.8,5.0,0.01357,2,,1.0,6.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.0413,2.0,germancano14,,,,,,,1.0,,,,,,,,,,,,,,,
12117338,home,Fluminense,Keno,,,keno,Keno,M,11,174.0,1898,M,787607,EUR,621388800.0,F,11,11,True,12.0,8.0,1.0,0.0,1.0,2.0,10.0,4.0,,45.0,25.0,7.1,7.0,0.0371959,5,,,7.0,,,,,3.0,2.0,2.0,2.0,,,,,1.0,,0.1378,2.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,0.0468,,,,,1.0,,,,,,,,
12117338,home,Fluminense,Renato Augusto,,,renato-augusto,R. Augusto,M,7,185.0,1895,M,34152,EUR,571276800.0,M,7,7,True,9.0,9.0,,0.0,3.0,3.0,6.0,,,19.0,13.0,6.8,,0.00439384,0,,,6.0,,,1.0,1.0,2.0,2.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117338,home,Fluminense,Kauã Elias,Kauã Elias,,elias-kaua,K. Elias,F,19,180.0,2283,M,1482841,EUR,1143504000.0,F,19,19,True,6.0,5.0,,0.0,1.0,1.0,5.0,,,19.0,13.0,6.2,6.0,0.0751207,1,,,4.0,,,1.0,,4.0,,1.0,,,,,,,,0.0268,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,
12117338,home,Fluminense,Guga,,,guga,Guga,D,23,173.0,1100,M,928134,EUR,904348800.0,D,23,23,True,2.0,1.0,1.0,0.0,1.0,2.0,,1.0,,1.0,2.0,,1.0,1.211e-05,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
