match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,captain,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_goodHighClaim,stat_hitWoodwork
11406824,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,nico_zale,,,,,,,,,,,
11406824,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406824,home,Roma,João Costa,joao-costa,J. Costa,F,18,178,618,M,1397478,EUR,1111968000,F,67,67,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406824,home,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,tammy_abraham,,,,,,,,,,,
11406824,away,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,,189,262,M,38618,EUR,538704000,G,47,47,False,29.0,20.0,17.0,8.0,17.0,18.0,3.0,11.0,10.0,3.0,3.0,90.0,40.0,7.1,9.0,0.00074449,0,-0.3676,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,
11406824,away,Sassuolo,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,D,3,3,False,31.0,24.0,4.0,2.0,10.0,15.0,14.0,17.0,3.0,,,90.0,54.0,6.5,16.0,0.0166359,0,,1.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,
11406824,away,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1953,M,789234,EUR,885600000,D,5,5,False,37.0,31.0,4.0,2.0,22.0,24.0,9.0,13.0,5.0,,,90.0,45.0,6.9,6.0,0.00322468,1,,,6.0,3.0,1.0,2.0,1.0,,4.0,,1.0,1.0,3.0,1.0,,1.0,,,,0.0358,0.7289,,,,,,,,,,,,,,,
11406824,away,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,,189,224,M,170887,EUR,705888000,D,13,13,False,47.0,45.0,5.0,4.0,25.0,25.0,20.0,22.0,2.0,,,90.0,58.0,7.0,2.0,0.0103978,0,,,4.0,4.0,,3.0,1.0,,,,4.0,1.0,7.0,,,,,,,,,,,,,,True,,,,,,,,,
11406824,away,Sassuolo,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,20.0,14.0,3.0,1.0,5.0,7.0,9.0,13.0,3.0,,,86.0,42.0,6.2,12.0,0.00573806,1,,,6.0,5.0,1.0,2.0,1.0,,,,,,3.0,,1.0,,,1.0,2.0,0.2488,,,,,,,,1.0,,,5.0,,1.0,1.0,,
11406824,away,Sassuolo,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,6,6,False,44.0,36.0,7.0,2.0,15.0,15.0,21.0,29.0,6.0,,,79.0,52.0,6.5,11.0,0.0141039,1,,,5.0,,2.0,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,0.0628,0.2512,,,,,,,,,,2.0,,,,,
11406824,away,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,14,192,280,M,46799,EUR,701654400,M,14,14,False,31.0,26.0,2.0,,13.0,14.0,13.0,17.0,2.0,,,72.0,39.0,6.7,5.0,0.0164194,2,,,3.0,1.0,,1.0,,,,,3.0,,2.0,1.0,,,1.0,2.0,,0.0397,,,,,,,,,,,,,,1.0,,
11406824,away,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2961,M,912786,EUR,882489600,M,7,7,False,24.0,22.0,,,9.0,9.0,13.0,15.0,4.0,,,90.0,39.0,7.0,7.0,0.023316,0,,,2.0,6.0,,2.0,1.0,4.0,1.0,2.0,1.0,,1.0,,,,,1.0,4.0,,,,,,,,,,,,1.0,,,,,
11406824,away,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,92,179,185,M,148566,EUR,677116800,F,92,92,False,19.0,15.0,1.0,1.0,6.0,8.0,9.0,11.0,6.0,,,73.0,31.0,6.4,8.0,0.0129749,1,,,5.0,3.0,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,,1.0,,2.0,0.0188,,,,,,,,,,,1.0,,,,,
11406824,away,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,9,9,False,15.0,9.0,,,3.0,3.0,6.0,12.0,1.0,,,79.0,20.0,6.9,6.0,0.0251304,0,,,2.0,6.0,,1.0,,,1.0,2.0,1.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
11406824,away,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177,2531,M,932643,EUR,912729600,F,45,45,False,22.0,20.0,,,7.0,7.0,14.0,21.0,2.0,,,90.0,42.0,7.0,12.0,0.0372416,2,,6.0,3.0,4.0,1.0,,,3.0,,1.0,,,1.0,,4.0,,2.0,,1.0,0.0868,,1.0,,,,,,3.0,,,1.0,,,,,
11406824,away,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187,875,M,1155625,EUR,1068854400,M,23,23,True,11.0,8.0,2.0,1.0,,,8.0,13.0,1.0,,,18.0,15.0,6.9,5.0,0.0352499,0,,2.0,2.0,2.0,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,
11406824,away,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,11,185,442,M,882592,EUR,914284800,M,24,24,True,8.0,6.0,,,1.0,1.0,5.0,7.0,,,,17.0,10.0,6.6,3.0,0.00235139,0,,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
11406824,away,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179,1671,M,825861,EUR,920160000,M,11,11,True,5.0,5.0,,,1.0,1.0,4.0,8.0,1.0,,,11.0,9.0,6.6,4.0,0.00490076,0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11406824,away,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,7,183,531,M,927030,EUR,970876800,F,8,8,True,3.0,2.0,,,,,2.0,3.0,,,,11.0,4.0,6.7,1.0,0.00370815,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11406824,away,Sassuolo,Ruan,ruan,Ruan,D,4,187,1238,M,914487,EUR,928713600,D,44,44,True,3.0,2.0,,,1.0,2.0,1.0,2.0,,,,8.0,5.0,6.5,2.0,0.00040213,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406824,away,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406824,away,Sassuolo,Alessio Cragno,alessio-cragno,A. Cragno,G,22,184,263,M,148740,EUR,772761600,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406824,away,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,2,182,223,M,1121184,EUR,1080086400,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406824,away,Sassuolo,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,893642,EUR,949968000,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406824,away,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,35,185,442,M,1154898,EUR,1116374400,M,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Luca Lipani,,,,,,,,,,,,,
11406824,away,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,35,175,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
