match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,captain,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,player_lastName,stat_totalCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,stat_lastManTackle,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
14426850,home,Accrington Stanley,Michael Kelly,michael-kelly,M. Kelly,G,1,196.0,14,M,807318,EUR,837216000.0,G,1,1,False,40.0,19.0,30.0,10.0,0.0,11.0,15.0,8.0,25.0,1.0,1.0,3.0,1.0,9.0,3.0,1.0,3.0,2.0,1.0,1.0,90.0,55.0,7.6,22.0,0.435,0,0.13,-0.11,-0.1,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
14426850,home,Accrington Stanley,Devon Matthews,devon-matthews,D. Matthews,D,17,190.0,12,M,1423951,EUR,946944000.0,D,17,17,False,27.0,19.0,7.0,3.0,0.0,12.0,13.0,7.0,14.0,4.0,9.0,5.0,,3.0,,,,,,,90.0,48.0,7.3,11.0,,0,0.23,0.07,-0.23,,Devon Matthews,True,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14426850,home,Accrington Stanley,Benn Ward,benn-ward,B. Ward,D,16,179.0,21,M,1134726,EUR,1074556800.0,D,14,14,False,34.0,26.0,12.0,5.0,0.0,19.0,20.0,7.0,14.0,1.0,4.0,11.0,5.0,3.0,,,,,,,90.0,61.0,6.7,11.0,,0,0.08,0.18,-0.16,,,,,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,
14426850,home,Accrington Stanley,Freddie  Sass,freddie-sass,F. Sass,D,3,183.0,7,M,1909045,EUR,996192000.0,D,3,3,False,27.0,18.0,8.0,4.0,0.0,11.0,15.0,7.0,12.0,4.0,4.0,8.0,3.0,3.0,,,,,,,90.0,57.0,6.5,21.0,,0,0.02,0.06,-0.26,,Freddie ,,,1.0,,,,,,,,,,Sass ,1.0,1.0,,,,,,,,,,,
14426850,home,Accrington Stanley,Josh Woods,josh-woods,J. Woods,F,39,179.0,43,M,1131734,EUR,962755200.0,M,39,39,False,18.0,11.0,1.0,,0.0,5.0,6.0,6.0,12.0,5.0,9.0,5.0,4.0,4.0,,,,,,,71.0,43.0,5.9,12.0,,1,0.01,0.14,0.15,,Josh Woods,,5.0,11.0,2.0,2.0,1.0,1.0,4.0,1.0,,1.0,2.0,,1.0,,1.0,-0.18,,,,,,,,,
14426850,home,Accrington Stanley,Joe Bauress,joe-bauress,J. Bauress,M,16,,29,M,1430813,EUR,1141171200.0,M,16,16,False,48.0,35.0,9.0,4.0,0.0,17.0,19.0,18.0,29.0,4.0,4.0,3.0,1.0,8.0,,,,,,,90.0,59.0,7.0,17.0,,1,0.29,0.22,-0.1,,Joe Bauress,,,2.0,,,,2.0,,,,3.0,,,1.0,,,-0.17,1.0,,,,,,,,
14426850,home,Accrington Stanley,Alex Henderson,alex-henderson,A. Henderson,M,10,182.0,21,M,1566905,EUR,1096070400.0,M,10,10,False,27.0,19.0,3.0,1.0,0.0,11.0,13.0,8.0,14.0,1.0,5.0,2.0,1.0,4.0,,,,,,,85.0,46.0,6.5,14.0,,1,0.34,0.08,-0.08,,Alex Henderson,,2.0,4.0,,,1.0,,3.0,3.0,,1.0,,,2.0,2.0,,-0.06,1.0,,,,,,,,
14426850,home,Accrington Stanley,Logan Pye,logan-pye,L. Pye,D,15,178.0,32,M,1069508,EUR,1067126400.0,M,15,15,False,17.0,12.0,4.0,2.0,0.0,6.0,7.0,6.0,10.0,3.0,4.0,2.0,,4.0,,,,,,,78.0,25.0,6.5,8.0,,0,0.08,0.1,-0.05,,Logan Pye,,2.0,4.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,
14426850,home,Accrington Stanley,Charlie Caton,charlie-caton,C. Caton,F,18,182.0,38,M,1009296,EUR,1038182400.0,F,18,18,False,18.0,11.0,4.0,,0.0,6.0,8.0,5.0,10.0,2.0,4.0,1.0,,3.0,,,,,,,90.0,28.0,6.5,10.0,,1,-0.34,0.01,0.17,,,,2.0,3.0,2.0,2.0,,,1.0,,,1.0,,,,,1.0,-0.15,,2.0,,,,,,,
14426850,home,Accrington Stanley,Kelsey Mooney,kelsey-mooney,K. Mooney,F,9,190.0,24,M,920528,EUR,918172800.0,F,9,9,False,16.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,14.0,4.0,4.0,1.0,1.0,2.0,,,,,,,90.0,33.0,6.1,11.0,,1,-0.1,-0.03,0.15,,,,11.0,16.0,,,,,2.0,,,2.0,1.0,,,2.0,,0.01,,,1.0,2.0,,,,,
