match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_outfielderBlock,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_penaltyWon
14025173,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,37.0,28.0,18.0,9.0,0.0,23.0,26.0,5.0,11.0,1.0,2.0,11.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,90.0,50.0,6.8,9.0,0.00125451,39.950098404227,7.0,35.934473486794,0.0,0.7054,0,-0.0064,0.09,0.0,-0.42,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025173,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,D,8,8,False,70.0,52.0,11.0,3.0,0.0,30.0,33.0,22.0,37.0,1.0,9.0,8.0,,2.0,,,,,,90.0,113.0,7.7,29.0,0.191793,169.44982748745,18.0,107.79901268439,1.0,,3,,0.51,0.07,-0.47,,8.0,4.0,1.0,8.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0636,0.1143,25.132190094093,33.357685306388,1.0,0.56,,,,,,,,,,,
14025173,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,56.0,51.0,6.0,4.0,0.0,38.0,38.0,13.0,18.0,2.0,5.0,7.0,,3.0,,,,,,90.0,72.0,6.6,8.0,0.0164866,78.135477445017,12.0,7.2429408318515,0.0,,0,,0.19,0.05,-0.27,,,,,6.0,,,,,,,,2.0,3.0,4.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
14025173,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,45.0,29.0,14.0,6.0,0.0,18.0,22.0,11.0,23.0,4.0,6.0,2.0,,2.0,,,,,,90.0,55.0,6.0,17.0,0.0158984,24.462737033847,4.0,8.4638725450449,0.0,,0,,-0.14,0.0,-0.22,,,,3.0,5.0,,,,,,,,6.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,True,1.0,,,,,,,
14025173,home,Liverpool,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,6,6,False,24.0,15.0,6.0,,0.0,4.0,5.0,11.0,19.0,2.0,3.0,3.0,,1.0,,,,,,89.0,40.0,6.0,13.0,0.0227411,74.621310572266,6.0,64.096815235598,2.0,,0,,-0.07,0.07,-0.25,,3.0,2.0,,3.0,,,1.0,1.0,,,,3.0,,2.0,1.0,,1.0,,,,25.319007343073,49.172174356356,,,Milos,Kerkez,,1.0,,,,,,,
14025173,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,39.0,33.0,2.0,2.0,0.0,15.0,17.0,18.0,22.0,,5.0,6.0,,1.0,,,,,,90.0,63.0,7.0,15.0,0.0335732,140.6654001999,17.0,52.878886460423,1.0,,1,,0.11,0.08,-0.06,,1.0,,1.0,9.0,,1.0,4.0,1.0,1.0,,,2.0,,2.0,1.0,1.0,4.0,5.0,0.0182,,16.859788006176,17.735399628991,1.0,-0.09,,,,1.0,,,,,,,
14025173,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,30.0,24.0,3.0,2.0,0.0,10.0,11.0,14.0,19.0,3.0,4.0,3.0,,,,,,,,90.0,35.0,6.4,7.0,0.019441,42.037434945607,8.0,16.053379641665,0.0,,1,,0.11,0.07,-0.15,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,0.0306,0.1769,,,2.0,-0.03,,,,,,,,,,,
14025173,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,M,11,11,False,19.0,16.0,1.0,1.0,0.0,1.0,1.0,15.0,18.0,1.0,3.0,2.0,,1.0,,,,,,90.0,39.0,6.7,11.0,0.255991,39.497838544985,6.0,3.029357130001,1.0,,5,,0.26,0.16,-0.09,,5.0,,,2.0,,1.0,,,4.0,,,,1.0,1.0,1.0,,2.0,1.0,0.3286,,7.1879598628253,7.3470419217533,2.0,-0.57,,,,,1.0,1.0,1.0,,,,
14025173,home,Liverpool,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,149387,M,FWirtz,1019322,EUR,1051920000,M,7,7,False,30.0,25.0,3.0,2.0,0.0,10.0,10.0,15.0,20.0,1.0,4.0,2.0,,,,,,,,90.0,46.0,6.3,13.0,0.032504,72.195749858714,10.0,28.924118106645,0.0,,1,,-0.04,-0.38,-0.13,,2.0,,,4.0,,2.0,1.0,,,,,,1.0,2.0,1.0,,2.0,2.0,0.1618,,,,1.0,-0.22,,,,,,1.0,,,,,
14025173,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,M,18,18,False,17.0,14.0,,,0.0,1.0,2.0,13.0,15.0,,2.0,4.0,,1.0,,,,,,85.0,30.0,7.1,8.0,0.299798,69.702326949483,6.0,35.216042984183,1.0,,0,,0.28,0.17,-0.04,,,,1.0,6.0,,1.0,3.0,3.0,,,,1.0,1.0,2.0,1.0,,4.0,,,,20.599656176934,24.303184976459,3.0,,,,,,,,3.0,,,,
