match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork,stat_goodHighClaim,stat_goalAssist,stat_errorLeadToAShot,player_sofascoreId,stat_goals,stat_penaltyWon,stat_penaltyMiss
11067277,home,América Mineiro,Henrique Almeida,,,henrique-almeida,Henrique,F,19,177,179,M,39402,EUR,675302400,F,19,19,False,8.0,7.0,,,2.0,2.0,6.0,,2.0,,,,,,,63.0,17.0,7.2,2.0,0.3445,0.0,0.287898,4,,5.0,,,,8.0,3.0,,2.0,1.0,,2.0,1.0,,,,3.0,,2.0,4.0,,,2.0,2.0,,,,1.0,1.0,,,,,,,
11067277,home,América Mineiro,Ricardo Silva,,,ricardo-silva,R. Silva,D,45,190,76,M,599700,EUR,713664000,D,45,45,True,9.0,8.0,2.0,2.0,2.0,2.0,7.0,,1.0,,,,,,,27.0,11.0,6.6,1.0,0.0,0.0,0.00244113,0,,6.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067277,home,América Mineiro,Adyson,Adyson,,adyson,Adyson,M,99,168,186,M,1175259,EUR,1127347200,F,44,44,True,17.0,16.0,,,4.0,4.0,23.0,,3.0,,,,,,,27.0,38.0,6.9,13.0,0.0,0.0,0.179041,0,,14.0,10.0,2.0,,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11067277,home,América Mineiro,Wellington Paulista,,,wellington-paulista,W. Paulista,F,,183,127,,29106,EUR,419817600,F,9,9,True,4.0,2.0,,,1.0,2.0,2.0,,,,,,,,,27.0,9.0,6.8,2.0,0.2645,0.0,0.00034791,4,,1.0,,,2.0,4.0,2.0,,,,,,,,,,1.0,,,2.0,1.0,,,4.0,,,,,,,,,,,,
11067277,home,América Mineiro,Matheusinho,,,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,7,7,True,8.0,8.0,2.0,2.0,1.0,1.0,10.0,,4.0,,,,,,,21.0,15.0,6.9,3.0,0.0,0.0,0.0900349,0,,9.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
11067277,home,América Mineiro,Lucas Kal,,,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,D,21,21,True,12.0,12.0,3.0,3.0,2.0,2.0,12.0,,1.0,,,,,,,17.0,17.0,6.4,1.0,0.0,0.0,0.044443,0,,11.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11067277,home,América Mineiro,Mateus Pasinato,,,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,home,América Mineiro,Nicolas,,,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,home,América Mineiro,Marcinho,,,marcinho,Marcinho,D,6,178,148,M,840148,EUR,832204800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,home,América Mineiro,Danilo Avelar,,,danilo-avelar,Danilo Avelar,D,,184,107,M,121221,EUR,613353600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,home,América Mineiro,Mikael,,,mikael,Mikael,F,28,184,451,M,994017,EUR,927849600,F,87,87,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,home,América Mineiro,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,home,América Mineiro,Dadá Belmonte,,,dada-belmonte,D. Belmonte,F,97,161,80,M,926786,EUR,855360000,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,away,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,53.0,43.0,11.0,1.0,43.0,49.0,4.0,,3.0,1.0,,,2.0,,,90.0,57.0,7.4,10.0,0.0,0.0,8.078e-05,0,0.9501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11067277,away,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,42.0,35.0,9.0,6.0,26.0,32.0,10.0,1.0,8.0,,,,,,,90.0,57.0,7.6,8.0,0.0,0.0,0.397298,0,,9.0,,,1.0,4.0,4.0,,2.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,
11067277,away,Fluminense,Nino,,,nino,Nino,D,33,188,1659,M,870788,EUR,860630400,D,33,33,False,41.0,35.0,6.0,3.0,28.0,33.0,8.0,7.0,4.0,,,,,,,79.0,53.0,7.2,6.0,0.0,0.0,0.00651748,0,,7.0,,,5.0,1.0,6.0,,,,,1.0,,,,,,,,1.0,,2.0,,,,True,,,,,,1.0,,,,
11067277,away,Fluminense,Vitor Mendes,,,vitor-mendes,Vitor Mendes,D,4,186,110,M,988873,EUR,918864000,D,4,4,False,54.0,48.0,3.0,,37.0,39.0,15.0,12.0,3.0,,,,,,,90.0,71.0,7.0,8.0,0.1122,0.7265,0.00394258,1,,11.0,,,5.0,3.0,5.0,,,,1.0,,,2.0,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,
11067277,away,Fluminense,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,D,5,5,False,20.0,16.0,1.0,,7.0,8.0,12.0,,1.0,,,,,,,45.0,31.0,6.6,7.0,0.0,0.0,0.00267849,0,,9.0,,,2.0,2.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11067277,away,Fluminense,André,André,,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,49.0,40.0,5.0,1.0,26.0,30.0,20.0,,9.0,,,,,,,90.0,68.0,7.2,12.0,0.0133,0.0,0.0133877,1,,14.0,1.0,,,4.0,11.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,,6.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,Andre7,,,
11067277,away,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,48.0,37.0,6.0,3.0,21.0,30.0,18.0,,4.0,,,,,,,90.0,61.0,6.8,14.0,0.0,0.0,0.00555855,0,,16.0,,,1.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,
11067277,away,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,35.0,31.0,5.0,4.0,18.0,19.0,18.0,,4.0,,,,,,,79.0,49.0,6.9,11.0,0.1646,0.0,0.15208,3,,13.0,2.0,,,3.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,
11067277,away,Fluminense,Gabriel Pirani,Gabriel Pirani,,gabriel-pirani,Gabriel Pirani,M,10,170,625,M,1065962,EUR,1018569600,M,20,20,False,13.0,11.0,1.0,1.0,7.0,9.0,4.0,,3.0,,,,,,,45.0,30.0,6.7,7.0,0.2819,0.2661,0.00420091,1,,4.0,,,,2.0,7.0,1.0,3.0,2.0,1.0,1.0,,2.0,,4.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,
11067277,away,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,False,18.0,15.0,,,6.0,7.0,12.0,1.0,4.0,,,,,,,90.0,50.0,7.5,19.0,0.628,0.9865,0.0904545,3,,9.0,1.0,,2.0,15.0,12.0,5.0,7.0,3.0,,2.0,1.0,6.0,,5.0,2.0,1.0,2.0,1.0,3.0,,,,3.0,,1.0,1.0,,,,,,1.0,1.0,
11067277,away,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,15.0,11.0,,,7.0,10.0,5.0,1.0,4.0,,,,,,,78.0,25.0,7.0,4.0,1.7349,1.6748,0.00519348,4,,4.0,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,germancano14,1.0,,1.0
11067277,away,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,14.0,14.0,,,10.0,10.0,4.0,1.0,3.0,,,,,,,45.0,25.0,6.8,2.0,0.0,0.0,0.00663065,0,,4.0,,,,1.0,4.0,,,,1.0,2.0,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,
11067277,away,Fluminense,Lelê,Lelê,,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,True,10.0,8.0,,,3.0,4.0,6.0,1.0,4.0,,,,,,,45.0,20.0,8.1,6.0,0.1219,0.557,0.147162,1,,5.0,,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,
11067277,away,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,F,11,11,True,2.0,2.0,,,1.0,1.0,3.0,,,,,,,,,12.0,5.0,6.6,1.0,0.0562,0.0,0.0691621,1,,2.0,2.0,1.0,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
11067277,away,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,11.0,8.0,2.0,1.0,7.0,9.0,2.0,,1.0,,,,,,,11.0,14.0,6.6,3.0,0.0,0.0,0.00023487,0,,1.0,,,,1.0,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11067277,away,Fluminense,David Braz,,,david-braz,D. Braz,D,33,187,246,M,46942,EUR,548553600,D,44,44,True,15.0,14.0,4.0,3.0,10.0,11.0,4.0,2.0,1.0,,,,,,,11.0,19.0,6.7,1.0,0.0,0.0,0.00087427,0,,4.0,,,,2.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11067277,away,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,away,Fluminense,Pedro Rangel,,,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,away,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,away,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jhonariasa,,,
11067277,away,Fluminense,Isaac,,,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,away,Fluminense,Alexandre Jesus,,,alexandre-jesus,Alexandre Jesus,F,9,184,209,M,1016865,EUR,1000598400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067277,away,Fluminense,Giovanni,Giovanni,,giovanni,Giovanni,F,8,176,199,M,1036002,EUR,1012435200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
