match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_penaltyMiss,stat_totalOffside,stat_goals,stat_shotOffTarget,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_hitWoodwork,stat_penaltyConceded,stat_bigChanceCreated
10385496,home,Southampton,Mohamed Elyounoussi,,,mohamed-elyounoussi,M. Elyounoussi,M,10,176,2069,M,119151,EUR,775958400,M,24,24,True,14.0,6.0,1.0,1.0,4.0,6.0,2.0,8.0,1.0,1.0,,,,,40.0,25.0,6.4,11.0,0.0,0.0,0.00072947,0,2.0,1.0,6.0,1.0,1.0,2.0,,,3.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385496,home,Southampton,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,18,18,True,5.0,1.0,,,,,1.0,5.0,,1.0,,,,,27.0,15.0,6.5,9.0,0.0268,0.0,0.00056137,1,4.0,1.0,7.0,2.0,,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,
10385496,home,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,361352,EUR,855532800,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,27.0,10.0,6.2,6.0,0.0,0.0,0.00085365,0,,,5.0,,,4.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385496,home,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183,281,M,117083,EUR,701913600,M,17,17,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,2.0,,,,,10.0,5.0,6.7,1.0,0.0,0.0,0.00118946,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10385496,home,Southampton,Willy Caballero,,,willy-caballero,W. Caballero,G,,186,555,,52741,EUR,370483200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385496,home,Southampton,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385496,home,Southampton,Mohammed Salisu,,,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,salisu_sarki,,,,,,,,,,,,,,,,,,,,,,
10385496,home,Southampton,Moussa Djenepo,,,moussa-djenepo,M. Djenepo,F,12,177,2136,M,869910,EUR,897868800,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385496,home,Southampton,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385496,away,Leicester City,Danny Ward,,,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,False,35.0,30.0,8.0,3.0,28.0,29.0,2.0,6.0,,5.0,,,1.0,1.0,90.0,42.0,7.5,5.0,0.0,0.0,0.00156084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,4.0,0.5754,,,
10385496,away,Leicester City,Ricardo Pereira,,,ricardo-pereira,R. Pereira,D,21,175,985,M,221200,EUR,749865600,D,21,21,False,65.0,53.0,2.0,,21.0,28.0,33.0,40.0,2.0,6.0,,,,,90.0,91.0,6.8,17.0,0.0,0.0,0.0382629,0,2.0,1.0,4.0,6.0,1.0,,4.0,3.0,,2.0,1.0,2.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,
10385496,away,Leicester City,Harry Souttar,,,harry-souttar,H. Souttar,D,15,198,591,M,808680,EUR,909014400,D,15,15,False,89.0,74.0,4.0,,60.0,65.0,14.0,24.0,,7.0,,,,,90.0,100.0,6.8,17.0,0.5328,0.0,0.00558931,1,,7.0,1.0,10.0,1.0,,,,,2.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,
10385496,away,Leicester City,Wout Faes,,,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,87.0,74.0,7.0,3.0,64.0,71.0,10.0,16.0,3.0,6.0,1.0,,,,90.0,104.0,7.1,13.0,0.1071,0.0,0.0418872,1,1.0,3.0,2.0,8.0,1.0,,1.0,1.0,3.0,1.0,,,2.0,,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,,
10385496,away,Leicester City,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,27,27,False,68.0,53.0,10.0,3.0,27.0,33.0,26.0,35.0,5.0,12.0,,,,,90.0,99.0,6.6,16.0,0.0,0.0,0.0152633,0,3.0,4.0,5.0,7.0,1.0,,,,3.0,2.0,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,
10385496,away,Leicester City,Kiernan Dewsbury-Hall,,,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,M,22,22,False,54.0,39.0,9.0,5.0,16.0,21.0,23.0,34.0,,9.0,,,,,90.0,71.0,6.7,22.0,0.0,0.0,0.0721936,0,1.0,2.0,3.0,5.0,,1.0,2.0,1.0,1.0,1.0,,4.0,,kdh_8,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10385496,away,Leicester City,Nampalys Mendy,,,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,24,24,False,33.0,30.0,2.0,1.0,19.0,21.0,11.0,12.0,,3.0,,,,,68.0,38.0,6.7,3.0,0.0,0.0,0.00702046,0,1.0,2.0,5.0,5.0,1.0,,1.0,1.0,,1.0,,,,papy.mendy,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,
10385496,away,Leicester City,Tetê,,,tete,Tetê,F,21,175,3978,M,980327,EUR,950572800,M,37,37,False,27.0,18.0,1.0,1.0,6.0,10.0,12.0,20.0,,4.0,,,,,68.0,46.0,6.3,18.0,0.065,0.0,0.0206931,2,,2.0,7.0,7.0,2.0,3.0,2.0,1.0,,4.0,2.0,2.0,,Tete,,,3.0,,,,2.0,,1.0,,,,,,,,,,,,,
10385496,away,Leicester City,James Maddison,,,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,M,10,10,False,41.0,33.0,3.0,1.0,10.0,10.0,28.0,40.0,,3.0,,,,,90.0,64.0,7.6,17.0,0.0385,0.0,0.853258,1,,,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,Madders,4.0,True,9.0,5.0,,,1.0,,1.0,,,,,,,,,,,,,2.0
10385496,away,Leicester City,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,M,7,7,False,19.0,11.0,,,4.0,6.0,8.0,15.0,,3.0,,,,,45.0,34.0,6.4,17.0,0.1259,0.0,0.134793,1,1.0,1.0,5.0,4.0,,,4.0,1.0,,2.0,2.0,4.0,1.0,,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
10385496,away,Leicester City,Kelechi Iheanacho,,,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,14,14,False,31.0,21.0,2.0,1.0,4.0,6.0,17.0,27.0,,5.0,,,,,90.0,48.0,5.7,18.0,1.0652,0.0,0.0262703,5,2.0,1.0,11.0,2.0,1.0,2.0,3.0,,,1.0,1.0,1.0,,kelechi72,,,2.0,,2.0,,,,3.0,,1.0,,5.0,,,,,,,,,
10385496,away,Leicester City,Dennis Praet,,,dennis-praet,D. Praet,M,8,181,725,M,135647,EUR,768873600,M,26,26,True,35.0,27.0,2.0,1.0,9.0,11.0,19.0,27.0,,4.0,,,,,45.0,43.0,6.9,12.0,0.0,0.0,0.161024,0,,,2.0,1.0,,,2.0,,,1.0,1.0,,2.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0
10385496,away,Leicester City,Wilfred Ndidi,,,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,25,25,True,21.0,17.0,,,10.0,10.0,7.0,11.0,,4.0,,,,,22.0,36.0,7.1,5.0,0.0,0.0,0.00187304,0,1.0,,2.0,5.0,,1.0,,,2.0,4.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385496,away,Leicester City,Jamie Vardy,,,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,True,10.0,6.0,1.0,,3.0,3.0,3.0,7.0,,3.0,,,,,22.0,11.0,6.6,5.0,0.0,0.0,0.019576,0,,3.0,1.0,3.0,,1.0,,,,,,,,Vardy7,,,,,,,,,,,1.0,,,,,,,,,,,
10385496,away,Leicester City,Daniel Iversen,,,daniel-iversen,D. Iversen,G,1,193,286,M,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385496,away,Leicester City,Çağlar Söyüncü,,,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,758608,EUR,832809600,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,soyuncu_caglar,,,,,,,,,,,,,,,,,,,,,,
10385496,away,Leicester City,Luke Thomas,,,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385496,away,Leicester City,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,42,42,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385496,away,Leicester City,Daniel Amartey,,,daniel-amartey,D. Amartey,M,,188,1219,M,308526,EUR,787968000,D,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385496,away,Leicester City,Patson Daka,,,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,patsondaka,,,,,,,,,,,,,,,,,,,,,,
