match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_dispossessed,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_penaltyWon
13981558,home,Sassuolo,Giacomo Satalino,giacomo-satalino,G. Satalino,G,12,188,82,M,832375,EUR,927158400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,home,Sassuolo,Gioele Zacchi,gioele-zacchi,G. Zacchi,G,16,183,105,M,1012165,EUR,1057795200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,home,Sassuolo,Fali Candé,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,home,Sassuolo,Cas Odenthal,cas-odenthal,C. Odenthal,D,26,190,146,M,991677,EUR,969926400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,home,Sassuolo,Edoardo Iannoni,edoardo-iannoni,E. Iannoni,M,44,185,147,M,1013239,EUR,986947200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,home,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,35,185,442,M,1154898,EUR,1116374400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Luca Lipani,,,,,,,,,,,,,,,,,,,,,,,
13981558,home,Sassuolo,Luca Moro,luca-moro,L. Moro,F,24,189,353,M,949780,EUR,980380800,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,David De Gea,david-de-gea,D. De Gea,G,43,192,23723,M,69378,EUR,657936000,G,43,43,False,26.0,18.0,8.0,1.0,0.0,18.0,20.0,,6.0,,,,9.0,,,,,,90.0,32.0,4.1,9.0,5.24e-05,42.5041393768,6.0,-13.65,0.52500000000001,0,-2.0389,0.0,0.0,-0.99,,,,,,,,,,,,,,d_degea,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0382,-1.0,
13981558,away,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,15,15,False,53.0,45.0,3.0,2.0,0.0,30.0,36.0,15.0,17.0,2.0,5.0,5.0,1.0,,2.0,,,,90.0,65.0,6.5,8.0,0.00535317,45.689020611462,8.0,-19.74,3.255,0,,0.05,0.02,-0.23,,,7.0,,,1.0,1.0,2.0,2.0,,1.0,Pietro Comuzzo,,,5.0,,,,,,,,1.0,,,,,,,,,,,,
13981558,away,Fiorentina,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,18,18,False,87.0,79.0,5.0,,0.0,49.0,52.0,30.0,35.0,3.0,5.0,8.0,5.0,,2.0,,,,90.0,101.0,6.3,8.0,0.0234511,218.81762250079,30.0,-144.06,2.94,1,,0.3,0.17,-0.36,,,4.0,,,,2.0,2.0,2.0,,,,,,2.0,,,,,0.0162,,-0.07,,,,,1.0,,,,,,,,
13981558,away,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1115,M,893998,EUR,924825600,D,6,6,False,39.0,35.0,3.0,1.0,0.0,24.0,24.0,11.0,15.0,,2.0,5.0,,,,,,,63.0,48.0,6.2,6.0,0.00264265,28.743661744995,5.0,-13.02,5.04,0,,-0.02,0.01,-0.27,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,
13981558,away,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,M,2,2,False,21.0,16.0,1.0,,0.0,1.0,1.0,15.0,20.0,1.0,2.0,1.0,2.0,,,,,,84.0,43.0,6.7,13.0,0.17164,172.45214607024,15.0,-121.905,3.465,0,,0.22,0.31,-0.16,4.0,1.0,3.0,,,,,,,2.0,2.0,,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,
13981558,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,8,8,False,53.0,42.0,5.0,1.0,0.0,19.0,20.0,23.0,33.0,2.0,6.0,1.0,6.0,,4.0,,,,90.0,70.0,6.9,15.0,0.309875,68.408826607006,14.0,-36.435,3.36,2,,0.44,0.13,-0.14,2.0,1.0,3.0,,,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,0.8241,0.7692,0.32,,1.0,,,,,,,,,,,
13981558,away,Fiorentina,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,901850,EUR,981936000,M,44,44,False,47.0,44.0,1.0,,0.0,25.0,25.0,19.0,22.0,,1.0,,3.0,,,,,,62.0,55.0,7.0,6.0,0.0798175,150.68826762626,18.0,-41.265,12.81,0,,0.21,0.2,-0.02,3.0,1.0,3.0,,,1.0,,2.0,1.0,1.0,1.0,,,nicolofagioli,,,,,,,,,,1.0,,,,,,,,,,,
13981558,away,Fiorentina,Simon Sohm,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,7,7,False,19.0,18.0,,,0.0,12.0,12.0,6.0,7.0,2.0,3.0,,1.0,,1.0,,,,45.0,25.0,6.5,2.0,0.00403837,24.726611455602,3.0,-18.585,-3.885,0,,-0.06,0.03,-0.02,1.0,,3.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,M,65,65,False,29.0,23.0,4.0,2.0,0.0,11.0,11.0,12.0,18.0,1.0,3.0,,4.0,,,,,,62.0,39.0,7.0,9.0,0.0189662,97.662342427973,10.0,-31.395,5.67,0,,-0.03,0.14,-0.12,2.0,,5.0,,,,,1.0,,4.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0
13981558,away,Fiorentina,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,835601,EUR,951696000,F,20,20,False,12.0,8.0,,,0.0,3.0,3.0,5.0,9.0,,2.0,1.0,3.0,,1.0,,,,90.0,22.0,6.0,7.0,0.00479102,69.6179986019,5.0,-48.51,1.26,4,,-0.64,0.19,0.16,1.0,,2.0,2.0,1.0,,,,,1.0,,,,moise_kean,,1.0,,1.0,,0.2606,,-0.64,,,,,3.0,4.0,,,,,,,
13981558,away,Fiorentina,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,10,10,False,35.0,31.0,2.0,,0.0,9.0,9.0,22.0,26.0,,5.0,1.0,,,2.0,,,,90.0,50.0,6.7,12.0,0.108562,153.51588212361,17.0,-82.11,8.925,0,,0.18,0.15,-0.13,5.0,1.0,3.0,1.0,1.0,,,,,2.0,,,,,,4.0,,,,,,,3.0,,,,,,,,,,,,
13981558,away,Fiorentina,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2173,M,1114422,EUR,1090886400,M,27,27,True,25.0,21.0,1.0,,0.0,7.0,9.0,14.0,16.0,1.0,3.0,,3.0,,,,,,45.0,31.0,6.5,6.0,0.0259102,37.799791702082,8.0,5.145,6.195,1,,0.04,0.02,-0.13,2.0,,3.0,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,0.0706,,-0.15,2.0,,,,,,,,,,,,
13981558,away,Fiorentina,Niccolò Fortini,niccolo-fortini,N. Fortini,M,29,185,609,M,1526934,EUR,1139788800,D,29,29,True,19.0,17.0,2.0,2.0,0.0,6.0,7.0,11.0,12.0,,3.0,,3.0,,,,,,28.0,30.0,6.3,8.0,0.0138242,56.805627216795,5.0,-37.59,2.73,1,,-0.08,-0.08,-0.18,2.0,,2.0,1.0,,,,1.0,,1.0,,Niccolò Fortini,,,,,,,,0.0357,,-0.05,,2.0,,,1.0,,,,,,,,
13981558,away,Fiorentina,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,1.0,4.0,,1.0,,2.0,,,,28.0,12.0,6.5,4.0,2.652e-05,4.2485622273894,1.0,-0.52499999999999,-0.52499999999999,0,,-0.01,0.0,-0.01,,,4.0,2.0,1.0,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,26,26,True,25.0,21.0,3.0,2.0,0.0,5.0,6.0,16.0,19.0,,1.0,3.0,3.0,,1.0,,,,27.0,32.0,6.6,5.0,0.00674347,131.04589915558,12.0,-122.955,-1.575,0,,0.08,0.24,-0.13,,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,812946,EUR,881366400,F,99,99,True,4.0,2.0,1.0,,0.0,,,2.0,4.0,,,1.0,1.0,,,,,,13.0,8.0,6.5,2.0,0.0005777,,,,,0,,-0.1,,0.18,,,1.0,,,,1.0,1.0,1.0,,,,,christianmichael.11,,,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,Luca Lezzerini,luca-lezzerini,L. Lezzerini,G,1,195,135,M,139272,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,Eman Košpo,eman-kospo,E. Kospo,D,23,191,2191,M,1542041,EUR,1179360000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Eman Kospo,,,,,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,Eddy Kouadio,eddy-kouadio,E. Kouadio,D,60,191,227,M,1526933,EUR,1146960000,D,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Eddy Kouadio,,,,,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,Amir Richardson,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Amir Richardson,,ami2r,,,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981558,away,Fiorentina,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23224,M,14990,EUR,511401600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,EDzeko,,,,,,,,,,,,,,,,,,,,,
