match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_wasFouled,stat_shotOffTarget,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,captain,stat_bigChanceCreated,stat_bigChanceMissed
11369851,home,KV Mechelen,David Bates,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369851,home,KV Mechelen,Frederic Soelle Soelle,frederic-soelle-soelle,F. S. Soelle,F,19,190,128,M,1195742,EUR,1135382400,F,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Frederic Soelle Soelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369851,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,False,27.0,25.0,3.0,1.0,24.0,24.0,1.0,3.0,9.0,1.0,,3.0,,,90.0,36.0,7.2,2.0,0.0,0.0,0.00038053,0,0.5236,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11369851,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,34,34,False,78.0,67.0,7.0,1.0,20.0,21.0,50.0,69.0,4.0,,,,,,90.0,110.0,7.2,25.0,0.0,0.0,0.0964705,0,,,,,12.0,1.0,4.0,2.0,1.0,1.0,,3.0,,,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,,,,
11369851,away,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1445,M,44575,EUR,604800000,D,23,23,False,116.0,112.0,9.0,7.0,59.0,60.0,53.0,56.0,6.0,,,,,,90.0,132.0,8.1,4.0,0.178,0.0,0.0275409,4,,,,,,4.0,3.0,4.0,,,,6.0,1.0,1.0,2.0,,,,,3.0,,3.0,,,,,,True,,
11369851,away,Royal Antwerp FC,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,1001858,EUR,1066089600,D,44,44,False,103.0,98.0,9.0,8.0,51.0,54.0,47.0,49.0,4.0,,,,,,90.0,115.0,7.7,6.0,0.0718,0.0,0.0214109,1,,,,,,2.0,4.0,5.0,1.0,,,3.0,1.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
11369851,away,Royal Antwerp FC,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,False,45.0,44.0,2.0,2.0,17.0,17.0,27.0,31.0,3.0,,,,,,65.0,57.0,6.8,5.0,0.0391,0.0,0.00998578,1,,,,,3.0,,4.0,,,,,1.0,,,,,,1.0,1.0,3.0,,1.0,1.0,,,,,,,
11369851,away,Royal Antwerp FC,Mandela Keita,mandela-keita,M. Keita,M,16,180,1237,M,1110136,EUR,1020988800,M,27,27,False,78.0,74.0,1.0,1.0,21.0,21.0,53.0,57.0,6.0,,,,,,90.0,88.0,6.9,7.0,0.0,0.0,0.079482,0,,Mandela Keita,,,,,5.0,,1.0,2.0,,,,,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,
11369851,away,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175,505,M,386950,EUR,817862400,M,7,7,False,31.0,24.0,1.0,,4.0,4.0,20.0,28.0,5.0,,,,,,65.0,46.0,7.3,11.0,0.3386,0.0,0.114417,4,,,,,1.0,,2.0,4.0,,4.0,2.0,,3.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,
11369851,away,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,48,48,False,75.0,68.0,5.0,4.0,20.0,21.0,48.0,56.0,12.0,,,,,,90.0,86.0,7.4,13.0,0.0,0.0,0.145498,0,,Arthur Vermeeren,,arthurvermeeren,2.0,,2.0,2.0,,3.0,2.0,1.0,,,,,,2.0,,1.0,,,,3.0,,,,,,
11369851,away,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,904887,EUR,954892800,M,24,24,False,22.0,19.0,,,3.0,4.0,17.0,19.0,,,,,,,80.0,33.0,6.9,8.0,0.2174,0.0,0.0876226,4,,,,,1.0,,2.0,,,1.0,,,3.0,,,,,3.0,,1.0,,1.0,,1.0,,1.0,,,,
11369851,away,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,M,11,11,False,31.0,23.0,4.0,,6.0,6.0,18.0,27.0,2.0,,,,,,65.0,45.0,7.6,12.0,0.5647,0.2877,0.0821895,4,,Arbnor,Muja,,2.0,1.0,1.0,4.0,1.0,3.0,3.0,,1.0,,,,,1.0,,,,1.0,,2.0,,1.0,2.0,,,
11369851,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1452,M,339901,EUR,771552000,F,18,18,False,30.0,24.0,3.0,1.0,6.0,6.0,18.0,24.0,,,,,,,80.0,36.0,6.5,10.0,0.0,0.0,0.152573,0,,,,,,,4.0,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,
11369851,away,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,923969,EUR,989452800,F,10,10,True,16.0,14.0,1.0,1.0,2.0,2.0,14.0,22.0,,,,,,,25.0,29.0,7.1,9.0,0.0999,0.0593,0.123927,2,,,,,8.0,,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,2.0,1.0,,,
11369851,away,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191,594,M,1103765,EUR,1057449600,D,33,33,True,15.0,14.0,,,4.0,4.0,10.0,11.0,,,,,,,25.0,19.0,6.6,1.0,0.0,0.0,0.00317813,0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11369851,away,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175,559,M,1020197,EUR,1058659200,F,55,55,True,22.0,15.0,1.0,,,,15.0,22.0,1.0,,,,,,25.0,29.0,6.8,9.0,0.1038,0.0,0.0309119,1,,,,,,,4.0,3.0,2.0,2.0,1.0,,,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,
11369851,away,Royal Antwerp FC,Alhassan Yusuf,alhassan-yusuf,A. Yusuf,M,80,175,917,M,943114,EUR,963878400,M,8,8,True,10.0,10.0,,,2.0,2.0,10.0,10.0,2.0,,,,,,10.0,13.0,7.1,,0.0,0.0,0.393693,0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,,2.0,,,,
11369851,away,Royal Antwerp FC,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2537,M,1462434,EUR,1155686400,F,9,9,True,3.0,2.0,,,,,2.0,3.0,,,,,,,10.0,8.0,6.8,2.0,0.0096,0.1581,0.00198311,1,,George,Ilenikhena,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,
11369851,away,Royal Antwerp FC,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27447,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369851,away,Royal Antwerp FC,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3126,M,875890,EUR,883699200,F,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
