match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_aerialLost,stat_shotOffTarget,stat_totalContest,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_totalOffside,stat_goodHighClaim,stat_goalAssist,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_hitWoodwork
11929738,home,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000,G,44,44,False,31.0,17.0,20.0,7.0,12.0,18.0,5.0,13.0,1.0,2.0,3.0,1.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,90.0,45.0,6.6,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11929738,home,Al Tai,Salem Abdullah Al-Toiawy,al-toiawy-salem-abdullah-salem,S. Al-Toiawy,D,13,175.0,4,M,1633371,EUR,991872000,D,13,13,False,26.0,22.0,,,13.0,15.0,10.0,15.0,,4.0,3.0,3.0,11.0,4.0,2.0,,,,,,90.0,54.0,6.8,12.0,0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11929738,home,Al Tai,Robert Bauer,robert-bauer,R. Bauer,D,,183.0,117,M,253871,EUR,797385600,D,27,27,False,6.0,5.0,1.0,,4.0,5.0,2.0,2.0,,3.0,,1.0,1.0,3.0,1.0,,,,,,45.0,13.0,6.6,2.0,0,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11929738,home,Al Tai,Enzo Roco,enzo-roco,E. Roco,D,3,191.0,398,M,105971,EUR,713923200,D,5,5,False,23.0,18.0,4.0,2.0,7.0,8.0,11.0,15.0,4.0,5.0,4.0,,6.0,1.0,,,,,,,90.0,33.0,6.5,5.0,1,,,3.0,1.0,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,
11929738,home,Al Tai,Safwan Aljohani,safwan-aljohani,S. Aljohani,D,80,,20,M,1476792,EUR,1056758400,D,80,80,False,22.0,16.0,3.0,1.0,6.0,7.0,10.0,18.0,,3.0,3.0,1.0,6.0,1.0,1.0,,,,,,82.0,42.0,6.5,12.0,0,3.0,,4.0,3.0,,,,,,,,,,3.0,2.0,,,,,,,,,,,,
11929738,home,Al Tai,Abdulrahman Al Harthi,abdulrahman-al-harthi,A. A. Harthi,M,10,170.0,4,M,1127121,EUR,905040000,M,17,17,False,9.0,7.0,,,2.0,2.0,5.0,9.0,,3.0,,1.0,3.0,2.0,1.0,,,,,,45.0,23.0,6.4,10.0,1,2.0,,6.0,1.0,,2.0,1.0,,Abdulrahman Al Harthi,,2.0,,1.0,3.0,1.0,,,,,,,,,,,,
11929738,home,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,47.0,34.0,8.0,4.0,9.0,12.0,25.0,35.0,4.0,9.0,2.0,6.0,8.0,2.0,2.0,,,,,,90.0,78.0,7.7,17.0,6,,,6.0,2.0,1.0,1.0,,1.0,,,2.0,1.0,2.0,4.0,3.0,True,2.0,2.0,,,,,,,,,
11929738,home,Al Tai,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,M,8,8,False,44.0,36.0,5.0,4.0,10.0,12.0,27.0,33.0,,3.0,,5.0,5.0,1.0,1.0,,,,,,90.0,62.0,7.1,11.0,1,1.0,1.0,4.0,,1.0,1.0,1.0,2.0,,,,1.0,,3.0,1.0,,,1.0,1.0,,,,,,,,
11929738,home,Al Tai,Andrei Cordea,andrei-cordea,A. Cordea,M,24,176.0,392,M,944628,EUR,930182400,M,11,11,False,25.0,18.0,3.0,3.0,5.0,5.0,16.0,30.0,,2.0,,,7.0,1.0,1.0,,,,,,90.0,44.0,6.8,19.0,1,10.0,3.0,2.0,,,2.0,,3.0,,,,,,2.0,,,,1.0,1.0,,,,,,,,
11929738,home,Al Tai,Adeeb Al-Haizan,adeeb-al-haizan,A. Al-Haizan,F,7,180.0,4,M,2294204,EUR,991180800,F,90,90,False,16.0,12.0,,,6.0,7.0,6.0,9.0,4.0,8.0,,,3.0,1.0,1.0,,,,,,90.0,37.0,7.1,13.0,4,,,8.0,,,4.0,2.0,1.0,Adeeb,Al-Haizan,3.0,1.0,2.0,3.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,
11929738,home,Al Tai,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400,F,70,70,False,16.0,12.0,,,2.0,2.0,10.0,15.0,1.0,5.0,,,3.0,1.0,1.0,,,,,,59.0,30.0,6.7,10.0,0,1.0,,3.0,,,2.0,,1.0,,,1.0,,,2.0,,,,,3.0,,,,,,,,
11929738,home,Al Tai,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600,D,88,88,True,12.0,10.0,,,6.0,7.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,45.0,22.0,7.0,2.0,1,,,3.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,
11929738,home,Al Tai,Salman Muwashar,al-muwashar-salman,S. Muwashar,M,79,173.0,25,M,791576,EUR,592012800,M,7,7,True,18.0,15.0,3.0,2.0,4.0,4.0,11.0,15.0,,,,1.0,5.0,,,,,,,,45.0,24.0,6.4,6.0,0,1.0,,3.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
11929738,home,Al Tai,Hassan Al-Amri,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400,F,77,77,True,18.0,17.0,1.0,1.0,3.0,3.0,14.0,15.0,,3.0,,,1.0,1.0,1.0,,,,,,31.0,26.0,6.5,5.0,0,,,7.0,2.0,,1.0,1.0,,,,2.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,
