match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_wonContest,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist,stat_accurateCross,stat_goodHighClaim,stat_totalOffside
11407495,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,9,9,False,32.0,28.0,3.0,3.0,11.0,12.0,17.0,20.0,3.0,1.0,,,,,,89.0,47.0,7.0,13.0,0.109956,0,,,2.0,5.0,,3.0,,1.0,,,1.0,1.0,6.0,,2.0,2.0,,,,,,,,,,,1.0,,,,,
11407495,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,True,10.0,9.0,,,4.0,4.0,5.0,8.0,2.0,,,,,,,45.0,19.0,6.8,4.0,0.0184079,1,,2.0,,2.0,,,2.0,,,,1.0,,,1.0,2.0,,1.0,,,,1.0,,,,0.0189,,,,,,,
11407495,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,,1067204,EUR,1042502400,M,80,80,True,11.0,9.0,,,5.0,6.0,4.0,5.0,,2.0,,,,,,45.0,17.0,6.4,4.0,0.015596,3,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,3.0,,,,0.3565,,,1.0,,,,
11407495,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,True,7.0,6.0,,,4.0,5.0,3.0,3.0,3.0,1.0,2.0,,,,,15.0,14.0,7.2,2.0,0.14556,0,,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,,
11407495,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,True,1.0,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,home,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,,1092409,EUR,1039996800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,home,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,,365992,EUR,832464000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,home,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7762,M,o.elazzouzi,1127191,EUR,991094400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Oussama El Azzouzi,,,,,,,,,,,,,,
11407495,home,Bologna,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,698,M,,943595,EUR,949795200,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Sydney,van Hooijdonk,,,,,,,,,,,,,
11407495,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,,865646,EUR,962409600,G,29,29,False,27.0,19.0,13.0,6.0,17.0,21.0,2.0,6.0,,7.0,,,,,,90.0,33.0,6.6,8.0,0.00077339,0,-0.4108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
11407495,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,,1012176,EUR,1071100800,D,42,42,False,51.0,37.0,6.0,1.0,21.0,26.0,16.0,25.0,3.0,1.0,,,,,,90.0,66.0,6.7,17.0,0.00911079,0,,,2.0,3.0,1.0,,1.0,4.0,,3.0,1.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0
11407495,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,,151003,EUR,730080000,D,19,19,False,41.0,38.0,1.0,,33.0,35.0,5.0,6.0,2.0,7.0,,,,,,90.0,54.0,7.1,3.0,0.00207442,0,,,1.0,1.0,,,,4.0,1.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,,142148,EUR,740534400,D,23,23,False,25.0,20.0,1.0,,14.0,14.0,6.0,11.0,1.0,5.0,1.0,,,,,72.0,30.0,6.8,5.0,0.00359788,1,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,,0.0857,,,,,,,
11407495,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,,356352,EUR,758073600,M,33,33,False,31.0,26.0,2.0,1.0,12.0,13.0,15.0,21.0,4.0,1.0,1.0,,,,,90.0,53.0,6.8,11.0,0.0076297,0,,3.0,,4.0,1.0,1.0,,2.0,,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,
11407495,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,,100389,EUR,670204800,M,15,15,False,48.0,42.0,9.0,5.0,22.0,24.0,20.0,25.0,9.0,7.0,1.0,,,,,90.0,63.0,7.5,7.0,0.0219393,0,,1.0,1.0,3.0,,,,2.0,,4.0,4.0,2.0,,2.0,,4.0,,,,True,,,,,,,,,,,,
11407495,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,ederson99,946888,EUR,931305600,M,13,13,False,33.0,24.0,2.0,,13.0,17.0,11.0,16.0,4.0,7.0,2.0,,,,,90.0,47.0,6.7,12.0,0.0148795,1,,,,2.0,,,3.0,1.0,,1.0,,,2.0,1.0,1.0,,2.0,,,,,1.0,,,0.1828,0.5349,,1.0,,,,
11407495,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,M,22,22,False,33.0,25.0,3.0,1.0,13.0,18.0,12.0,16.0,4.0,5.0,,,,,,67.0,47.0,6.4,14.0,0.00535527,0,,1.0,,7.0,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,F,7,7,False,30.0,23.0,1.0,1.0,5.0,7.0,22.0,29.0,7.0,5.0,,,,,,85.0,56.0,7.9,15.0,0.33146,1,,6.0,2.0,5.0,,2.0,1.0,2.0,,,3.0,2.0,4.0,1.0,5.0,3.0,1.0,,,,1.0,,,,0.1335,,,,,4.0,,
11407495,away,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,F,17,17,False,16.0,11.0,1.0,,2.0,2.0,10.0,16.0,5.0,2.0,1.0,,,,,67.0,36.0,7.2,15.0,0.130868,1,,2.0,1.0,6.0,,3.0,3.0,,,,1.0,1.0,3.0,1.0,3.0,2.0,1.0,,,,,1.0,,,0.048,0.0144,1.0,,,1.0,,
11407495,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,F,11,11,False,20.0,15.0,1.0,,7.0,7.0,8.0,14.0,7.0,3.0,2.0,,,,,72.0,42.0,7.2,10.0,0.0267437,7,,1.0,1.0,3.0,,1.0,3.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,5.0,,2.0,,0.6413,,1.0,1.0,,,,
11407495,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,,132318,EUR,708220800,D,77,77,True,8.0,4.0,1.0,,3.0,4.0,1.0,4.0,2.0,3.0,1.0,,,,,23.0,18.0,6.1,7.0,0.00073802,0,,,1.0,4.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3941,M,luisfmuriel9,119242,EUR,671760000,F,9,9,True,8.0,4.0,,,2.0,3.0,3.0,6.0,,,,,,,,23.0,13.0,6.5,5.0,0.00984332,1,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,0.0871,,,,,1.0,,
11407495,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,M,8,8,True,8.0,7.0,1.0,,5.0,5.0,2.0,3.0,,1.0,,,,,,18.0,10.0,6.4,1.0,0.00044573,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,scamacca,807301,EUR,915148800,F,90,90,True,7.0,6.0,1.0,1.0,,,6.0,7.0,3.0,1.0,,,,,,18.0,11.0,6.7,3.0,0.0991871,0,,,,2.0,,,,,,,2.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,Miranchuk,324353,EUR,813888000,M,59,59,True,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,,,,,,,,11.0,5.0,6.5,2.0,0.276587,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11407495,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187,345,M,,1183625,EUR,1042761600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,,965264,EUR,958176000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,,928104,EUR,929750400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407495,away,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
