match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_dispossessed,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
12765096,home,FC Noah,Aleksey Ploshchadnyi,aleksey-ploshchadnyi,A. Ploshchadnyi,G,92,190,47,M,1434582,EUR,1082505600,G,92,92,False,30.0,29.0,3.0,2.0,0.0,27.0,27.0,2.0,3.0,1.0,3.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,90.0,40.0,6.9,1.0,0.0002839,0,-1.1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765096,home,FC Noah,Aleksandar Miljković,aleksandar-miljkovic,A. Miljković,D,26,181,41,M,39591,EUR,635990400,D,26,26,False,46.0,36.0,4.0,,0.0,15.0,17.0,22.0,31.0,3.0,4.0,1.0,,1.0,1.0,,,,,90.0,65.0,6.4,15.0,0.0426323,0,,,,True,2.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12765096,home,FC Noah,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184,76,M,169729,EUR,675993600,D,37,37,False,58.0,46.0,12.0,5.0,1.0,36.0,40.0,11.0,19.0,5.0,8.0,4.0,,2.0,2.0,,,,,90.0,73.0,6.7,12.0,0.220278,1,,,,,1.0,1.0,2.0,2.0,,,,,,,1.0,3.0,1.0,1.0,1.0,0.016,,,,,,,,,,
12765096,home,FC Noah,Sergey Muradyan,sergey-muradyan,S. Muradyan,D,3,189,183,M,1408999,EUR,1093564800,D,3,3,False,62.0,59.0,3.0,2.0,0.0,41.0,43.0,18.0,19.0,3.0,7.0,2.0,,,,,,,,90.0,70.0,6.6,3.0,0.00713258,0,,Sergey Muradyan,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,
12765096,home,FC Noah,Bryan Mendoza,mendoza-bryan,B. Mendoza,D,,180,17,M,1001795,EUR,731462400,D,14,14,False,29.0,23.0,1.0,1.0,0.0,18.0,22.0,5.0,9.0,4.0,4.0,2.0,,,,,,,,45.0,49.0,6.5,13.0,0.00438964,0,,,,,2.0,,1.0,6.0,,1.0,1.0,1.0,1.0,3.0,,2.0,,,,,2.0,2.0,,,,,,,,
12765096,home,FC Noah,Artak Dashyan,artak-dashyan,A. Dashyan,M,10,181,81,M,583996,EUR,627523200,M,10,10,False,38.0,31.0,2.0,2.0,0.0,17.0,20.0,14.0,19.0,9.0,,4.0,,1.0,1.0,,,,,79.0,54.0,7.3,9.0,0.0151147,4,,,,,1.0,,2.0,4.0,1.0,4.0,4.0,1.0,,2.0,,4.0,,2.0,,0.2039,,1.0,2.0,,,,,,,
12765096,home,FC Noah,Gustavo Sangaré,gustavo-sangare,G. Sangaré,M,17,180,2992,M,1019038,EUR,847411200,M,17,17,False,48.0,40.0,3.0,1.0,0.0,23.0,25.0,17.0,24.0,2.0,3.0,9.0,,1.0,,,,,,90.0,62.0,6.6,13.0,0.0151521,1,,,,,1.0,,,5.0,,1.0,,2.0,,3.0,1.0,1.0,,,,0.0305,1.0,2.0,,1.0,0.0996,,,,,
12765096,home,FC Noah,Eraldo Cinari,eraldo-cinari,E. Cinari,M,11,181,86,M,891613,EUR,844992000,M,11,11,False,28.0,20.0,1.0,1.0,0.0,8.0,8.0,13.0,25.0,2.0,,6.0,,,,,,,,90.0,49.0,7.0,19.0,0.193688,3,,,,,5.0,1.0,3.0,10.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,0.1532,3.0,2.0,1.0,2.0,0.4441,,,,,
12765096,home,FC Noah,Imran Oulad Omar,imran-oulad-omar,I. O. Omar,M,11,181,204,M,858888,EUR,881798400,M,81,81,False,29.0,22.0,4.0,,0.0,10.0,11.0,12.0,21.0,5.0,,2.0,,1.0,1.0,,,,,90.0,39.0,6.9,12.0,0.0758323,2,,,,,3.0,,1.0,3.0,,,,,2.0,1.0,1.0,2.0,,,,0.0618,1.0,1.0,1.0,1.0,0.0276,,,,,
12765096,home,FC Noah,Hélder Ferreira,helder-ferreira,H. Ferreira,M,7,180,120,M,892206,EUR,860198400,M,7,7,False,38.0,33.0,4.0,2.0,0.0,14.0,17.0,19.0,24.0,4.0,2.0,7.0,,1.0,1.0,,,,,90.0,60.0,6.9,12.0,0.0260003,0,,,,,3.0,,1.0,5.0,,2.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,
12765096,home,FC Noah,Matheus Aiás,matheus-aias,M. Aiás,F,9,175,296,M,899902,EUR,851904000,F,9,9,False,28.0,22.0,5.0,4.0,0.0,5.0,5.0,17.0,25.0,9.0,1.0,2.0,,,,,,,,90.0,51.0,7.9,17.0,0.153717,2,,,,,2.0,,1.0,5.0,,4.0,3.0,1.0,3.0,,3.0,3.0,,,,0.151,3.0,5.0,,2.0,0.55,1.0,1.0,,,
12765096,home,FC Noah,Virgile Pinson,pinson-virgile,V. Pinson,M,10,177,60,M,949372,EUR,824947200,F,93,93,True,12.0,9.0,,,0.0,3.0,3.0,7.0,10.0,3.0,,5.0,,,,,,,,45.0,26.0,6.1,9.0,0.012386,1,,,,,1.0,1.0,,6.0,,8.0,3.0,,,2.0,,,,,,0.4225,,,,1.0,0.6233,,,1.0,,
12765096,home,FC Noah,Gonçalo Gregório,goncalo-gregorio,G. Gregório,F,8,184,177,M,842288,EUR,803088000,F,8,8,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,,,,,,,,11.0,7.0,6.4,1.0,0.0006642,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
