match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_lastName,stat_blockedScoringAttempt,stat_shotOffTarget,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goals,stat_totalOffside
12709452,home,Middlesbrough,Finn Azaz,finn-azaz,F. Azaz,M,10,185.0,1015,M,1007067,EUR,968284800,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Finn,,,,,,,Azaz,,,,,,,,,,,
12709452,home,Middlesbrough,Delano Burgzorg,delano-burgzorg,D. Burgzorg,M,11,185.0,220,M,914276,EUR,910396800,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709452,away,Stoke City,Viktor Johansson,viktor-johansson,V. Johansson,G,1,186.0,515,M,561430,EUR,905731200,G,1,1,False,41.0,34.0,13.0,6.0,0.0,30.0,32.0,4.0,9.0,1.0,1.0,2.0,8.0,2.0,2.0,90.0,54.0,7.7,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,
12709452,away,Stoke City,Junior Tchamadeu,junior-tchamadeu,J. Tchamadeu,D,22,180.0,2280,M,1093070,EUR,1072051200,D,22,22,False,34.0,23.0,8.0,1.0,0.0,15.0,20.0,8.0,16.0,,1.0,1.0,4.0,,,90.0,52.0,6.8,19.0,1,,2.0,,1.0,2.0,,1.0,2.0,,,Junior Tchamadeu,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,
12709452,away,Stoke City,Ashley Phillips,ashley-phillips,A. Phillips,D,26,192.0,1100,M,1134744,EUR,1119744000,D,26,26,False,43.0,40.0,3.0,3.0,0.0,30.0,32.0,10.0,11.0,1.0,1.0,,2.0,,,76.0,52.0,7.2,3.0,1,,,,2.0,5.0,1.0,,,,1.0,,,,2.0,3.0,,,,,1.0,2.0,,,,,,,,
12709452,away,Stoke City,Jaden Dixon,dixon-jaden,J. Dixon,D,14,188.0,180,M,1471588,EUR,1170806400,D,41,41,False,61.0,58.0,9.0,8.0,0.0,50.0,53.0,8.0,8.0,,2.0,3.0,5.0,,,90.0,72.0,7.4,4.0,0,,,,,2.0,1.0,,,1.0,,Jaden Dixon,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,
12709452,away,Stoke City,Eric Bocat,eric-bocat,E. Bocat,D,17,182.0,70,M,1017684,EUR,932083200,D,17,17,False,29.0,20.0,4.0,1.0,1.0,17.0,21.0,4.0,9.0,,3.0,4.0,4.0,,,90.0,54.0,7.2,15.0,0,,1.0,1.0,,4.0,,2.0,1.0,,1.0,,3.0,2.0,,2.0,1.0,,,,,1.0,,,1.0,,,,,
12709452,away,Stoke City,Wouter Burger,wouter-burger,W. Burger,M,18,190.0,823,M,916946,EUR,982281600,M,6,6,False,26.0,24.0,2.0,1.0,0.0,15.0,16.0,9.0,10.0,,3.0,,6.0,,,90.0,38.0,7.5,4.0,1,True,,,,3.0,2.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,
12709452,away,Stoke City,Souleymane Sidibe,souleymane-sidibe,S. Sidibe,M,6,184.0,272,M,1910555,EUR,1171065600,M,30,30,False,26.0,19.0,7.0,4.0,0.0,12.0,14.0,8.0,15.0,,4.0,,8.0,,,90.0,38.0,7.0,11.0,0,,3.0,1.0,,1.0,,,1.0,3.0,,Souleymane Sidibe,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12709452,away,Stoke City,Lewis Koumas,lewis-koumas,L. Koumas,M,36,181.0,1583,M,1403111,EUR,1132358400,M,11,11,False,5.0,5.0,,,1.0,,,6.0,8.0,,4.0,,1.0,,,62.0,20.0,7.6,7.0,2,,3.0,1.0,,6.0,1.0,,1.0,,1.0,,6.0,2.0,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0
12709452,away,Stoke City,Andrew Moran,moran-andrew,A. Moran,M,23,177.0,506,M,1005706,EUR,1066176000,M,24,24,False,24.0,20.0,3.0,1.0,3.0,8.0,9.0,12.0,15.0,,2.0,,2.0,,,70.0,31.0,8.6,6.0,0,,,,,3.0,2.0,1.0,1.0,,5.0,,,,,,2.0,1.0,,,,,,,2.0,,,,,
12709452,away,Stoke City,Emre Tezgel,emre-tezgel,E. Tezgel,F,36,182.0,522,M,1150924,EUR,1127088000,M,37,37,False,8.0,4.0,1.0,,0.0,3.0,3.0,1.0,5.0,,3.0,1.0,1.0,,,63.0,18.0,7.1,7.0,3,,,,1.0,4.0,,1.0,1.0,,,Emre Tezgel,1.0,,,,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,
12709452,away,Stoke City,Ryan Mmaee,ryan-mmaee,R. Mmaee,F,19,185.0,1630,M,825274,EUR,878342400,F,19,19,False,8.0,4.0,,,0.0,2.0,3.0,2.0,5.0,2.0,2.0,,,,,62.0,12.0,7.1,6.0,1,,,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0
12709452,away,Stoke City,Million Manhoef,million-manhoef,M. Manhoef,M,42,179.0,771,M,961677,EUR,1010016000,F,42,42,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,,,,,,,28.0,10.0,8.2,4.0,2,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,2.0,1.0
12709452,away,Stoke City,Niall Ennis,niall-ennis,N. Ennis,F,9,178.0,100,M,826138,EUR,927158400,F,14,14,True,1.0,,,,0.0,,,,1.0,,1.0,1.0,1.0,,,28.0,9.0,6.6,4.0,1,,,,2.0,2.0,,,3.0,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,
12709452,away,Stoke City,Lynden Gooch,lynden-gooch,L. Gooch,D,7,173.0,161,M,791439,EUR,819763200,M,2,2,True,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,3.0,1.0,4.0,,,27.0,16.0,6.8,4.0,0,,,,,4.0,2.0,,,,,,2.0,1.0,,2.0,2.0,2.0,,,,1.0,,,,,,,,
12709452,away,Stoke City,Jun-Ho Bae,bae-jun-ho,B. Jun-Ho,M,10,180.0,1965,M,1185869,EUR,1061424000,M,10,10,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,2.0,1.0,3.0,,,20.0,12.0,6.4,3.0,0,,,,,3.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
12709452,away,Stoke City,William Smith,william-smith,W. Smith,M,46,,11,M,1197295,EUR,1133308800,M,46,46,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,1.0,,,14.0,6.0,6.6,,0,,,,,,,,,,,William,,,,1.0,,,Smith,,,,,,,,,,,
12709452,away,Stoke City,Frank Fielding,frank-fielding,F. Fielding,G,34,185.0,17,M,26910,EUR,576115200,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709452,away,Stoke City,Ben Gibson,ben-gibson,B. Gibson,D,23,185.0,90,M,115432,EUR,727056000,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709452,away,Stoke City,Ben Wilmot,ben-wilmot,B. Wilmot,D,16,188.0,104,M,862796,EUR,941673600,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709452,away,Stoke City,Josh Laurent,josh-laurent,J. Laurent,M,29,188.0,192,M,552036,EUR,799718400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
