match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialWon,captain,stat_goalAssist,stat_blockedScoringAttempt,stat_dispossessed,stat_aerialLost,stat_outfielderBlock,stat_totalOffside,stat_goals,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10437926,home,Benfica,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,11.0,9.0,,,4.0,5.0,6.0,4.0,,,45.0,23.0,9.2,3.0,8,5.0,,,,4.0,,1.0,1.0,,1.0,4.0,4.0,,,,,1.0,1.0,,1.0,goncaloramos88,2.0,,,,,,,,2.0,,,,,,,
10437926,home,Benfica,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,True,50.0,44.0,5.0,3.0,25.0,26.0,24.0,3.0,,,45.0,56.0,6.7,7.0,0,19.0,,,2.0,2.0,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,
10437926,home,Benfica,Petar Musa,,,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,12.0,9.0,1.0,,3.0,4.0,8.0,2.0,,,45.0,24.0,7.5,5.0,2,6.0,,,3.0,6.0,,,,,,,1.0,1.0,,5.0,4.0,,1.0,,1.0,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,
10437926,home,Benfica,Rodrigo Pinho,,,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,18,18,True,4.0,4.0,,,1.0,1.0,3.0,1.0,,,19.0,10.0,6.5,2.0,2,3.0,,,2.0,1.0,,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
10437926,home,Benfica,Helton Leite,,,helton-leite,H. Leite,G,23,196,371,M,329081,EUR,657504000,G,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437926,home,Benfica,Alexander Bah,,,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437926,home,Benfica,John Brooks,,,john-brooks,J. Brooks,D,25,193,352,M,132149,EUR,728179200,D,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437926,home,Benfica,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,grimaldo35,,,,,,,,,,,,,,,,
10437926,home,Benfica,Rafa Silva,,,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Rafa_Silva,,,,,,,,,,,,,,,,
10437926,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,davidneres,,,,,,,,,,,,,,,,
10437926,away,Rio Ave,Jhonatan,,,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,False,28.0,22.0,9.0,3.0,21.0,22.0,6.0,12.0,,7.0,90.0,47.0,6.4,6.0,0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,5.0,1.0,1.0,1.0
10437926,away,Rio Ave,Josué Sá,,,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,False,40.0,35.0,5.0,3.0,22.0,23.0,17.0,3.0,,,90.0,51.0,6.9,5.0,0,13.0,,,2.0,6.0,,,,,,,,1.0,1.0,4.0,3.0,,,2.0,1.0,,2.0,,,,,,2.0,,,,,,,,,
10437926,away,Rio Ave,Aderllan Santos,,,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,51.0,47.0,4.0,2.0,38.0,40.0,11.0,2.0,,,90.0,60.0,6.3,4.0,1,9.0,,,1.0,2.0,,,,,,1.0,,5.0,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10437926,away,Rio Ave,Patrick William,,,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,45.0,41.0,3.0,3.0,35.0,37.0,8.0,1.0,,,75.0,56.0,6.1,6.0,0,6.0,,,5.0,4.0,1.0,1.0,1.0,,,,,2.0,1.0,2.0,2.0,1.0,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,
10437926,away,Rio Ave,Costinha,,,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,25.0,19.0,,,7.0,9.0,20.0,6.0,,,90.0,48.0,6.5,18.0,1,13.0,4.0,1.0,7.0,3.0,2.0,2.0,,,,,1.0,1.0,,3.0,2.0,3.0,,2.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,
10437926,away,Rio Ave,Miguel Baeza,,,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,M,15,15,False,14.0,13.0,1.0,1.0,10.0,10.0,4.0,3.0,,,55.0,20.0,5.9,5.0,0,3.0,,,4.0,,2.0,1.0,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,
10437926,away,Rio Ave,Andreas Samaris,,,andreas-samaris,A. Samaris,M,,189,309,,108398,EUR,613699200,M,30,30,False,34.0,29.0,5.0,5.0,21.0,24.0,10.0,6.0,,,66.0,48.0,6.6,9.0,1,8.0,,,4.0,5.0,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,,2.0,,,,1.0,,,1.0,2.0,,1.0,,,,,,,,,
10437926,away,Rio Ave,Gonçalo Rodrigues,,,goncalo-rodrigues,G. Rodrigues,M,16,168,231,M,357740,EUR,869184000,M,6,6,False,40.0,36.0,4.0,3.0,17.0,18.0,23.0,5.0,,,90.0,54.0,7.2,7.0,2,20.0,1.0,1.0,7.0,4.0,3.0,2.0,2.0,,,1.0,1.0,,,2.0,,1.0,,2.0,2.0,,,True,,,2.0,,,,1.0,,,,,,,
10437926,away,Rio Ave,Pedro Amaral,,,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,M,24,24,False,40.0,26.0,1.0,1.0,13.0,17.0,29.0,7.0,,,90.0,61.0,6.2,23.0,0,14.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10437926,away,Rio Ave,Aziz,,,aziz,Aziz,F,9,187,741,M,984147,EUR,910656000,F,19,19,False,14.0,11.0,1.0,,6.0,8.0,6.0,2.0,,,75.0,25.0,6.6,9.0,0,5.0,,,6.0,,,3.0,,1.0,,,,2.0,1.0,,,2.0,,,1.0,,,,1.0,,1.0,2.0,,1.0,,,,,,,,
10437926,away,Rio Ave,Fábio Ronaldo,,,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,77,77,False,8.0,6.0,,,4.0,4.0,4.0,1.0,,,66.0,17.0,6.7,8.0,1,2.0,,,5.0,1.0,,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,
10437926,away,Rio Ave,Ukra,Ukra,,ukra,Ukra,M,,175,54,M,59586,EUR,574473600,F,17,17,True,7.0,6.0,1.0,1.0,1.0,2.0,6.0,,,,35.0,10.0,6.6,2.0,0,5.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10437926,away,Rio Ave,Vítor Gomes,,,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,21.0,21.0,3.0,3.0,10.0,10.0,11.0,1.0,,,24.0,22.0,6.6,1.0,0,11.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10437926,away,Rio Ave,Leonardo Ruiz,,,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,True,3.0,2.0,,,,,3.0,,,,24.0,8.0,6.4,3.0,1,2.0,,,2.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
10437926,away,Rio Ave,Miguel Nóbrega,,,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,True,5.0,5.0,,,5.0,5.0,,,,,15.0,6.0,6.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10437926,away,Rio Ave,Hernâni,,,hernani,Hernâni,F,27,181,163,M,143587,EUR,682646400,M,27,27,True,3.0,3.0,,,,,4.0,1.0,,,15.0,7.0,6.4,3.0,1,3.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10437926,away,Rio Ave,Magrão,Magrão,,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437926,away,Rio Ave,João Graça,,,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437926,away,Rio Ave,Paulo Vitor,,,paulo-vitor,P. Vitor,M,7,170,121,M,881153,EUR,930182400,M,93,93,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437926,away,Rio Ave,Amine Oudrhiri,,,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
