match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_goodHighClaim,stat_bigChanceMissed
12450228,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,19.0,15.0,5.0,1.0,0.0,15.0,16.0,3.0,7.0,3.0,5.0,90.0,29.0,7.2,5.0,6.354e-05,0,0.5637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450228,home,Lille,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2781,M,128587,EUR,684633600,D,12,12,False,27.0,21.0,2.0,,0.0,16.0,19.0,9.0,2.0,,,90.0,46.0,7.1,8.0,0.00992144,0,,5.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12450228,home,Lille,Aïssa Mandi,,,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,2,2,False,62.0,57.0,9.0,6.0,0.0,46.0,48.0,14.0,4.0,,,90.0,71.0,7.0,6.0,0.00512472,0,,11.0,,,4.0,,,3.0,1.0,,,aissamandi23,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
12450228,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,77.0,69.0,6.0,,0.0,56.0,56.0,21.0,3.0,,,90.0,93.0,6.5,11.0,0.00366122,0,,13.0,,2.0,2.0,,,7.0,1.0,,,,,2.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12450228,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,31.0,27.0,2.0,2.0,0.0,22.0,23.0,8.0,5.0,,,65.0,55.0,6.5,13.0,0.0016371,0,,5.0,,,1.0,1.0,,5.0,,1.0,,,,4.0,1.0,,2.0,,3.0,1.0,,,,,,,,,,,,,,,
12450228,home,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,False,23.0,20.0,1.0,,0.0,9.0,9.0,16.0,1.0,,,72.0,28.0,6.5,5.0,0.0829016,0,,12.0,2.0,,2.0,1.0,,,,,1.0,,,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12450228,home,Lille,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,51.0,45.0,3.0,2.0,0.0,31.0,35.0,16.0,6.0,,,65.0,56.0,6.6,6.0,0.00614217,1,,14.0,,,,,,1.0,,1.0,,nabilbentaleb,,1.0,,,,,,,,1.0,,1.0,0.0469,,,,,,,,,,
12450228,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,48.0,41.0,2.0,2.0,0.0,18.0,21.0,28.0,9.0,,,90.0,63.0,7.8,10.0,0.0141274,1,,23.0,1.0,1.0,11.0,,,,,1.0,2.0,,,2.0,8.0,7.0,1.0,,,,,1.0,,,0.0642,True,1.0,,,,,,,,
12450228,home,Lille,Matías Fernández,Matias Fernandez,,fernandez-matias,M. Fernandez,F,7,183,1612,M,1149144,EUR,1107388800,M,19,19,False,9.0,6.0,1.0,,0.0,1.0,3.0,7.0,3.0,,,90.0,21.0,7.1,8.0,0.00695964,1,,5.0,1.0,,2.0,2.0,1.0,2.0,,,,,,2.0,1.0,1.0,1.0,,2.0,1.0,,,,,0.2904,,,1.0,1.0,2.0,0.3741,,,,
12450228,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,15.0,14.0,1.0,1.0,1.0,5.0,5.0,10.0,1.0,,,90.0,31.0,6.5,9.0,0.0764309,1,,9.0,,,1.0,4.0,,,,,1.0,jodavid,1.0,9.0,,,1.0,,3.0,1.0,,2.0,1.0,,0.0329,,1.0,,,3.0,,1.0,,,
