match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
12499318,home,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,False,15.0,10.0,1.0,1.0,1.0,3.0,4.0,7.0,11.0,,3.0,,,65.0,26.0,7.6,8.0,0.344188,3,,,,3.0,5.0,9.0,1.0,1.0,1.0,,2.0,1.0,2.0,6.0,1.0,,,0.3115,,,1.0,1.0,1.0,,,2.0,,,,2.0,,,,,
12499318,home,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,M,20,20,True,12.0,8.0,,,0.0,1.0,2.0,7.0,11.0,1.0,4.0,,,25.0,19.0,7.1,8.0,0.0188798,1,,1.0,,1.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,0.147,,,,,,,,1.0,,,,,,,,,
12499318,home,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,1.0,2.0,,,11.0,8.0,6.4,2.0,0.00104456,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,True,6.0,1.0,,,0.0,,,1.0,6.0,,,,,11.0,9.0,6.5,6.0,0.00806218,0,,,,,2.0,2.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Yllan Okou,yllan-okou,Y. Okou,D,99,189,111,M,1167514,EUR,1040601600,D,15,15,True,1.0,,1.0,,0.0,,,,1.0,,,,,1.0,3.0,,2.0,,0,,,,,,,,,,,,,,,,,,,Yllan Okou,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,1.0,1.0,,,0.00060394,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Christian Corradi,christian-corradi,C. Corradi,D,28,190,113,M,1526305,EUR,1108944000,D,82,82,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,home,Hellas Verona,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,away,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197,329,M,97978,EUR,732672000,G,1,1,False,29.0,21.0,9.0,2.0,0.0,20.0,22.0,1.0,7.0,2.0,7.0,2.0,2.0,90.0,38.0,6.3,8.0,0.00013729,0,-0.6946,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,
12499318,away,Venezia,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19111,M,933641,EUR,959904000,D,4,4,False,39.0,32.0,2.0,,0.0,18.0,23.0,14.0,16.0,4.0,7.0,,,90.0,68.0,6.6,14.0,0.00390016,0,,,,5.0,7.0,4.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,,1.0,,,,,1.0,jayidzes,,,,,,,,
12499318,away,Venezia,Michael Svoboda,michael-svoboda,M. Svoboda,D,30,195,196,M,888340,EUR,908409600,D,30,30,False,51.0,43.0,5.0,2.0,0.0,30.0,33.0,13.0,18.0,6.0,6.0,,,90.0,65.0,7.0,8.0,0.003836,0,,,,6.0,8.0,5.0,,1.0,2.0,1.0,2.0,1.0,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
12499318,away,Venezia,Marin Šverko,marin-sverko,M. Šverko,D,33,186,248,M,822485,EUR,886550400,D,33,33,False,40.0,34.0,7.0,4.0,0.0,17.0,20.0,17.0,20.0,2.0,2.0,,,85.0,57.0,6.8,11.0,0.0163061,2,,,,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,2.0,,,0.0858,,,,,,,,,,,,,,,,,1.0
12499318,away,Venezia,Antonio Candela,candela-antonio,A. Candela,D,26,182,271,M,862464,EUR,956793600,M,27,27,False,31.0,22.0,4.0,1.0,0.0,16.0,21.0,7.0,14.0,1.0,5.0,,,90.0,51.0,7.3,18.0,0.052091,1,,4.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,,3.0,2.0,1.0,2.0,1.0,,,0.0357,,,,1.0,1.0,,,5.0,,,,,,,,,
12499318,away,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185,313,M,1141754,EUR,1066262400,M,97,97,False,19.0,14.0,2.0,,0.0,5.0,5.0,9.0,14.0,,2.0,,,61.0,29.0,6.3,9.0,0.0428207,1,,,,3.0,6.0,5.0,2.0,,,,1.0,,1.0,4.0,1.0,,1.0,0.1443,,,,,,,,2.0,,,1.0,,,,,,
12499318,away,Venezia,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,14,14,False,44.0,39.0,2.0,2.0,1.0,17.0,19.0,24.0,33.0,,4.0,,,90.0,72.0,7.5,21.0,0.195785,1,,8.0,2.0,,5.0,7.0,4.0,1.0,1.0,2.0,3.0,,2.0,2.0,1.0,1.0,,0.0345,,,1.0,1.0,1.0,,,6.0,,,,,,,,,
12499318,away,Venezia,Gianluca Busio,gianluca-busio,G. Busio,M,6,170,907,M,896180,EUR,1022544000,M,6,6,False,36.0,30.0,2.0,1.0,0.0,12.0,14.0,19.0,24.0,2.0,3.0,,,90.0,54.0,7.0,8.0,0.0581872,4,,2.0,1.0,,4.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,0.0797,,,1.0,,,1.0,0.0403,,,,,1.0,,,,,
12499318,away,Venezia,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,M,5,5,False,15.0,8.0,1.0,,0.0,6.0,9.0,2.0,6.0,1.0,1.0,,,61.0,22.0,6.4,7.0,0.0003288,2,,,,,,3.0,,,,,1.0,1.0,,1.0,1.0,1.0,,0.3203,,,,,,,,,,,1.0,1.0,,,,,
12499318,away,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,F,11,11,False,8.0,7.0,,,0.0,1.0,1.0,7.0,9.0,,3.0,,,73.0,33.0,7.7,11.0,0.0298418,3,,2.0,1.0,1.0,8.0,8.0,2.0,4.0,,,1.0,1.0,5.0,2.0,,4.0,2.0,0.198,,,,1.0,,1.0,0.8932,4.0,,,,2.0,1.0,,,,
12499318,away,Venezia,Joel Pohjanpalo,joel-pohjanpalo,J. Pohjanpalo,F,20,184,2714,M,137155,EUR,779414400,F,20,20,False,14.0,9.0,1.0,1.0,0.0,2.0,3.0,7.0,11.0,1.0,,,,73.0,18.0,7.0,6.0,0.0407915,0,,,,4.0,5.0,,1.0,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,True,,,,,,,
12499318,away,Venezia,Francesco Zampano,francesco-zampano,F. Zampano,M,7,177,142,M,235656,EUR,749347200,D,7,7,True,16.0,12.0,2.0,1.0,0.0,6.0,8.0,6.0,9.0,1.0,2.0,,,29.0,20.0,6.6,6.0,0.00830874,0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
12499318,away,Venezia,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,True,5.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,1.0,,,29.0,8.0,6.5,2.0,0.00147219,0,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12499318,away,Venezia,John Yeboah,john-yeboah,J. Yeboah,F,10,170,3981,M,879802,EUR,961718400,M,10,10,True,11.0,9.0,1.0,1.0,0.0,2.0,3.0,7.0,10.0,,2.0,,,17.0,14.0,6.6,4.0,0.0139871,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,away,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,,,,17.0,5.0,6.5,2.0,0.00083184,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499318,away,Venezia,Antonio Raimondo,antonio-raimondo,A. Raimondo,F,9,185,362,M,1121578,EUR,1079568000,F,45,45,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,1.0,,,10.0,3.0,6.5,1.0,1.544e-05,0,,,,1.0,1.0,,,,,,,,,,,,,,Antonio Raimondo,,,,,,,,,,,,,,,,
12499318,away,Venezia,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1020,M,986355,EUR,1014595200,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,away,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,away,Venezia,Bruno Bertinato,bertinato-bruno,B. Bertinato,G,1,194,124,M,977079,EUR,896486400,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,away,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,258,M,1388438,EUR,1029283200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Joel Schingtienne,,,,,,,,,,,,,,,,
12499318,away,Venezia,Giorgio Altare,giorgio-altare,G. Altare,D,15,190,132,M,882004,EUR,902620800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,away,Venezia,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,280,M,1198069,EUR,1075420800,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Richie Sagrado,,,,,,,,,,,,,,,,
12499318,away,Venezia,Magnus Kofod Andersen,andersen-magnus-kofod,M. K. Andersen,M,8,170,225,M,872272,EUR,926294400,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,away,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,1887618,EUR,1122163200,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Saad El Haddad,,,,,,,,,,,,,,,,
12499318,away,Venezia,Domen Črnigoj,domen-crnigoj,D. Črnigoj,M,89,187,119,M,232096,EUR,816652800,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499318,away,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
