match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,captain,stat_dispossessed,stat_unsuccessfulTouch,stat_challengeLost,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_goals,stat_hitWoodwork
14025242,home,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188.0,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,27.0,13.0,19.0,5.0,0.0,9.0,12.0,4.0,15.0,8.0,1.0,2.0,3.0,90.0,37.0,6.4,14.0,0.00429331,46.049824509651,7.0,20.475,9.45,0.0477,0,0.0278,0.04,0.01,-0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025242,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179.0,5444,M,jeffersonlerma,355796,EUR,783043200,D,8,8,False,61.0,55.0,9.0,5.0,0.0,29.0,31.0,26.0,30.0,3.0,,,,90.0,84.0,7.3,13.0,0.22636,65.924479432434,11.0,32.97,15.33,,0,,0.58,0.05,-0.14,,3.0,6.0,2.0,7.0,4.0,3.0,2.0,1.0,1.0,1.0,15.483664811665,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14025242,home,Crystal Palace,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192.0,6873,M,,879674,EUR,954979200,D,5,5,False,77.0,71.0,8.0,4.0,0.0,41.0,44.0,30.0,33.0,2.0,,,,90.0,92.0,7.7,6.0,0.300252,210.40344874277,28.0,136.395,15.75,,1,,0.72,0.18,0.14,,,1.0,2.0,2.0,4.0,9.0,1.0,2.0,,1.0,31.650168984625,2.0,1.0,1.0,1.0,2.0,0.142,-0.55,,,,,,,,,,,,,,,,
14025242,home,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182.0,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,82.0,72.0,12.0,7.0,0.0,39.0,42.0,33.0,40.0,12.0,,,,90.0,97.0,7.1,13.0,0.0301195,279.21916745331,32.0,173.88,16.17,,1,,0.39,0.13,-0.09,,1.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,,37.297666275034,2.0,,,1.0,1.0,0.2254,-0.53,True,1.0,1.0,,,,,,,,,,,,,
14025242,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175.0,676,M,,43215,EUR,670809600,M,17,17,False,33.0,30.0,1.0,1.0,0.0,11.0,11.0,19.0,22.0,6.0,,,,58.0,43.0,6.8,8.0,0.240768,108.451316955,13.0,69.93,17.535,,0,,0.0,0.43,-0.07,,4.0,1.0,,2.0,2.0,,1.0,2.0,,,22.14069395057,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
14025242,home,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182.0,5795,M,,1109771,EUR,1076025600,M,20,20,False,59.0,44.0,4.0,2.0,0.0,19.0,21.0,25.0,38.0,8.0,,,,90.0,79.0,7.8,21.0,0.385762,138.63599727323,19.0,84.315,21.21,,3,,0.72,0.22,0.14,,7.0,3.0,2.0,4.0,5.0,1.0,1.0,1.0,2.0,,32.850333662055,2.0,2.0,,,1.0,0.1213,-0.22,,,,,2.0,1.0,1.0,2.0,0.088,,,,,,,
14025242,home,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185.0,1026,M,,193554,EUR,798076800,M,19,19,False,46.0,36.0,3.0,2.0,0.0,18.0,21.0,18.0,25.0,6.0,,,,90.0,60.0,6.8,13.0,0.0881147,102.99628784167,16.0,49.245,18.375,,1,,0.17,0.26,-0.17,,1.0,1.0,2.0,2.0,7.0,,,3.0,,1.0,21.389233950752,1.0,3.0,,1.0,2.0,0.0756,-0.26,,,2.0,,,2.0,,,,2.0,1.0,,,,,
14025242,home,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174.0,1388,M,,988275,EUR,936144000,M,3,3,False,50.0,38.0,1.0,,0.0,15.0,17.0,23.0,33.0,5.0,,,,90.0,77.0,6.7,21.0,0.119784,126.36400865135,13.0,94.605,31.92,,1,,0.25,0.14,-0.08,,5.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,,2.0,37.307368494709,1.0,1.0,,,1.0,0.033,-0.07,,,2.0,,1.0,3.0,,1.0,,1.0,,,,,,
14025242,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184.0,726,M,,1084311,EUR,1065830400,F,55,55,False,27.0,20.0,1.0,,0.0,7.0,8.0,13.0,19.0,2.0,,,,85.0,55.0,5.7,19.0,0.0471962,108.62534336344,12.0,80.43,17.43,,3,,-0.06,0.11,-0.09,,3.0,4.0,,10.0,2.0,1.0,,1.0,1.0,1.0,32.898639004912,2.0,3.0,,1.0,1.0,0.5232,-0.65,,1.0,5.0,2.0,,2.0,1.0,1.0,0.0249,,,1.0,,,,
14025242,home,Crystal Palace,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172.0,6120,M,,984624,EUR,1035072000,F,10,10,False,38.0,30.0,,,0.0,7.0,9.0,23.0,29.0,9.0,,,,77.0,51.0,7.2,11.0,0.0658401,33.424329941477,4.0,21.945,12.915,,2,,0.38,0.03,-0.05,,1.0,1.0,2.0,6.0,6.0,1.0,,4.0,,,13.426868920191,1.0,1.0,,1.0,2.0,0.0462,-0.2,,2.0,,2.0,1.0,1.0,,1.0,,,,,,,,
