match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_wonContest,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_onTargetScoringAttempt,captain,stat_goals,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
10411408,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,10.0,6.0,1.0,,4.0,6.0,2.0,4.0,,3.0,,,,53.0,24.0,7.2,7.0,0.0453,0.3357,0.0129927,1,,3.0,4.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,
10411408,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,25.0,23.0,1.0,1.0,10.0,10.0,13.0,15.0,2.0,4.0,,,,37.0,30.0,6.6,4.0,0.0729,0.0,0.00857874,1,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,
10411408,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,14.0,10.0,,,5.0,6.0,5.0,8.0,,1.0,,,,37.0,21.0,6.5,6.0,0.0895,0.0,0.00647319,2,,2.0,2.0,1.0,,,,,,2.0,,,,,,,Pedro,,,1.0,,1.0,,,,,,1.0,,,,
10411408,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,88,88,True,4.0,4.0,,,3.0,3.0,1.0,5.0,,2.0,,,,15.0,11.0,6.5,6.0,0.0,0.0,0.00085571,0,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,
10411408,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,,,11.0,5.0,6.5,1.0,0.0,0.0,0.00200608,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411408,home,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,11,11,True,,,,,,,,1.0,,,,,,11.0,1.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10411408,home,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,118,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,home,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,home,Lazio,Ştefan Radu,stefan-radu,Ş. Radu,D,,183,208,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,home,Lazio,Dimitrije Kamenović,dimitrije-kamenovic,D. Kamenović,D,33,188,179,M,890910,EUR,963705600,D,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,home,Lazio,Marco Bertini,marco-bertini,M. Bertini,M,27,185,44,M,1009691,EUR,1028678400,M,50,50,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,home,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,2921,M,905453,EUR,960854400,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,home,Lazio,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Luka Romero,,,,,lukaromero10,,,,,,,,,,,,,,,
10411408,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,26.0,25.0,5.0,4.0,24.0,25.0,1.0,1.0,,3.0,,1.0,1.0,90.0,30.0,6.5,1.0,0.0,0.0,9.611e-05,0,-0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,63.0,58.0,5.0,4.0,31.0,34.0,27.0,33.0,2.0,8.0,,,,90.0,82.0,7.2,9.0,0.0168,0.292,0.0257112,1,,4.0,4.0,,,,2.0,2.0,,2.0,3.0,,,1.0,,,dilorenzo22,4.0,,,,,,,1.0,True,,,,,,
10411408,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,88.0,81.0,13.0,8.0,67.0,69.0,14.0,19.0,,4.0,,,,90.0,94.0,7.2,7.0,0.0,0.0,0.00434274,0,,1.0,5.0,,1.0,,3.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10411408,away,Napoli,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15025,M,896569,EUR,848016000,D,3,3,False,107.0,92.0,8.0,3.0,71.0,76.0,21.0,31.0,3.0,10.0,,,,90.0,117.0,7.4,16.0,0.1178,0.1825,0.00752571,1,,3.0,4.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,kiminjae3,,3.0,1.0,,,,,1.0,,1.0,,,,,
10411408,away,Napoli,Mário Rui,mario-rui,M. Rui,D,,168,1034,M,99546,EUR,675302400,D,6,6,False,75.0,66.0,10.0,5.0,37.0,37.0,31.0,46.0,2.0,8.0,,,,89.0,106.0,7.5,18.0,0.0,0.0,0.126587,0,,2.0,6.0,1.0,,,3.0,1.0,1.0,3.0,,,,1.0,,,,8.0,,,2.0,,4.0,,,,,,,,,
10411408,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,58.0,55.0,3.0,2.0,30.0,31.0,25.0,28.0,,8.0,,,,90.0,76.0,7.2,9.0,0.0,0.0,0.101113,0,,4.0,3.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,anguiss_29,1.0,,1.0,,,2.0,1.0,,,,,,,,
10411408,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,79.0,74.0,8.0,6.0,34.0,35.0,40.0,44.0,2.0,6.0,,,,89.0,91.0,7.3,5.0,0.0351,0.0,0.024597,1,,,5.0,1.0,,,2.0,1.0,,2.0,,,,,,1.0,StanLobotka,,,,,,1.0,,,,,1.0,,,,
10411408,away,Napoli,Hirving Lozano,hirving-lozano,H. Lozano,F,11,175,6583,M,385320,EUR,807062400,M,11,11,False,13.0,9.0,1.0,,4.0,5.0,7.0,11.0,,1.0,,,,45.0,18.0,6.8,6.0,0.0222,0.0,0.0461421,1,,2.0,1.0,,,,,,1.0,,2.0,,,,,,hirvinglozano,3.0,1.0,,2.0,1.0,1.0,,,,,,,,,
10411408,away,Napoli,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,138605,EUR,769392000,M,20,20,False,39.0,32.0,5.0,2.0,12.0,12.0,22.0,30.0,,2.0,,,,68.0,51.0,7.2,12.0,0.3208,0.4948,0.444063,2,,4.0,1.0,3.0,,,,,1.0,,1.0,,,,,1.0,zielu_94,3.0,,1.0,2.0,,4.0,1.0,1.0,,,1.0,1.0,,,
10411408,away,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,M,77,77,False,26.0,20.0,1.0,,7.0,8.0,13.0,18.0,,2.0,,,,68.0,45.0,7.1,11.0,0.9964,0.4975,0.279752,5,,4.0,4.0,3.0,,,2.0,1.0,2.0,,3.0,,,,,2.0,Kvaradona,,,1.0,,2.0,1.0,,3.0,,1.0,,,2.0,1.0,1.0
10411408,away,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,227771,M,822471,EUR,914889600,F,9,9,False,9.0,8.0,,,,,8.0,10.0,1.0,,,,,90.0,26.0,6.7,8.0,0.4844,0.5133,0.0226502,5,,5.0,5.0,3.0,,,,,3.0,,2.0,,,,1.0,2.0,Osimhen9,1.0,3.0,2.0,,3.0,1.0,,1.0,,,1.0,,1.0,1.0,
10411408,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,True,17.0,14.0,2.0,1.0,2.0,2.0,13.0,16.0,1.0,,,,,45.0,28.0,7.5,5.0,0.0349,0.0,0.28815,1,,1.0,6.0,5.0,,,,,1.0,2.0,,,,,,4.0,,1.0,,,1.0,,2.0,,,,,1.0,2.0,,,
10411408,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,7,7,True,9.0,7.0,,,1.0,1.0,6.0,8.0,,2.0,,,,22.0,12.0,6.9,3.0,0.0735,0.0,0.133857,1,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,
10411408,away,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,11.0,10.0,1.0,1.0,5.0,6.0,5.0,6.0,,3.0,,,,22.0,17.0,6.8,2.0,0.0462,0.0,0.00401434,1,,,3.0,1.0,,,1.0,1.0,,1.0,,,,,,1.0,giacomo.raspadori,1.0,,,,,,,,,,1.0,,,,
10411408,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,away,Napoli,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,845486,EUR,851731200,M,91,91,True,2.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,1.0,2.0,,1.0,0.0,0.0,0.00055311,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,away,Napoli,Davide Marfella,marfella-davide,D. Marfella,G,12,182,85,M,917248,EUR,937353600,G,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,away,Napoli,Salvatore Sirigu,salvatore-sirigu,S. Sirigu,G,,192,495,M,18954,EUR,537408000,G,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,away,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,away,Napoli,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,away,Napoli,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,D,59,59,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,away,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411408,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,simeonegiovanni,,,,,,,,,,,,,,,
