match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_totalOffside,stat_penaltyConceded
12943807,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,False,21.0,14.0,14.0,7.0,0.0,10.0,12.0,4.0,9.0,3.0,3.0,90.0,27.0,7.0,7.0,0.00057518,0,0.4741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,20.0,18.0,2.0,1.0,0.0,7.0,7.0,12.0,14.0,3.0,,87.0,34.0,6.5,4.0,0.0347555,0,,,,1.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,D,21,21,False,47.0,40.0,9.0,5.0,0.0,25.0,28.0,15.0,19.0,5.0,,90.0,62.0,7.0,8.0,0.0099762,0,,,,,,3.0,7.0,6.0,2.0,,,7.0,4.0,3.0,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Lyanco,lyanco,Lyanco,D,4,187,2874,M,797893,EUR,854755200,D,2,2,False,38.0,36.0,6.0,5.0,0.0,24.0,24.0,12.0,14.0,4.0,,45.0,47.0,6.6,3.0,0.0153219,0,,,,,,,4.0,2.0,,,1.0,4.0,2.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,M,6,6,False,32.0,30.0,5.0,5.0,0.0,14.0,14.0,17.0,24.0,6.0,,90.0,47.0,6.9,11.0,0.325096,2,,,,6.0,1.0,,2.0,1.0,,1.0,2.0,,,,,,,2.0,,gustavoscarpa10,1.0,1.0,1.0,1.0,1.0,0.1193,2.0,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,18,18,False,30.0,27.0,4.0,2.0,0.0,4.0,4.0,23.0,26.0,1.0,,90.0,45.0,6.9,8.0,0.0235716,3,,,,,,1.0,5.0,5.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,,,,2.0,1.0,,0.3367,,2.0,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,False,40.0,32.0,7.0,3.0,0.0,16.0,17.0,16.0,23.0,4.0,,87.0,49.0,6.7,10.0,0.0209147,1,,,,,,,7.0,7.0,4.0,,1.0,,4.0,1.0,,3.0,1.0,1.0,2.0,,,,1.0,,1.0,0.0131,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,False,35.0,30.0,6.0,3.0,0.0,18.0,19.0,12.0,17.0,3.0,,90.0,61.0,7.4,11.0,0.0117843,4,,Rubens,,1.0,,1.0,1.0,3.0,,,,4.0,3.0,2.0,,,,2.0,,,,,3.0,,,0.1494,1.0,1.0,1.0,0.0109,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,28.0,23.0,1.0,,1.0,1.0,1.0,23.0,28.0,2.0,,89.0,51.0,8.8,16.0,0.439074,3,,,,1.0,1.0,1.0,10.0,7.0,2.0,3.0,7.0,,,,3.0,,,4.0,1.0,Hulk,4.0,,,,,0.9196,3.0,,3.0,1.0884,True,1.0,1.0,1.0,,,,,,,,,
12943807,home,Atlético Mineiro,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,9,9,False,19.0,10.0,1.0,,0.0,3.0,4.0,7.0,15.0,1.0,,80.0,27.0,7.1,13.0,0.00776658,1,,,,,,5.0,7.0,4.0,1.0,,1.0,1.0,,,,4.0,1.0,3.0,,,,,,,,0.308,,,1.0,0.3067,,,1.0,,,,,,,,,,
12943807,home,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175,11050,M,885179,EUR,963619200,F,10,10,False,44.0,38.0,,,0.0,13.0,14.0,25.0,30.0,8.0,,90.0,52.0,7.0,9.0,0.105693,0,,,,,,2.0,5.0,3.0,2.0,,2.0,,1.0,1.0,1.0,,,2.0,,paulinho10,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,True,12.0,12.0,3.0,3.0,0.0,7.0,7.0,5.0,5.0,2.0,,45.0,20.0,7.2,,0.00600697,0,,,,,,,,1.0,,,,3.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,True,,,,,0.0,,,,,,,10.0,,6.3,,,0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,1106599,EUR,1038096000,F,30,30,True,1.0,,1.0,,0.0,,,,1.0,,,10.0,4.0,6.3,2.0,,0,,Brahian Palacios,,,,1.0,3.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,1488136,EUR,1093478400,M,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,,10.0,4.0,6.7,,0.00141889,0,,Paulo Vitor,,,,,1.0,3.0,1.0,,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,True,,,,,0.0,,,,,,,1.0,3.0,,,,0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,0,,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Rômulo,romulo,Rômulo,D,49,182,592,M,1117102,EUR,1075507200,D,47,47,True,,,,,,,,,,,,,,,,,0,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Vitinho,victor-hugo,Vitinho,M,5,178,198,M,1129113,EUR,1100131200,M,40,40,True,,,,,,,,,,,,,,,,,0,,Victor Hugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943807,home,Atlético Mineiro,Robert Santos,robert-santos,R. Santos,M,10,180,415,M,1650085,EUR,1058659200,F,33,33,True,,,,,,,,,,,,,,,,,0,,Robert Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943807,away,Grêmio,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1568,M,47339,EUR,574473600,G,1,1,False,25.0,20.0,11.0,6.0,0.0,18.0,19.0,2.0,6.0,12.0,3.0,90.0,38.0,7.0,5.0,0.00049758,0,-0.594,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
