match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,confirmed,from,length,injury
12513991,FT,4.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12513991,,,,,90,9.0,,1,,,card,Cristian Castro,Argument,False,121482635.0,False,yellow,1067320.0,Cristian Castro,,,,
12513991,,,,,90,8.0,,1,,,varDecision,,,,27166.0,True,goalNotAwarded,925987.0,Kanya Fujimoto,False,,,
12513991,,4.0,2.0,,90,6.0,,1,,,goal,,,,185982809.0,True,regular,925987.0,Kanya Fujimoto,,,,
12513991,,3.0,2.0,,90,4.0,,1,,,goal,,,,185982714.0,True,penalty,925987.0,Kanya Fujimoto,,penalty,,
12513991,,,,,90,3.0,,1,,,card,Jorge Teixeira,Handball,False,121482633.0,False,yellow,58826.0,Jorge Teixeira,,,,
12513991,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,9.0,
12513991,,,,,90,,,1,,,varDecision,,,,27165.0,True,penaltyNotAwarded,1003400.0,Mory Gbane,False,,,
12513991,,,,,82,,,9,,,substitution,,,,122939267.0,True,regular,,,,,,False
12513991,,,,,81,,,10,,,substitution,,,,122939266.0,True,regular,,,,,,False
12513991,,,,,81,,,10,,,substitution,,,,122939268.0,False,regular,,,,,,False
12513991,,,,,77,,,14,,,substitution,,,,122939248.0,False,regular,,,,,,False
12513991,,,,,75,,,16,,,substitution,,,,122939242.0,True,regular,,,,,,False
12513991,,,,,67,,,24,,,substitution,,,,122939208.0,False,regular,,,,,,False
12513991,,,,,67,,,24,,,substitution,,,,122939207.0,False,regular,,,,,,False
12513991,,,,,63,,,28,,,substitution,,,,122939198.0,True,regular,,,,,,False
12513991,,,,,63,,,28,,,card,Clayton,Argument,False,121482576.0,False,yellow,1394242.0,Clayton Sampaio,,,,
12513991,,,,,63,,,28,,,card,Zé Carlos,Argument,False,121482575.0,True,yellow,1001662.0,Zé Carlos,,,,
12513991,,,,,61,,,30,,,card,Samuel Granada,Foul,False,121482573.0,False,yellowRed,1101313.0,Samuel Granada,,,,
12513991,HT,2.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12513991,,2.0,2.0,,45,3.0,,1,,,goal,,,,185980768.0,False,regular,44685.0,Nenê,,,,
12513991,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,6.0,
12513991,,2.0,1.0,,41,,,5,,,goal,,,,185980635.0,True,regular,925987.0,Kanya Fujimoto,,,,
12513991,,1.0,1.0,,37,,,9,,,goal,,,,185980410.0,True,regular,1085371.0,Jorge Aguirre,,,,
12513991,,,,,34,,,12,,,card,Samuel Granada,Foul,False,121482441.0,False,yellow,1101313.0,Samuel Granada,,,,
12513991,,0.0,1.0,,32,,,14,,,goal,,,,185980238.0,False,regular,324345.0,Kiki Afonso,,,,
