match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_wonContest,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
12117122,home,Atlético Goianiense,Ronaldo,ronaldo,Ronaldo,G,96,193,1025,M,840106,EUR,840672000,G,1,1,False,True,17.0,11.0,15.0,9.0,0.0,4.0,4.0,7.0,13.0,1.0,1.0,2.0,5.0,1.0,4.0,4.0,1.0,2.0,1.0,90.0,27.0,7.1,6.0,0.00257941,0,-0.7613,,,,,,,,,,,,,,,,,,,,,,,,,
12117122,home,Atlético Goianiense,Maguinho,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,,23.0,13.0,7.0,2.0,0.0,6.0,9.0,7.0,14.0,7.0,,4.0,1.0,,,,,,,82.0,48.0,6.4,13.0,0.101589,1,,,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0119,2.0,,,,,,,,,,,,
12117122,home,Atlético Goianiense,Adriano Martins,adriano-martins,Adriano Martins,D,4,193,138,M,1008459,EUR,859852800,D,3,3,False,,31.0,26.0,6.0,5.0,0.0,10.0,10.0,16.0,21.0,5.0,,7.0,3.0,,,,,,,90.0,50.0,7.3,6.0,0.0074811,0,,,,2.0,3.0,,,4.0,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,,,,,,,,,
12117122,home,Atlético Goianiense,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,4,4,False,,23.0,18.0,5.0,3.0,0.0,9.0,10.0,9.0,13.0,2.0,,6.0,2.0,,,,,,,90.0,34.0,7.0,6.0,0.00557949,0,,Alix Vinicius,,1.0,2.0,,,,,,,,,,2.0,1.0,3.0,,,,,,,,,
12117122,home,Atlético Goianiense,Guilherme Romão,guilherme-romao,G. Romão,D,5,179,114,M,883908,EUR,876182400,D,6,6,False,,27.0,22.0,1.0,,0.0,5.0,7.0,18.0,23.0,8.0,,4.0,6.0,,,,,,,90.0,59.0,6.7,17.0,0.262083,0,,,,4.0,7.0,5.0,,2.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,,3.0,1.0,2.0,2.0,,,,,
12117122,home,Atlético Goianiense,Rhaldney,rhaldney,Rhaldney,M,26,184,223,M,992024,EUR,911520000,M,7,7,False,,24.0,19.0,2.0,2.0,0.0,6.0,8.0,13.0,16.0,6.0,1.0,,9.0,,,,,,,82.0,33.0,6.8,8.0,0.0100256,2,,,,1.0,5.0,2.0,,,1.0,1.0,,1.0,0.0882,1.0,3.0,2.0,,,,1.0,,1.0,1.0,,,
12117122,home,Atlético Goianiense,Lucas Kal,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,M,5,5,False,,35.0,21.0,9.0,4.0,0.0,11.0,14.0,10.0,21.0,3.0,1.0,1.0,5.0,,,,,,,90.0,42.0,6.4,17.0,0.0182691,1,,,,1.0,3.0,,1.0,,,,,,0.0625,,3.0,1.0,,,,,2.0,,,,,
12117122,home,Atlético Goianiense,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,8,8,False,,23.0,15.0,3.0,,0.0,5.0,5.0,10.0,18.0,4.0,1.0,1.0,6.0,,,,,,,83.0,41.0,7.1,9.0,0.0204523,2,,,,2.0,8.0,1.0,1.0,3.0,3.0,,2.0,,0.0216,,2.0,1.0,,,,1.0,,1.0,,,,
12117122,home,Atlético Goianiense,Shaylon,shaylon,Shaylon,M,7,180,381,M,874723,EUR,862099200,F,10,10,False,,33.0,20.0,7.0,3.0,0.0,8.0,10.0,13.0,29.0,3.0,1.0,1.0,5.0,,,,,,,83.0,47.0,6.9,19.0,0.122563,2,,,,,1.0,,1.0,1.0,,,1.0,2.0,0.244,2.0,,,,6.0,1.0,,,,1.0,,,
12117122,home,Atlético Goianiense,Emiliano Rodriguez,rodriguez-emiliano,E. Rodriguez,F,,190,298,M,1177548,EUR,1058313600,F,9,9,False,,12.0,4.0,,,0.0,1.0,2.0,3.0,10.0,6.0,2.0,1.0,1.0,,,,,,,45.0,22.0,6.3,15.0,0.00770515,0,,,,2.0,4.0,1.0,,,,,1.0,,,,3.0,1.0,,,,,5.0,,,,,
