match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_wasFouled,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_wonContest,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_hitWoodwork,stat_aerialLost,stat_totalClearance,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_lastManTackle
14572775,home,Nottingham Forest,John Victor,john-victor,John,G,12,197.0,3318,M,840103,EUR,824169600,G,13,13,False,20.0,16.0,5.0,1.0,0.0,15.0,16.0,1.0,4.0,6.0,1.0,90.0,22.0,7.4,4.0,0.00021737,26.728861625742,6.0,21.84,5.775,0.4999,0,0.4514,0.03,0.03,0.15,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572775,home,Nottingham Forest,Zach Abbott,abbott-zach,Z. Abbott,D,44,180.0,493,M,1390490,EUR,1147478400,D,44,44,False,61.0,52.0,3.0,,0.0,14.0,15.0,38.0,46.0,2.0,,90.0,88.0,7.0,18.0,0.0576303,135.10733309719,20.0,113.085,23.205,,2,,0.29,0.12,0.0,,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0634,0.0403,1.0,-0.18,,,,,,,,,,,,,,,,,,,,,,
14572775,home,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195.0,5082,M,836168,EUR,876614400,D,31,31,False,69.0,65.0,2.0,2.0,0.0,30.0,31.0,35.0,38.0,3.0,,90.0,79.0,8.4,6.0,0.0144,170.78134719018,25.0,115.395,17.22,,2,,0.0,0.22,0.25,,2.0,,2.0,3.0,6.0,,2.0,,3.0,3.0,3.0,0.8024,1.2179,,0.52,milenkovicn_4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14572775,home,Nottingham Forest,Morato,morato,F. Morato,D,4,190.0,2243,M,985086,EUR,993859200,D,4,4,False,94.0,90.0,8.0,5.0,0.0,46.0,46.0,44.0,48.0,6.0,,90.0,104.0,8.0,5.0,0.0495641,327.88593830446,44.0,199.185,18.375,,0,,0.48,0.32,0.18,,,,1.0,,3.0,,,2.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14572775,home,Nottingham Forest,Murillo,murillo,Murillo,D,5,180.0,9927,M,1199282,EUR,1025740800,D,5,5,False,78.0,71.0,,,0.0,21.0,22.0,50.0,56.0,3.0,,74.0,96.0,7.5,11.0,0.124676,100.35394782701,19.0,36.33,7.245,,0,,0.31,0.09,0.18,,3.0,,2.0,2.0,6.0,,,2.0,2.0,2.0,1.0,,,3.0,,murillosantiago40,,,1.0,,Murillo,,2.0,1.0,,,,,,,,,,,,,
14572775,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190.0,884,M,846252,EUR,880070400,M,22,22,False,73.0,67.0,1.0,1.0,0.0,14.0,15.0,53.0,58.0,4.0,,90.0,88.0,8.1,8.0,0.0702496,92.158356512378,16.0,48.93,11.655,,4,,0.21,0.2,-0.06,,,,3.0,4.0,6.0,,3.0,2.0,1.0,,2.0,0.4444,0.902,2.0,0.5,,1.0,1.0,2.0,2.0,,,1.0,1.0,True,2.0,1.0,,,,,,,,,,
14572775,home,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191.0,10122,M,843754,EUR,881020800,M,6,6,False,73.0,65.0,5.0,3.0,0.0,13.0,13.0,52.0,60.0,5.0,,66.0,84.0,7.3,10.0,0.0690087,98.863547400663,17.0,65.205,10.5,,1,,0.3,0.23,0.15,,1.0,,1.0,2.0,4.0,1.0,,,3.0,2.0,1.0,0.0164,,3.0,-0.07,ibrahim_sangare,,,,,,,,,,,,1.0,,,,,,,,,
14572775,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179.0,3185,M,871765,EUR,898992000,M,16,16,False,40.0,37.0,,,0.0,7.0,7.0,30.0,33.0,2.0,,66.0,46.0,6.5,5.0,0.0402948,80.491661627945,11.0,26.46,9.24,,2,,-0.02,-0.11,-0.01,,1.0,1.0,,1.0,,1.0,1.0,,,,,0.104,0.3473,,-0.17,,,,,1.0,,,1.0,,,,,,,,,,,,,,
14572775,home,Nottingham Forest,James McAtee,james-mcatee,J. McAtee,M,24,180.0,10486,M,1003334,EUR,1034899200,M,24,24,False,46.0,39.0,2.0,1.0,0.0,8.0,8.0,31.0,38.0,3.0,,84.0,63.0,7.0,16.0,0.372933,158.48697030466,19.0,48.405,20.265,,2,,0.19,0.3,-0.02,,7.0,1.0,2.0,3.0,5.0,,,1.0,2.0,1.0,2.0,0.0495,,2.0,-0.42,jamesmcatee_,,,1.0,1.0,,,2.0,,,,2.0,,1.0,,,,,,,,
14572775,home,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177.0,9203,M,867442,EUR,973555200,M,7,7,False,47.0,46.0,2.0,1.0,0.0,9.0,9.0,37.0,38.0,7.0,,90.0,72.0,7.2,12.0,0.268017,430.8491126965,31.0,139.65,22.89,,4,,0.3,0.48,-0.05,,7.0,1.0,,6.0,4.0,2.0,,3.0,1.0,1.0,,0.3047,,3.0,-0.5,Calteck10,,,1.0,,,,4.0,2.0,,1.0,2.0,3.0,1.0,1.0,,,,,,,
