match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_wonTackle,stat_keyPass,player_sofascoreId,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_goals
10390068,home,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,32.0,24.0,13.0,5.0,23.0,24.0,1.0,8.0,5.0,1.0,4.0,5.0,90.0,43.0,7.2,8.0,0.0,0.0,0.00027378,0,-0.0944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390068,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,68.0,59.0,3.0,2.0,34.0,36.0,25.0,32.0,4.0,,,,78.0,76.0,6.5,10.0,0.0,0.0,0.00830907,0,,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10390068,home,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,59.0,54.0,5.0,4.0,35.0,38.0,19.0,21.0,3.0,,,,90.0,76.0,7.1,6.0,0.0,0.0,0.00720786,0,,1.0,3.0,5.0,,1.0,1.0,3.0,1.0,,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
10390068,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,79.0,72.0,8.0,5.0,32.0,34.0,41.0,46.0,7.0,,,,90.0,101.0,7.2,11.0,0.0,0.0,0.0535474,0,,1.0,7.0,8.0,1.0,4.0,2.0,3.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,,
10390068,home,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,39.0,34.0,4.0,3.0,18.0,18.0,18.0,30.0,5.0,,,,90.0,67.0,7.2,18.0,0.0,0.0,0.219255,0,,1.0,1.0,1.0,,,,,4.0,,4.0,1.0,,,,,,,9.0,2.0,,2.0,przemek.franek_,,,,,,,,,,
10390068,home,RC Lens,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,39.0,33.0,4.0,3.0,15.0,16.0,18.0,27.0,6.0,,,,90.0,62.0,7.0,16.0,0.1956,0.1706,0.042709,3,,,5.0,4.0,1.0,5.0,2.0,,1.0,2.0,2.0,,1.0,,,,,,4.0,,1.0,,sekofofana,True,1.0,2.0,1.0,,,,,,
10390068,home,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,False,27.0,23.0,1.0,1.0,11.0,11.0,12.0,16.0,6.0,,,,65.0,35.0,7.2,4.0,0.1144,0.0,0.0172867,1,,,1.0,5.0,,,,1.0,2.0,3.0,,1.0,,,1.0,1.0,,,,,3.0,1.0,,,,,,1.0,,,,,
10390068,home,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,M,21,21,False,9.0,8.0,1.0,1.0,5.0,6.0,3.0,4.0,1.0,,,,24.0,19.0,6.5,4.0,0.0,0.0,0.00125405,0,,1.0,1.0,,,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,
10390068,home,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,F,28,28,False,32.0,23.0,2.0,2.0,10.0,12.0,13.0,20.0,4.0,,,,65.0,44.0,6.5,15.0,0.0742,0.0,0.0193747,1,,3.0,7.0,1.0,,,,,,,4.0,1.0,2.0,,,2.0,,,,,,,,,,,,1.0,,,,,
10390068,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,False,15.0,12.0,1.0,1.0,5.0,6.0,7.0,9.0,2.0,,,,65.0,21.0,6.6,6.0,0.0771,0.0,0.014068,1,,,3.0,2.0,,3.0,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,
