match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,injury,confirmed,playerName,reason,rescinded
14773687,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14773687,,1.0,2.0,,90,5.0,,1,,,goal,penalty,333960857.0,True,penalty,309154.0,Amir Saâyoud,,,,,,
14773687,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,,,
14773687,,0.0,2.0,,88,,,3,,,goal,,333960135.0,False,regular,1099361.0,Luciano Rodríguez,,,,,,
14773687,,,,,72,,,19,,,substitution,,125308069.0,True,regular,,,,False,,,,
14773687,,,,,71,,,20,,,substitution,,125308056.0,False,regular,,,,False,,,,
14773687,,,,,64,,,27,,,substitution,,125308007.0,True,regular,,,,False,,,,
14773687,,,,,63,,,28,,,varDecision,,93482.0,False,goalNotAwarded,826242.0,Ala'a Al-Hejji,,,False,,,
14773687,,0.0,1.0,,59,,,32,,,goal,,333956454.0,False,regular,50070.0,Alexandre Lacazette,,,,,,
14773687,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14773687,,,,,45,0.0,,1,,,injuryTime,,,,,,,1.0,,,,,
14773687,,,,,31,,,15,,,card,,124486750.0,False,yellow,881838.0,Ali Al-Asmari,,,,Ali Al-Asmari,Foul,False
14773687,,,,,-5,,,6,,,card,,124486783.0,False,yellow,,,,,,Christophe Galtier,Argument,False
