match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_errorLeadToAShot,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,player_lastName,stat_dispossessed,stat_wonTackle,stat_keyPass,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
14773687,home,Al-Hazem,Bruno Varela,bruno-varela,B. Varela,G,14,191.0,625,M,138895,EUR,783907200.0,G,14,14,False,31.0,24.0,8.0,2.0,0.0,22.0,26.0,2.0,5.0,1.0,1.0,11.0,1.0,4.0,2.0,3.0,90.0,41.0,5.9,7.0,0.00049296,73.462635185245,10.0,24.57,17.745,0.2654,0,0.4573,-0.02,0.02,-0.51,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600.0,D,5,5,False,25.0,22.0,,,0.0,12.0,12.0,10.0,13.0,2.0,6.0,4.0,,,,,90.0,54.0,6.6,9.0,0.023198,134.66778587275,11.0,73.185,25.515,,0,,0.26,0.11,-0.33,,Mohammed Issa,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,50.542644282495,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800.0,D,34,34,False,40.0,32.0,7.0,1.0,0.0,27.0,29.0,5.0,11.0,1.0,4.0,6.0,,,,,90.0,50.0,6.0,9.0,0.00198438,92.740226009122,13.0,66.36,11.34,,0,,0.07,0.05,-0.44,,,,,2.0,3.0,,,3.0,3.0,1.0,1.0,2.0,1.0,,,True,1.0,,,,,,,,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Abdelmounaim Boutouil,boutouil-abdelmounaim,A. Boutouil,D,3,188.0,473,M,973414,EUR,884304000.0,D,3,3,False,60.0,49.0,9.0,1.0,0.0,42.0,44.0,7.0,16.0,1.0,1.0,9.0,,,,,90.0,70.0,6.1,11.0,0.00263145,228.1542672085,23.0,91.56,28.455,,1,,0.08,0.07,-0.16,,,,,1.0,4.0,,,4.0,,,,,2.0,49.51617983981,2.0,,,1.0,1.0,2.0,0.0975,-0.3,,,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Ahmed Al-Nakhli,ahmed-al-nakhli,A. Al-Nakhli,D,27,173.0,26,M,1048834,EUR,1024704000.0,D,27,27,False,27.0,21.0,,,0.0,10.0,12.0,11.0,15.0,1.0,3.0,4.0,,,,,90.0,54.0,5.9,15.0,0.0820445,60.114138860936,12.0,33.6,6.09,,0,,0.14,0.04,-0.35,,Ahmed Al-Nakhli,,,2.0,8.0,5.0,1.0,3.0,,1.0,4.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190.0,105,M,954812,EUR,903052800.0,M,32,32,False,51.0,45.0,2.0,2.0,0.0,29.0,32.0,16.0,19.0,2.0,4.0,6.0,,,,,90.0,69.0,7.1,8.0,0.166418,61.046191228264,9.0,43.47,18.375,,1,,0.42,0.12,-0.07,,,,,1.0,5.0,2.0,,1.0,6.0,2.0,,,1.0,10.786418543706,1.0,,,1.0,1.0,,0.0138,-0.1,,,1.0,1.0,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000.0,M,6,6,False,45.0,35.0,4.0,2.0,0.0,13.0,14.0,22.0,31.0,,6.0,4.0,,,,,90.0,64.0,6.7,17.0,0.0969654,168.51954943762,18.0,63.945,29.715,,1,,0.26,0.14,-0.2,,Basil Yousef Al-Sayyali,2.0,,1.0,6.0,2.0,2.0,,1.0,1.0,3.0,3.0,1.0,54.000015678219,2.0,,,2.0,1.0,,0.0777,-0.31,,2.0,1.0,5.0,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Ahmed Al-Shamrani,ahmed-al-shamrani,A. Al-Shamrani,M,70,,8,M,1134206,EUR,1015977600.0,M,70,70,False,19.0,13.0,1.0,,0.0,2.0,5.0,11.0,14.0,,2.0,2.0,,,,,72.0,35.0,6.4,13.0,0.0981582,78.787842897136,9.0,51.975,19.32,,0,,0.09,0.12,-0.08,,Ahmed Al-Shamrani,2.0,1.0,1.0,4.0,1.0,,,1.0,1.0,3.0,1.0,,16.843294481781,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Miguel Carvalho,miguel-carvalho,M. Carvalho,M,80,183.0,158,M,1184312,EUR,1110326400.0,M,80,80,False,26.0,19.0,1.0,,0.0,14.0,17.0,5.0,9.0,,3.0,2.0,,,,,64.0,39.0,6.3,10.0,0.0105622,60.07228952905,11.0,-6.72,4.2,,2,,0.01,-0.02,-0.08,,Miguel Carvalho,1.0,,,3.0,3.0,2.0,,,1.0,1.0,,2.0,,,,,,2.0,,0.1348,-0.26,,,1.0,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000.0,M,10,10,False,24.0,15.0,3.0,,0.0,6.0,9.0,9.0,15.0,1.0,5.0,1.0,,,,,90.0,48.0,6.2,14.0,0.0575323,50.476304439835,9.0,8.19,7.56,,5,,-0.16,0.08,-0.1,,,2.0,,,4.0,2.0,1.0,4.0,,,1.0,3.0,2.0,9.9472933001897,1.0,,,,2.0,,0.1606,-0.58,,1.0,,,3.0,,,,,,,,,,,,,
14773687,home,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000.0,F,19,19,False,22.0,15.0,,,0.0,5.0,5.0,10.0,17.0,,6.0,1.0,,,,,90.0,40.0,7.0,14.0,0.0553999,86.071836867821,13.0,63.84,15.96,,0,,0.15,-0.51,-0.02,,,2.0,,,4.0,5.0,3.0,,1.0,2.0,3.0,1.0,3.0,9.0979536710186,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
14773687,home,Al-Hazem,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800.0,M,11,11,True,16.0,12.0,,,0.0,2.0,2.0,10.0,14.0,,5.0,2.0,,,,,26.0,27.0,8.8,7.0,0.949336,152.44766868434,11.0,127.89,37.17,,1,,0.94,0.35,-0.06,,,1.0,1.0,,1.0,6.0,5.0,,,,1.0,,,82.048291464357,4.0,,,,,,0.7884,0.32,,,,2.0,,,,1.0,1.0,1.0,0.6554,,,,,,,
14773687,home,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,F,7,7,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,1.0,,,,,18.0,5.0,6.2,,0.0554289,13.443490658683,2.0,12.81,8.61,,1,,-0.14,0.08,0.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,0.4797,-0.61,,,,1.0,,,,,,,,1.0,1.0,,,,,
14773687,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Abdullah Alshenqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Sultan Tanker,sultan-tanker,S. Tanker,D,4,184.0,36,M,1520833,EUR,904608000.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sultan Tanker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Abdulrahman Al-Khaibary,abdulrahman-al-khaibary,A. Al-Khaibary,M,15,175.0,8,M,791411,EUR,570844800.0,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Aboubacar Bah,aboubacar-bah,A. Bah,M,24,170.0,462,M,2018134,EUR,1128038400.0,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Aboubacar Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773687,home,Al-Hazem,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000.0,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773687,away,Neom SC,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190.0,766,M,845797,EUR,915494400.0,G,81,81,False,29.0,18.0,14.0,3.0,0.0,15.0,16.0,3.0,13.0,,,6.0,,,,,90.0,34.0,5.7,11.0,0.00036527,19.042751821706,4.0,3.255,3.99,,0,-0.3446,0.02,-0.02,-0.47,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
14773687,away,Neom SC,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,931837,EUR,915235200.0,D,4,4,False,21.0,16.0,2.0,,0.0,8.0,11.0,8.0,10.0,,3.0,4.0,,,,,90.0,57.0,6.7,13.0,0.00523056,84.886639536713,10.0,17.115,26.67,,0,,0.02,0.07,0.24,,,,,,6.0,1.0,,7.0,3.0,2.0,2.0,1.0,2.0,26.808343850376,1.0,,,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,
