match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_ownGoals,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_lastManTackle,stat_clearanceOffLine,stat_errorLeadToAShot
12436502,home,Crystal Palace,Cheick Doucouré,,,cheick-doucoure,C. Doucouré,M,28,181,1463,M,,906047,EUR,947289600,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436502,away,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,22.0,15.0,10.0,3.0,0.0,12.0,14.0,3.0,8.0,1.0,7.0,1.0,1.0,90.0,35.0,7.1,7.0,0.00020353,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,-0.0747,,,
12436502,away,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,,980634,EUR,1037059200,D,21,21,False,41.0,34.0,4.0,4.0,0.0,19.0,21.0,15.0,21.0,5.0,5.0,,,90.0,74.0,7.0,13.0,0.016775,0,1.0,1.0,,6.0,5.0,2.0,2.0,,,1.0,1.0,,,2.0,,,,,,2.0,,,,,,,2.0,3.0,,,,,,,,
12436502,away,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,64.0,53.0,13.0,7.0,0.0,42.0,43.0,11.0,21.0,5.0,3.0,,,90.0,75.0,7.3,11.0,0.00562786,0,,3.0,,4.0,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,2.0,,3.0,,,,,,,,1.0,,
12436502,away,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,47.0,44.0,1.0,1.0,0.0,41.0,43.0,3.0,4.0,6.0,2.0,,,90.0,59.0,7.6,3.0,0.00160598,0,,4.0,3.0,5.0,6.0,,,,,3.0,3.0,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,
12436502,away,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,20,20,False,59.0,50.0,10.0,8.0,0.0,24.0,26.0,27.0,41.0,,5.0,,,90.0,82.0,6.2,22.0,0.0429032,0,8.0,1.0,2.0,7.0,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,1.0
12436502,away,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,43.0,34.0,2.0,1.0,0.0,18.0,21.0,16.0,25.0,3.0,3.0,,,90.0,58.0,7.4,13.0,0.0945141,0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,,,3.0,2.0,,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,
12436502,away,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,40.0,28.0,4.0,2.0,0.0,12.0,14.0,16.0,27.0,,9.0,,,90.0,56.0,6.6,19.0,0.0228416,0,1.0,2.0,1.0,9.0,8.0,5.0,2.0,,,,,,,,1.0,True,,,,5.0,,,,2.0,,,1.0,1.0,,,,,,,,
12436502,away,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2651,M,,888550,EUR,935107200,M,28,28,False,19.0,16.0,,,0.0,7.0,8.0,9.0,12.0,,1.0,,,75.0,32.0,6.5,9.0,0.00785188,0,1.0,1.0,1.0,6.0,3.0,1.0,,,,1.0,1.0,,,,3.0,,,,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,
12436502,away,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,24.0,18.0,,,0.0,7.0,7.0,12.0,20.0,,6.0,,,75.0,40.0,7.0,13.0,0.0194996,0,3.0,,1.0,4.0,5.0,2.0,,,,2.0,1.0,,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,
12436502,away,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,3.0,3.0,,,0.0,,,3.0,3.0,,,,,22.0,4.0,6.5,1.0,0.0004374,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436502,away,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,F,7,7,False,32.0,23.0,2.0,1.0,0.0,7.0,7.0,16.0,28.0,5.0,4.0,,,90.0,57.0,6.3,21.0,0.0134459,1,3.0,2.0,6.0,12.0,6.0,6.0,,,,,,0.0371,,1.0,1.0,,,1.0,,,,,,2.0,,,,2.0,,,,,,,,
12436502,away,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,M,11,11,True,16.0,13.0,2.0,2.0,0.0,1.0,2.0,12.0,16.0,,2.0,,,68.0,26.0,6.5,9.0,0.0182138,0,2.0,1.0,,7.0,3.0,3.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,
12436502,away,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,1.0,,,15.0,5.0,6.4,,0.0029218,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436502,away,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,15.0,9.0,6.2,5.0,0.00133877,0,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,
12436502,away,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436502,away,Newcastle United,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436502,away,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436502,away,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436502,away,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,,1122603,EUR,1059955200,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436502,away,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
